Chimpanzee gene name,Chinese hamster CHOK1GS gene name,Chinese medaka gene name,Chinese softshell turtle gene name,Chinook salmon gene name,Gene name
,,,,,
,,,,,LILRP2
,,,,,KIR3DL1
,,,,,KIR3DL3
PIP5KL1,Pip5kl1,,PIP5KL1,PIP5KL1,PIP5KL1
PIP5KL1,Pip5kl1,,PIP5KL1,PIP5KL1,PIP5KL1
PIP5KL1,Pip5kl1,,PIP5KL1,PIP5KL1,PIP5KL1
PIP5KL1,Pip5kl1,,PIP5KL1,pip5kl1,PIP5KL1
Y_RNA,,,,,Y_RNA
,,,,,
,,,,,
,,,,,KIR2DL3
,,,,,SYF2P1
,,,,,KIR2DL1
Metazoa_SRP,,,,,Metazoa_SRP
G2E3,G2e3,g2e3,G2E3,G2E3,G2E3
G2E3,G2e3,,G2E3,G2E3,G2E3
Y_RNA,,,,,Y_RNA
,,,,,
SLF2,Slf2,,SLF2,,SLF2
SLF2,Slf2,,SLF2,,SLF2
,,,,,CYP2G2P
,,,,,
,,,,,BNIP3P34
,,,,,COA1P1
BCORL1,Bcorl1,,BCORL1,bcorl1,BCORL1
UBA2,Uba2,uba2,UBA2,UBA2,UBA2
,Otoa,,,si:dkey-71b5.7,OTOA
,Otoa,,,si:dkey-71b5.7,OTOA
,Otoa,,,si:dkey-71b5.7,OTOA
,Otoa,,,si:dkey-71b5.7,OTOA
CYB5R3,Cyb5r3,cyb5r3,CYB5R3,cyb5r3,CYB5R3
CYB5R3,Cyb5r3,cyb5r3,CYB5R3,cyb5r3,CYB5R3
,,,,,
MMEL1,Mmel1,mmel1,,MMEL1,MMEL1
MMEL1,Mmel1,mmel1,,MMEL1,MMEL1
,,,,,PIP5K1P2
Y_RNA,,,,,Y_RNA
,,,,,MIR4656
,,,,,MIR3683
U3,,,,,U3
U3,,,,,U3
Y_RNA,,,,,Y_RNA
U6,,,,,RNU6-534P
,,,,,
,,,,,
Y_RNA,,,,,Y_RNA
7SK,7SK,,,,RN7SKP228
7SK,7SK,,,,RN7SKP228
NDST1,Ndst1,ndst1a,NDST1,ndst1b,NDST1
NDST1,Ndst1,ndst1a,NDST1,ndst1a,NDST1
NDST1,Ndst1,ndst1a,NDST1,ndst1b,NDST1
NDST1,Ndst1,ndst1a,NDST1,ndst1a,NDST1
,,,,,Metazoa_SRP
SNORA63,,,,,SNORA63
U1,U1,,,,RNU1-15P
,,,,,
,,,,,
,,,,,MIR1183
Metazoa_SRP,,,,,RN7SL542P
SNORD65C,,,,,SNORD65C
,,,,,NCR1
U6,U6,,,,RNU6-1103P
,,,,,MIR550A1
ptr-mir-550-1,,,,,MIR550B1
ptr-mir-550-1,,,,,MIR550B1
,,,,,
U6,,,,,RNU6-438P
U6,,,,,RNU6-438P
,,,,,MIR550A2
,,,,,MIR550B2
Metazoa_SRP,,,,,RN7SL132P
SNORA20B,,,,,SNORA20B
SNORA20B,,,,,SNORA20B
,,,,,MIR1200
U6,U6,,,,RNU6-565P
,,,,,PBX2P1
,,,,,
Y_RNA,,,,,Y_RNA
,,,,,MIR3943
U7,,,,,RNU7-35P
,,,,,HMGN1P10
U6,,,,,RNU6-575P
SNORA5A,Gm24313,,,,SNORA5A
,,,,,KIR2DL3
SNORA5C,Snora5c,,,,SNORA5C
SNORA5B,,,,,SNORA5B
DPM2,Dpm2,dpm2,DPM2,DPM2,DPM2
DPM2,Dpm2,dpm2,DPM2,,DPM2
,,,,,SNORA9
,,,,,SNORA9
SNORD15,SNORD15,,SNORD15,,SNORD15A
7SK,,,,,RN7SKP218
SNORD15,SNORD15,,SNORD15,,SNORD15B
SNORD15,SNORD15,,SNORD15,,SNORD15B
Metazoa_SRP,,,,,RN7SL292P
Metazoa_SRP,,,,,RN7SL292P
U2,,,,,RNU2-29P
U1,,,,,RNU1-14P
,,,,,KIR3DL2
,,,,,
,Gm23245,,,,SNORA22B
,Gm23245,,,,SNORA22B
U6,U6,,,,RNU6-1125P
U6,U6,,,,RNU6-1052P
U6,U6,,,,RNU6-1052P
U6,U6,,,,RNU6-1052P
U6,,,,,RNU6-1335P
U6,,,,,RNU6-1335P
U6,,,,,RNU6-1335P
,,,,,
U6,,,,,RNU6-417P
U6,,,,,RNU6-417P
,Gm24339,,,,
,Gm23245,,,,SNORA22
,Snora15,,,,SNORA15B-2
,Snora15,,,,SNORA15B-2
U6,U6,,,,RNU6-912P
U6,U6,,,,RNU6-912P
,,,,,KIR3DL2
,,,,,KIR2DL1
,,,,,RNA5SP231
U6,U6,,,,RNU6-973P
U6,U6,,,,RNU6-973P
U6,U6,,,,RNU6-973P
U6,,,,,RNU6-313P
U6,,,,,RNU6-313P
,,,,,RNA5SP234
U6,,,,,RNU6-849P
Y_RNA,,,,,Y_RNA
Y_RNA,,,,,Y_RNA
,,,,,
U6,,,,,RNU6-10P
7SK,7SK,,,,RN7SKP129
U4,,,,,RNU4-16P
U6,,,,,RNU6-956P
7SK,,,,,RN7SKP104
,,,,,MIR5692A1
,,,,,MIR5692C2
,,,,,MIR5692C2
,,,,,RNA5SP235
U6,U6,,,,RNU6-532P
U6,,,,,RNU6-364P
Metazoa_SRP,,,,,RN7SL478P
Metazoa_SRP,,,,,RN7SL478P
,,,,,
U7,,,,,RNU7-188P
Y_RNA,,,,,Y_RNA
,,,,,
,,,,,MIR591
IRS4,Irs4,,IRS4,,IRS4
IRS4,Irs4,,IRS4,irs4a,IRS4
IRS4,Irs4,,IRS4,,IRS4
,,,,,
GDPD5,Gdpd5,gdpd5a,GDPD5,gdpd5b,GDPD5
GDPD5,Gdpd5,gdpd5a,GDPD5,gdpd5a,GDPD5
GDPD5,Gdpd5,gdpd5a,GDPD5,spra,GDPD5
GDPD5,Gdpd5,gdpd5a,GDPD5,gdpd5b,GDPD5
GDPD5,Gdpd5,gdpd5a,GDPD5,gdpd5a,GDPD5
GDPD5,Gdpd5,gdpd5b,GDPD5,gdpd5b,GDPD5
GDPD5,Gdpd5,gdpd5b,GDPD5,gdpd5a,GDPD5
GDPD5,Gdpd5,gdpd5b,GDPD5,spra,GDPD5
GDPD5,Gdpd5,gdpd5b,GDPD5,gdpd5b,GDPD5
GDPD5,Gdpd5,gdpd5b,GDPD5,gdpd5a,GDPD5
CEP70,Cep70,cep70,CEP70,CEP70,CEP70
CEP70,Cep70,cep70,CEP70,CEP70,CEP70
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Metazoa_SRP,,,,,RN7SL252P
,,,,,
,,,,,RNA5SP236
,Tceal5,,,,TCEAL3
Y_RNA,,,,,Y_RNA
Y_RNA,,,,,Y_RNA
,,,,,SNORA25B
,,,,,SNORA25B
U6,U6,,,,RNU6-581P
U6,U6,,,,RNU6-581P
7SK,7SK,,,,RN7SKP277
7SK,7SK,,,,RN7SKP277
,,,,,RNA5SP241
U6,,,,,RNU6-517P
U6,,,,,RNU6-517P
MIR4653,,,,,MIR4653
,,,,,RNA5SP237
Metazoa_SRP,,,,,Metazoa_SRP
U1,,,,,RNU1-29P
,,,,,RNA5SP240
,,,,,MIR3654
,,,,,
Y_RNA,,,,,Y_RNA
U6,,,,,RNU6-797P
,7SK,,,,RN7SKP223
,,,,,MIR4468
Y_RNA,,,,,Y_RNA
U6,U6,,,,RNU6-911P
SOWAHC,Sowahc,,SOWAHC,,SOWAHC
U1,U1,,,,RNU1-72P
U1,U1,,,,RNU1-72P
,,,,,
Y_RNA,,,,,Y_RNA
Y_RNA,,,,,Y_RNA
EEIG1,Eeig1,EEIG1,EEIG1,fam102aa,EEIG1
EEIG1,Eeig1,EEIG1,EEIG1,,EEIG1
EEIG1,Eeig1,EEIG1,EEIG1,fam102ab,EEIG1
EEIG1,Eeig1,EEIG1,EEIG1,fam102ab,EEIG1
U1,U1,,,,RNU1-58P
U1,U1,,,,RNU1-58P
U4,,,,,RNU4-74P
U4,,,,,RNU4-74P
,,,,,RNA5SP247
,,,,,RNA5SP248
,,,,,
,,,,,
,,,,,
,,,,,
Y_RNA,,,,,Y_RNA
U6,U6,,,,RNU6-267P
7SK,7SK,,,,RN7SKP174
7SK,7SK,,,,RN7SKP174
NCK2,Nck2,nck2a,NCK2,NCK2,NCK2
NCK2,Nck2,nck2a,NCK2,NCK2,NCK2
,,,,,
,,,,,
MPLKIP,,,,,MPLKIP
Y_RNA,Y_RNA,,,,Y_RNA
,,,,,THUMPD3P1
,,,,,
,,,,,MIR608
,,,,,
,,,,,SUGCT-AS1
,,,,,
TWNK,Twnk,twnk,TWNK,TWNK,TWNK
RNF130,Rnf130,rnf130,RNF130,RNF130,RNF130
RNF130,Rnf130,rnf130,RNF130,RNF130,RNF130
HBP1,Hbp1,HBP1,HBP1,HBP1,HBP1
HBP1,Hbp1,HBP1,HBP1,HBP1,HBP1
HBP1,Hbp1,HBP1,HBP1,HBP1,HBP1
HBP1,Hbp1,HBP1,HBP1,HBP1,HBP1
FAM199X,Fam199x,fam199x,FAM199X,FAM199X,FAM199X
,,,,,KIR3DP1
,,,,,KIR2DL4
,,,,,
,,,,,AHCYP4
,,,,,MTND6P9
,,,,,SDHCP3
,,,,,ISCA1P6
PRXL2C,Prxl2c,PRXL2C,PRXL2C,PRXL2C,PRXL2C
MYH3,Myh3,,,,MYH3
,,,,,MAP3K20-AS1
ESX1,Esx1,,,,ESX1
,,,,,PPP1R2P5
,,,,,SNRPGP9
,,,,,
,,,,,UBE2CP2
DRC1,Drc1,,DRC1,DRC1,DRC1
,,,,,MIR4741
Metazoa_SRP,,,,,RN7SL745P
Y_RNA,,,,,Y_RNA
,,,,,KIR2DP1
SNORA73,SNORA73,,,,SNORA73
,,,,,
MIR8057,,,,,MIR8057
,,,,,CIAPIN1P
,,,,,KIR2DL3
CHST9,Chst9,,CHST9,,CHST9
,,,,,KIR2DL1
PLCXD1,,,PLCXD1,zgc:112023,PLCXD1
,,,,,UBE2CP1
,,,,,RPL12P5
,,,,,KIR3DL3
ZNF782,,,,,ZNF782
PDZD7,Pdzd7,PDZD7,,PDZD7,PDZD7
PDZD7,Pdzd7,PDZD7,,pdzd7a,PDZD7
PDZD7,Pdzd7,pdzd7a,,PDZD7,PDZD7
PDZD7,Pdzd7,pdzd7a,,pdzd7a,PDZD7
,,,,,
,,,,,ATP6V1E1P2
,,,,,UBA52P9
,,,,,
SCFD1,Scfd1,,SCFD1,SCFD1,SCFD1
SCFD1,Scfd1,,SCFD1,G2E3,SCFD1
,,,,,RBM22P1
,,,,,
,,,,,
,,,,,PA2G4P3
,,,,,WBP11P1
,,,,,
,,,,,WBP11P1
,,,,,KIR3DL2
KLHL14,Klhl14,klhl14,,KLHL14,KLHL14
KLHL14,Klhl14,klhl14,,KLHL14,KLHL14
KLHL14,Klhl14,klhl14,,KLHL14,KLHL14
KLHL14,Klhl14,klhl14,,KLHL14,KLHL14
,,,,,GAPDHP57
ZNF827,Zfp827,znf827,,slc9a3r1a,ZNF827
ZNF827,Zfp827,znf827,,,ZNF827
ZNF827,Zfp827,znf827,,,ZNF827
ZNF827,Zfp827,znf827,,ZNF827,ZNF827
ZNF827,Zfp827,znf827,,ZNF827,ZNF827
ZNF827,Zfp827,znf827,,slc9a3r1a,ZNF827
ZNF827,Zfp827,znf827,,,ZNF827
ZNF827,Zfp827,znf827,,,ZNF827
ZNF827,Zfp827,znf827,,ZNF827,ZNF827
ZNF827,Zfp827,znf827,,ZNF827,ZNF827
,,,,,MRPS18BP2
,,,,,PTMAP11
,,,,,
,,,,,
,Nutm2,,,TP53BP1,NUTM2G
,Nutm2,,,TP53BP1,NUTM2G
,Nutm2,,,TP53BP1,NUTM2G
MGAT4A,Mgat4a,mgat4a,MGAT4A,MGAT4A,MGAT4A
MGAT4A,Mgat4a,mgat4a,MGAT4A,MGAT4A,MGAT4A
,,,,,
,,,,,SLC14A2-AS1
TMEM51,Tmem51,,TMEM51,tmem51b,TMEM51
TMEM51,Tmem51,,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,,TMEM51,tmem51b,TMEM51
TMEM51,Tmem51,tmem51b,TMEM51,tmem51b,TMEM51
TMEM51,Tmem51,tmem51b,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,tmem51b,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,tmem51b,TMEM51,tmem51b,TMEM51
TMEM51,Tmem51,tmem51a,TMEM51,tmem51b,TMEM51
TMEM51,Tmem51,tmem51a,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,tmem51a,TMEM51,TMEM51,TMEM51
TMEM51,Tmem51,tmem51a,TMEM51,tmem51b,TMEM51
,,,,,KIR2DL4
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,DSCAS
IL4,Il4,,,,IL4
IL4,Il4,,,,IL4
,,,,,
,,,,,KIR2DS4
,,,,,
,,,,,
,,,,,
,,,,,LINC01538
,,,,,
,,,,,KIR3DL1
,,,,,KIR3DL1
,,,,,
,,,,,
,,,,,
,Slc25a51,,,,SLC25A52
,,,,,YRDCP2
,,,,,PAPPA-AS2
,,,,,CYP2A13
,,,,,CYP2A13
,,,,,CYP2A13
TRAPPC8,Trappc8,trappc8,TRAPPC8,TRAPPC8,TRAPPC8
TRAPPC8,Trappc8,trappc8,TRAPPC8,TRAPPC8,TRAPPC8
,,,,,
CCN5,Ccn5,ccn5,CCN5,CCN5,CCN5
CCN5,Ccn5,ccn5,CCN5,CCN5,CCN5
CCN5,Ccn5,ccn5,CCN5,CCN3,CCN5
,,,,,PAPPA-AS1
,,,,,
KAZALD1,Kazald1,kazald3,KAZALD1,kazald3,KAZALD1
,,,,,
,,,,,RPL10P3
SNORA70,,,,,SNORA70C
,,,,,
7SK,,,,,RN7SKP128
,,,,,
7SK,7SK,,,,RN7SKP125
GPR22,Gpr22,gpr22a,GPR22,gpr22a,GPR22
GPR22,Gpr22,gpr22a,GPR22,gpr22a,GPR22
GPR22,Gpr22,gpr22b,GPR22,gpr22a,GPR22
GPR22,Gpr22,gpr22b,GPR22,gpr22a,GPR22
,,,,,MIR4478
NDUFA8,Ndufa8,ndufa8,NDUFA8,NDUFA8,NDUFA8
NDUFA8,Ndufa8,ndufa8,NDUFA8,NDUFA8,NDUFA8
,,,,,
SCO1,Sco1,sco1,SCO1,SCO1,SCO1
SCO1,Sco1,sco1,SCO1,SCO1,SCO1
,Ctag2,,,LAGE3,CTAG1A
,,,,LAGE3,CTAG1A
,Ctag2,,,LAGE3,CTAG1A
,,,,LAGE3,CTAG1A
,Ctag2,,,LAGE3,CTAG1A
,,,,LAGE3,CTAG1A
,,,,,
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,MIA3,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,MIA3,PPP1R3A
PPP1R3A,Ppp1r3a,,PPP1R3A,,PPP1R3A
,,,,,
,,,,,
,,,,,
MORN5,Morn5,morn5,,MORN5,MORN5
,Apln,,,APLN,APLN
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,STIP1,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,,IFIT2
IFIT2,Ifit2,,,ifit8,IFIT2
IFIT2,Ifit2,,,,IFIT2
SUN5,Sun5,,,,SUN5
XPNPEP2,Xpnpep2,xpnpep2,XPNPEP2,XPNPEP2,XPNPEP2
RER1,Rer1,rer1,RER1,RER1,RER1
RER1,Rer1,rer1,RER1,RER1,RER1
,Bsph1,,,,BSPH1
BSPH1,Bsph1,,,,BSPH1
,,,,,TARM1
,,,,,MIR8086
,,,,,MPP7-DT
,,,,,ZNF101P1
U3,,,,,U3
,,,,,RPL13AP13
,,,,,RPSAP10
,,,,,VSTM1
7SK,7SK,,,,RN7SKP39
,,,,,RNU4ATAC6P
,,,,,TPRKBP1
U6,U6,,,,RNU6-1067P
,,,,,HSPA8P4
BAMBI,Bambi,bambib,BAMBI,bambib,BAMBI
BAMBI,Bambi,bambib,BAMBI,BAMBI,BAMBI
,,,,,RPL36P13
,,,,,
RBM18,Rbm18,rbm18,RBM18,RBM18,RBM18
RBM18,Rbm18,rbm18,RBM18,RBM18,RBM18
,,,,,KIR2DS4
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,serpina10a,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,serpina10a,SERPINA10
SERPINA10,Serpina10,SERPINA10,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,SERPINA10,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,SERPINA10,SERPINA10,serpina10a,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,serpina10a,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,si:ch1073-416d2.3,SERPINA10
SERPINA10,Serpina10,,SERPINA10,serpina10a,SERPINA10
,,,,,
,,,,,RNU6-222P
,,,,,
,,,,,LILRP2
,,,,,
,Zfp790,,,,ZNF420
,,,,,RNA5SP238
MIR3666,,,,,MIR3666
,,,,,BLACE
,,,,,KIR3DL3
,,,,,LILRP2
,,,,,
ADPRM,Adprm,adprm,,ADPRM,ADPRM
ADPRM,Adprm,adprm,,ADPRM,ADPRM
,En2,EN2,EN2,en2a,EN2
,En2,EN2,EN2,en2b,EN2
,En2,EN2,EN2,en2a,EN2
,En2,EN2,EN2,en2b,EN2
,En2,en2a,EN2,en2a,EN2
,En2,en2a,EN2,en2b,EN2
,En2,en2a,EN2,en2a,EN2
,En2,en2a,EN2,en2b,EN2
EN2,En2,EN2,EN2,en2a,EN2
EN2,En2,EN2,EN2,en2b,EN2
EN2,En2,EN2,EN2,en2a,EN2
EN2,En2,EN2,EN2,en2b,EN2
EN2,En2,en2a,EN2,en2a,EN2
EN2,En2,en2a,EN2,en2b,EN2
EN2,En2,en2a,EN2,en2a,EN2
EN2,En2,en2a,EN2,en2b,EN2
RASGEF1C,Rasgef1c,RASGEF1C,RASGEF1C,RASGEF1C,RASGEF1C
,,,,,
,,,,,RWDD4P2
Metazoa_SRP,,,,,RN7SL496P
U6,,,,,RNU6-270P
PYDC1,,,,,PYDC1
PYDC1,,,,,PYDC1
PYDC1,,,,,PYDC1
PYDC1,,,,casp20,PYDC1
PYDC1,,,,CNN3,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,casp20,PYDC1
PYDC1,,casp17,,CNN3,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,casp20,PYDC1
PYDC1,,casp20,,CNN3,PYDC1
PYDC1,,,,,PYDC1
PYDC1,,,,,PYDC1
PYDC1,,,,,PYDC1
PYDC1,,,,casp20,PYDC1
PYDC1,,,,CNN3,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,,PYDC1
PYDC1,,casp17,,casp20,PYDC1
PYDC1,,casp17,,CNN3,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,,PYDC1
PYDC1,,casp20,,casp20,PYDC1
PYDC1,,casp20,,CNN3,PYDC1
,,,,,
,,,,,RPL5P28
SASH3,Sash3,sash3,,SASH3,SASH3
SASH3,Sash3,sash3,,SASH3,SASH3
UTF1,,,,,UTF1
SUGCT,Sugct,,SUGCT,SUGCT,SUGCT
SUGCT,Sugct,,SUGCT,,SUGCT
SUGCT,Sugct,sugct,SUGCT,SUGCT,SUGCT
SUGCT,Sugct,sugct,SUGCT,,SUGCT
,,,,,
VENTX,,bsx,VENTX,lim2.1,VENTX
VENTX,,bsx,VENTX,BSX,VENTX
MRRF,Mrrf,mrrf,MRRF,MRRF,MRRF
TMEM220,Tmem220,,TMEM220,,TMEM220
,Sult5a1,,,sult3st1,SULT1A3
,Sult5a1,,,IARS1,SULT1A3
,Sult5a1,,,Sult1c1,SULT1A3
,Sult5a1,,,sult3st1,SULT1A3
,Sult5a1,,,sult2st2,SULT1A3
,Sult5a1,,,sult2st3,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,IARS1,SULT1A3
,Sult5a1,sult2st3,,Sult1c1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,sult2st2,SULT1A3
,Sult5a1,sult2st3,,sult2st3,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,IARS1,SULT1A3
,Sult5a1,sult2st3,,Sult1c1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,sult2st2,SULT1A3
,Sult5a1,sult2st3,,sult2st3,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,,,sult3st1,SULT1A3
,Sult5a1,,,IARS1,SULT1A3
,Sult5a1,,,Sult1c1,SULT1A3
,Sult5a1,,,sult3st1,SULT1A3
,Sult5a1,,,sult2st2,SULT1A3
,Sult5a1,,,sult2st3,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,IARS1,SULT1A3
,Sult5a1,sult2st3,,Sult1c1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,sult2st2,SULT1A3
,Sult5a1,sult2st3,,sult2st3,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult5a1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
,Sult5a1,sult2st3,,IARS1,SULT1A3
,Sult5a1,sult2st3,,Sult1c1,SULT1A3
,Sult5a1,sult2st3,,sult3st1,SULT1A3
