Gene stable ID,Gene name,Blue whale gene name,Black snub-nosed monkey gene name,Bicolor damselfish gene name,Beluga whale gene name,Barramundi perch gene name
ENSG00000157349,DDX19B,DDX19B,DDX19B,ddx19b,,ddx19a
ENSG00000173457,PPP1R14B,,,ppp1r14bb,,ppp1r14ba
ENSG00000220514,MTND4LP20,,,,,
ENSG00000146374,RSPO3,RSPO3,RSPO3,RSPO3,RSPO3,RSPO3
ENSG00000146374,RSPO3,RSPO3,RSPO3,RSPO3,RSPO3,rspo3
ENSG00000146374,RSPO3,RSPO3,RSPO3,rspo3,RSPO3,RSPO3
ENSG00000146374,RSPO3,RSPO3,RSPO3,rspo3,RSPO3,rspo3
ENSG00000217160,MTCO2P31,,,,,
ENSG00000220181,MTRES1P1,,,,,
ENSG00000001036,FUCA2,FUCA2,FUCA2,fuca2,FUCA2,fuca2
ENSG00000006744,ELAC2,ELAC2,ELAC2,elac2,ELAC2,elac2
ENSG00000257069,KCNK4-CATSPERZ,,,,,
ENSG00000207024,Y_RNA,,,,,
ENSG00000220110,RPL21P64,,,,,
ENSG00000273944,RDH13,,,,,
ENSG00000219435,CATSPERZ,CATSPERZ,,,,
ENSG00000276425,KIR2DS2,,,,,
ENSG00000213335,CLNS1AP1,,,,,
ENSG00000261003,,,,,,
ENSG00000273578,KIR2DL2,,,,,
ENSG00000119899,SLC17A5,SLC17A5,SLC17A5,,SLC17A5,
ENSG00000119899,SLC17A5,SLC17A5,SLC17A5,,SLC17A5,slc17a5
ENSG00000119899,SLC17A5,SLC17A5,SLC17A5,slc17a5,SLC17A5,
ENSG00000119899,SLC17A5,SLC17A5,SLC17A5,slc17a5,SLC17A5,slc17a5
ENSG00000274672,TSEN34,,,,,
ENSG00000276212,KIR3DP1,,,,,
ENSG00000280148,,,,,,
ENSG00000136235,GPNMB,GPNMB,GPNMB,gpnmb,GPNMB,gpnmb
ENSG00000277355,KIR2DL4,,,,,
ENSG00000126432,PRDX5,PRDX5,,prdx5,PRDX5,prdx5
ENSG00000236326,,,,,,
ENSG00000187714,SLC18A3,SLC18A3,SLC18A3,slc18a3a,SLC18A3,slc18a3b
ENSG00000187714,SLC18A3,SLC18A3,SLC18A3,slc18a3a,SLC18A3,slc18a3a
ENSG00000187714,SLC18A3,SLC18A3,SLC18A3,SLC18A3,SLC18A3,slc18a3b
ENSG00000187714,SLC18A3,SLC18A3,SLC18A3,SLC18A3,SLC18A3,slc18a3a
ENSG00000219146,RPS4XP8,,,,,
ENSG00000219547,RPL17P25,,,,,
ENSG00000276065,GP6,,,,,
ENSG00000198105,ZNF248,ZNF248,ZNF248,,ZNF248,
ENSG00000216713,MTND4P13,,,,,
ENSG00000236681,DSTNP5,,,,,
ENSG00000230482,ATP5MC2P3,,,,,
ENSG00000271635,DBF4P2,,,,,
ENSG00000223947,,,,,,
ENSG00000228374,RPL9P13,,,,,
ENSG00000168702,LRP1B,LRP1B,,LRP1B,LRP1B,LRP1B
ENSG00000112290,WASF1,WASF1,WASF1,WASF1,WASF1,WASF1
ENSG00000112290,WASF1,WASF1,WASF1,WASF1,WASF1,
ENSG00000167578,RAB4B,RAB4B,RAB4B,rab4b,RAB4B,rab4b
ENSG00000287014,,,,,,
ENSG00000279993,,,,,,
ENSG00000257410,,,,,,
ENSG00000136048,DRAM1,,DRAM1,dram1,,dram1
ENSG00000277629,,,,,,
ENSG00000199874,RNA5SP452,,,,,
ENSG00000273524,Metazoa_SRP,,,,,
ENSG00000206766,RNU6-435P,U6,,,U6,
ENSG00000212051,MIR320C2,,,,,
ENSG00000264365,,,,,,
ENSG00000273321,,,,,,
ENSG00000293651,,,,,,
ENSG00000293721,,,,,,
ENSG00000272566,,,,,,
ENSG00000168071,CCDC88B,,CCDC88B,ccdc88b,CCDC88B,ccdc88b
ENSG00000283043,,,,,,
ENSG00000257289,,,,,,
ENSG00000276177,KIR2DL5A,,,,,
ENSG00000286907,,,,,,
ENSG00000293804,,,,,,
ENSG00000151005,TKTL2,,TKTL2,tktb,,tktb
ENSG00000293872,,,,,,
ENSG00000293986,,,,,,
ENSG00000267270,PARD6G-AS1,,,,,
ENSG00000278086,,,,,,
ENSG00000139767,SRRM4,SRRM4,SRRM4,,SRRM4,
ENSG00000177803,YWHAQP4,,,,,
ENSG00000251643,COPS3P1,,,,,
ENSG00000275306,KIR2DS1,,,,,
ENSG00000272646,,,,,,
ENSG00000174145,NWD2,NWD2,NWD2,nwd2,NWD2,nwd2
ENSG00000278403,KIR3DL2,,,,,
ENSG00000266412,NCOA4,NCOA4,NCOA4,ncoa4,NCOA4,ncoa4
ENSG00000274873,,,,,,
ENSG00000267593,LINC01926,,,,,
ENSG00000249698,MTCO3P9,,,,,
ENSG00000249066,LINC02496,,,,,
ENSG00000267396,,,,,,
ENSG00000249945,,,,,,
ENSG00000294167,,,,,,
ENSG00000188078,,,,,,
ENSG00000225176,ATP5MGP4,,,,,
ENSG00000287007,,,,,,
ENSG00000294357,,,,,,
ENSG00000250577,,,,,,
ENSG00000294391,,,,,,
ENSG00000229971,,,,,,
ENSG00000251490,,,,,,
ENSG00000294451,,,,,,
ENSG00000185149,NPY2R,NPY2R,NPY2R,NPY2R,NPY2R,NPY2R
ENSG00000185149,NPY2R,NPY2R,NPY2R,NPY2R,NPY2R,npy2rl
ENSG00000185149,NPY2R,NPY2R,NPY2R,npy2rl,NPY2R,NPY2R
ENSG00000185149,NPY2R,NPY2R,NPY2R,npy2rl,NPY2R,npy2rl
ENSG00000261675,,,,,,
ENSG00000294453,,,,,,
ENSG00000289168,,,,,,
ENSG00000275935,LENG1,,,,,
ENSG00000105063,PPP6R1,PPP6R1,PPP6R1,,PPP6R1,
ENSG00000127324,TSPAN8,TSPAN8,TSPAN8,,,
ENSG00000293306,,,,,,
ENSG00000100242,SUN2,SUN2,SUN2,,SUN2,
ENSG00000251609,SETP12,,,,,
ENSG00000294476,,,,,,
ENSG00000248546,ANP32CP,,,,,
ENSG00000294482,,,,,,
ENSG00000289064,,,,,,
ENSG00000276363,VSTM1,,,,,
ENSG00000242169,RPL7AP27,,,,,
ENSG00000283355,,,,,,
ENSG00000249877,,,,,,
ENSG00000294516,,,,,,
ENSG00000294564,,,,,,
ENSG00000248517,LINC02437,,,,,
ENSG00000131188,PRR7,PRR7,PRR7,,PRR7,
ENSG00000294580,,,,,,
ENSG00000294654,,,,,,
ENSG00000249520,,,,,,
ENSG00000293054,,,,,,
ENSG00000250292,,,,,,
ENSG00000267038,,,,,,
ENSG00000250768,DPP3P1,,,,,
ENSG00000294733,,,,,,
ENSG00000294740,,,,,,
ENSG00000250356,HSPE1P23,,,,,
ENSG00000267150,,,,,,
ENSG00000250746,,,,,,
ENSG00000260440,LINC01544,,,,,
ENSG00000225304,,,,,,
ENSG00000250636,,,,,,
ENSG00000230391,RPSAP23,,,,,
ENSG00000249106,GPM6A-DT,,,,,
ENSG00000229890,ACTP1,,,,,
ENSG00000267247,,,,,,
ENSG00000162989,KCNJ3,,KCNJ3,kcnj3b,KCNJ3,kcnj3b
ENSG00000294768,,,,,,
ENSG00000004864,SLC25A13,SLC25A13,SLC25A13,SLC25A13,SLC25A13,SLC25A13
ENSG00000294777,,,,,,
ENSG00000294788,,,,,,
ENSG00000294809,,,,,,
ENSG00000294812,,,,,,
ENSG00000250189,,,,,,
ENSG00000294828,,,,,,
ENSG00000200761,RN7SKP113,,,,,
ENSG00000221275,MIR548I2,,,,,
ENSG00000203436,Metazoa_SRP,,,,,
ENSG00000252002,RNA5SP154,,,,,
ENSG00000222182,RNA5SP156,,,,,
ENSG00000294885,,,,,,
ENSG00000212282,RNU6-578P,,,,,
ENSG00000294909,,,,,,
ENSG00000202449,SNORA63,,,,,
ENSG00000199420,RN7SKP170,,,,,
ENSG00000207716,MIR572,,,,,
ENSG00000206780,SNORA75B,,,,,
ENSG00000283271,U6,,,,,
ENSG00000266397,,,,,,
ENSG00000207697,MIR573,,,,,
ENSG00000243005,RN7SL16P,,,,,
ENSG00000276498,,,,,,
ENSG00000239001,RNU6-420P,U6,,,U6,
ENSG00000251816,RNA5SP157,,,,,
ENSG00000294985,,,,,,
ENSG00000279821,,,,,,
ENSG00000243548,RN7SL101P,,,,,
ENSG00000294986,,,,,,
ENSG00000283275,MIR4275,,,,,
ENSG00000238632,RNU7-126P,,,,,
ENSG00000235522,,,,,,
ENSG00000283666,U6,,,,,
ENSG00000283207,MIR1255B1,,,,,
ENSG00000222206,Y_RNA,,,,,
ENSG00000238694,,,,,,
ENSG00000206665,RNU6-573P,,,,,
ENSG00000264319,MIR4801,,,,,
ENSG00000200720,RNU6-931P,U6,,,,
ENSG00000252243,RNU6-412P,U6,,,,
ENSG00000144120,TMEM177,,TMEM177,tmem177,TMEM177,tmem177
ENSG00000295007,,,,,,
ENSG00000206675,RNU6-32P,,,,U6,
ENSG00000239679,RN7SL193P,,,,,
ENSG00000222257,RN7SKP199,,,,,
ENSG00000267694,,,,,,
ENSG00000252913,RNU6-158P,U6,,,,
ENSG00000183258,DDX41,DDX41,DDX41,DDX41,DDX41,DDX41
ENSG00000277388,MIR8053,,,,,
ENSG00000199780,Y_RNA,,,,,
ENSG00000265829,MIR548AG1,,,,,
ENSG00000202169,Y_RNA,,,,,
ENSG00000201775,RNU6-1325P,,,,,
ENSG00000295104,,,,,,
ENSG00000252890,RNU6-699P,U6,,,,
ENSG00000295121,,,,,,
ENSG00000252104,RNU6-191P,,,,U6,
ENSG00000206629,RNU1-63P,U1,,,U1,
ENSG00000295149,,,,,,
ENSG00000274759,RNA5SP527,,,,,
ENSG00000127364,TAS2R4,,,,,
ENSG00000295163,,,,,,
ENSG00000201676,Y_RNA,,,,,
ENSG00000279389,GARRE1,,,,,
ENSG00000210839,RNU6ATAC5P,,,,,
ENSG00000263611,,,,,,
ENSG00000252955,RNU4ATAC9P,,,,,
ENSG00000252762,,,,,,
ENSG00000202485,RNU6-499P,,,,,
ENSG00000230104,,,,,,
ENSG00000200108,RNU6-774P,,,,,
ENSG00000293042,,,,,,
ENSG00000201901,RN7SKP48,,,,,
ENSG00000274623,U6,,,,,
ENSG00000123384,LRP1,LRP1,LRP1,lrp1ab,LRP1,lrp1ab
ENSG00000123384,LRP1,LRP1,LRP1,lrp1ab,LRP1,LRP1
ENSG00000123384,LRP1,LRP1,LRP1,LRP1,LRP1,lrp1ab
ENSG00000123384,LRP1,LRP1,LRP1,LRP1,LRP1,LRP1
ENSG00000207746,MIR575,,,,,
ENSG00000199530,Y_RNA,,,,,
ENSG00000286679,,,,,,
ENSG00000136280,CCM2,CCM2,CCM2,ccm2,CCM2,ccm2
ENSG00000251874,RNU6-615P,,,,,
ENSG00000200622,RNU6-1059P,,,,,
ENSG00000266421,MIR4451,,,,,
ENSG00000201640,RN7SKP28,,,,,
ENSG00000199529,RNU6-462P,,,,,
ENSG00000252470,RNU6-551P,,,,,
ENSG00000201744,RNU6-34P,,,,,
ENSG00000252460,RNU6-635P,U6,,,U6,
ENSG00000262860,LSM14A,,,,,
ENSG00000201633,Y_RNA,,,,,
ENSG00000275994,SNORA24,SNORA24,,,SNORA24,
ENSG00000243227,RN7SL55P,,,,,
ENSG00000207988,MIR576,,,,,
ENSG00000273882,MIR8066,,,,,
ENSG00000221265,MIR1255A,,,,,
ENSG00000223006,RN7SKP137,,,,,
ENSG00000252183,RNU6-948P,,,,,
ENSG00000201752,RNU6-119P,U6,,,,
ENSG00000212359,RNU6-550P,,,,,
ENSG00000200553,Y_RNA,,,,,
ENSG00000207322,RNU1-89P,,,,U1,
ENSG00000206782,RNU6-224P,,,,,
ENSG00000207148,Y_RNA,,,,,
ENSG00000240637,RN7SL808P,,,,,
ENSG00000201314,Y_RNA,,,,,
ENSG00000283432,U6,U6,,,U6,
ENSG00000295258,,,,,,
ENSG00000201846,RNA5SP166,,,,,
ENSG00000239168,RNU7-197P,,,,,
ENSG00000287723,,,,,,
ENSG00000207121,RNU6-1230P,,,,,
ENSG00000202331,RNA5SP167,,,,,
ENSG00000252951,RNA5SP165,,,,,
ENSG00000252233,RN7SKP253,,,,,
ENSG00000295284,,,,,,
ENSG00000264274,MIR4799,,,,,
ENSG00000240014,RN7SL254P,,,,,
ENSG00000237532,,,,,,
ENSG00000221369,MIR548G,,,,,
ENSG00000206978,Y_RNA,,,,,
ENSG00000223554,,,,,,
ENSG00000274535,SNORD39,,,,,
ENSG00000287662,,,,,,
ENSG00000199634,RNU4-79P,,,,,
ENSG00000206711,Y_RNA,,,,,
ENSG00000236440,COPRSP1,,,,,
ENSG00000222721,RN7SKP188,,,7SK,,7SK
ENSG00000252959,RNA5SP170,,,,,
ENSG00000236655,SLC6A14P3,,,,,
ENSG00000275323,RPS9,,,,,
ENSG00000231954,MTND2P22,,,,,
ENSG00000263635,,,,,,
ENSG00000251961,RNU6ATAC13P,,,,,
ENSG00000253001,RN7SKP105,,,,,
ENSG00000295305,,,,,,
ENSG00000230603,,,,,,
ENSG00000200521,Y_RNA,,,,,
ENSG00000282228,PAM16,,,,,
ENSG00000287943,,,,,,
ENSG00000278502,MIR6082,,,,,
ENSG00000240772,RN7SL776P,,,,,
ENSG00000278359,MIR7155,,,,,
ENSG00000212373,RNA5SP171,,,,,
ENSG00000201727,RNA5SP173,,,,,
ENSG00000283468,MIR4454,,,,,
ENSG00000295317,,,,,,
ENSG00000201433,RNU6-335P,,,,,
ENSG00000288545,,,,,,
ENSG00000251739,RNU6-1053P,,,,,
ENSG00000252157,RNU6-479P,,,,,
ENSG00000231266,,,,,,
ENSG00000201516,,,,,,
ENSG00000244512,RN7SL28P,,,,,
ENSG00000165606,DRGX,DRGX,DRGX,drgx,DRGX,drgx
ENSG00000223816,IGKV1OR2-2,,,,,
ENSG00000252343,RNU2-34P,,,,,
ENSG00000222582,RNU2-66P,,,,,
ENSG00000218418,,,,,,
ENSG00000251714,RN7SKP67,,,,,
ENSG00000252604,RNU2-44P,,,,U2,
ENSG00000265846,MIR4276,,,,,
ENSG00000112029,FBXO5,FBXO5,FBXO5,fbxo5,FBXO5,fbxo5
ENSG00000201085,RNU6-173P,U6,,,U6,
ENSG00000295339,,,,,,
ENSG00000253626,EIF5AL1,,,EIF5AL1,,EIF5AL1
ENSG00000202215,RNU1-51P,U1,,,U1,
ENSG00000212191,,,,,,
ENSG00000188816,HMX2,HMX2,HMX2,hmx2,HMX2,hmx2
ENSG00000162302,RPS6KA4,RPS6KA4,RPS6KA4,rps6ka4,RPS6KA4,rps6ka4
ENSG00000259959,,,,,,
ENSG00000287295,,,,,,
ENSG00000276982,OSCAR,,,,,
ENSG00000295387,,,,,,
ENSG00000227345,PARG,PARG,PARG,parga,PARG,PARG
ENSG00000227345,PARG,PARG,PARG,,PARG,PARG
ENSG00000072135,PTPN18,PTPN18,,,PTPN18,
ENSG00000267325,LINC01415,,,,,
ENSG00000131013,PPIL4,PPIL4,PPIL4,ppil4,PPIL4,ppil4
ENSG00000265962,GACAT2,,,,,
ENSG00000262113,,,,,,
ENSG00000170448,NFXL1,NFXL1,NFXL1,,,
ENSG00000295415,,,,,,
ENSG00000295431,,,,,,
ENSG00000287993,,,,,,
ENSG00000221878,PSG7,,,,,
ENSG00000221878,PSG7,,,,,si:ch211-264f5.6
ENSG00000221878,PSG7,,,si:ch211-264f5.6,,
ENSG00000221878,PSG7,,,si:ch211-264f5.6,,si:ch211-264f5.6
ENSG00000263382,,,,,,
ENSG00000289624,,,,,,
ENSG00000274414,,,,,,
ENSG00000295596,,,,,,
ENSG00000100994,PYGB,PYGB,PYGB,,PYGB,
ENSG00000276392,KIR2DL5A,,,,,
ENSG00000295608,,,,,,
ENSG00000295614,,,,,,
ENSG00000277193,KIR2DS3,,,,,
ENSG00000275421,KIR2DS1,,,,,
ENSG00000295669,,,,,,
ENSG00000295676,,,,,,
ENSG00000267628,,,,,,
ENSG00000225196,RPL10P17,,,,,
ENSG00000278758,KIR3DL2,,,,,
ENSG00000295799,,,,,,
ENSG00000260302,LINC01882,,,,,
ENSG00000162444,RBP7,RBP7,RBP7,rbp7b,RBP7,rbp7b
ENSG00000130023,ERMARD,ERMARD,ERMARD,,ERMARD,
ENSG00000133265,HSPBP1,HSPBP1,HSPBP1,hspbp1,HSPBP1,hspbp1
ENSG00000276804,NLRP7,,,,,
ENSG00000279625,,,,,,
ENSG00000282011,,,,,,
ENSG00000180758,GPR157,GPR157,GPR157,gpr157,GPR157,gpr157
ENSG00000293256,,,,,,
ENSG00000276726,DNAJA3,,,,,
ENSG00000295895,,,,,,
ENSG00000295987,,,,,,
ENSG00000265752,LINC02958,,,,,
ENSG00000264745,TTC39C-AS1,,,,,
ENSG00000184677,ZBTB40,ZBTB40,ZBTB40,zbtb40,ZBTB40,zbtb40
ENSG00000296053,,,,,,
ENSG00000296058,,,,,,
ENSG00000296067,,,,,,
ENSG00000266554,LINC01443,,,,,
ENSG00000288613,,,,,,
ENSG00000276066,VSTM1,,,,,
ENSG00000296284,,,,,,
ENSG00000264301,LINC01444,,,,,
ENSG00000296312,,,,,,
ENSG00000260552,COSMOC,,,,,
ENSG00000275086,TFPT,,,,,
ENSG00000296338,,,,,,
ENSG00000296357,,,,,,
ENSG00000296393,,,,,,
ENSG00000151923,TIAL1,TIAL1,TIAL1,,TIAL1,
ENSG00000296412,,,,,,
ENSG00000286890,,,,,,
ENSG00000296489,,,,,,
ENSG00000258609,LINC-ROR,,,,,
ENSG00000274894,PRPF31,,,,,
ENSG00000296523,,,,,,
ENSG00000293262,,,,,,
ENSG00000100997,ABHD12,ABHD12,ABHD12,abhd12,ABHD12,abhd12
ENSG00000296608,,,,,,
ENSG00000296640,,,,,,
ENSG00000296646,,,,,,
ENSG00000296678,,,,,,
ENSG00000296872,,,,,,
ENSG00000296949,,,,,,
ENSG00000296998,,,,,,
ENSG00000278911,,,,,,
ENSG00000297020,,,,,,
ENSG00000235555,SUMO1P4,,,,,
ENSG00000264015,,,,,,
ENSG00000153976,HS3ST3A1,HS3ST3A1,,,HS3ST3A1,
ENSG00000153976,HS3ST3A1,HS3ST3A1,,,HS3ST3A1,hs3st1l2
ENSG00000153976,HS3ST3A1,HS3ST3A1,,,HS3ST3A1,hs3st3b1a
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st1l2,HS3ST3A1,
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st1l2,HS3ST3A1,hs3st1l2
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st1l2,HS3ST3A1,hs3st3b1a
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st3b1a,HS3ST3A1,
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st3b1a,HS3ST3A1,hs3st1l2
ENSG00000153976,HS3ST3A1,HS3ST3A1,,hs3st3b1a,HS3ST3A1,hs3st3b1a
ENSG00000274708,U6,,,,,
ENSG00000221698,MIR548H3,,,,,
ENSG00000265494,,,,,,
ENSG00000266744,,,,,,
ENSG00000297024,,,,,,
ENSG00000063127,SLC6A16,SLC6A16,SLC6A16,,,
ENSG00000265552,,,,,,
ENSG00000221273,MIR1237,,,,,
ENSG00000297039,,,,,,
ENSG00000231492,,,,,,
ENSG00000006695,COX10,COX10,COX10,cox10,COX10,cox10
ENSG00000297044,,,,,,
ENSG00000297056,,,,,,
ENSG00000232500,,,,,,
ENSG00000230353,RPS21P2,,,,,
ENSG00000297062,,,,,,
ENSG00000237363,,,,,,
ENSG00000238065,LRRC57P1,,,,,
ENSG00000146757,ZNF92,,,,,
ENSG00000273642,NDUFA3,,,,,
ENSG00000275513,KIR3DL3,,,,,
ENSG00000263417,GTSCR1,,,,,
ENSG00000164296,TIGD6,TIGD6,TIGD6,,,
ENSG00000152127,MGAT5,MGAT5,MGAT5,,MGAT5,
ENSG00000168065,SLC22A11,,SLC22A11,,,
ENSG00000168065,SLC22A11,,SLC22A11,,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,slc22a15,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,slc22a4,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-119m7.4,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,si:dkey-166k12.1,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,slc22a21,,slc22a21
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,slc22a15
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,slc22a4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,si:dkey-166k12.1
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,si:dkey-119m7.4
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,slc22a5
ENSG00000168065,SLC22A11,,SLC22A11,slc22a5,,slc22a21
ENSG00000275843,NLRP2,,,,,
ENSG00000234040,RPL10P12,,,,,
ENSG00000257586,,,,,,
ENSG00000297100,,,,,,
ENSG00000256810,,,,,,
ENSG00000297118,,,,,,
ENSG00000263745,,,,,,
ENSG00000257444,SETP7,,,,,
ENSG00000258288,NENFP2,,,,,
ENSG00000258225,,,,,,
ENSG00000113716,HMGXB3,HMGXB3,HMGXB3,hmgxb3,HMGXB3,hmgxb3
ENSG00000241556,RPL29P26,,,,,
ENSG00000285833,,,,,,
ENSG00000187260,WDR86,WDR86,WDR86,,WDR86,
ENSG00000182870,GALNT9,GALNT9,,galnt9,GALNT9,galnt9
ENSG00000260537,,,,,,
ENSG00000274438,KIR2DS2,,,,,
ENSG00000274638,NLRP2,,,,,
ENSG00000275914,,,,,,
ENSG00000275436,,,,,,
ENSG00000248696,,,,,,
ENSG00000241907,RPS20P4,,,,,
ENSG00000131697,NPHP4,NPHP4,NPHP4,,NPHP4,
ENSG00000202406,RN7SKP187,,,,,
ENSG00000230999,MTND5P8,,,,,
ENSG00000232922,MTND6P24,,,,,
ENSG00000252305,SNORA74,,,,,
ENSG00000168872,DDX19A,,,ddx19a,,ddx19b
ENSG00000168872,DDX19A,,,ddx19a,,ddx19a
ENSG00000168872,DDX19A,,,ddx19b,,ddx19b
ENSG00000168872,DDX19A,,,ddx19b,,ddx19a
ENSG00000223510,CDRT15,,,,,
ENSG00000297251,,,,,,
ENSG00000182578,CSF1R,CSF1R,CSF1R,,CSF1R,csf1ra
ENSG00000182578,CSF1R,CSF1R,CSF1R,,CSF1R,
ENSG00000182578,CSF1R,CSF1R,CSF1R,csf1ra,CSF1R,csf1ra
ENSG00000182578,CSF1R,CSF1R,CSF1R,csf1ra,CSF1R,
ENSG00000297269,,,,,,
ENSG00000297276,,,,,,
ENSG00000188674,C2orf80,,C2orf80,,C2orf80,
ENSG00000274336,CDIP1,,,,,
ENSG00000006652,IFRD1,IFRD1,IFRD1,ifrd1,IFRD1,ifrd1
ENSG00000262786,,,,,,
ENSG00000274941,CNOT3,,,,,
ENSG00000125430,HS3ST3B1,HS3ST3B1,,,HS3ST3B1,
ENSG00000125430,HS3ST3B1,HS3ST3B1,,,HS3ST3B1,hs3st1l2
ENSG00000125430,HS3ST3B1,HS3ST3B1,,,HS3ST3B1,hs3st3b1a
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st1l2,HS3ST3B1,
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st1l2,HS3ST3B1,hs3st1l2
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st1l2,HS3ST3B1,hs3st3b1a
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st3b1a,HS3ST3B1,
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st3b1a,HS3ST3B1,hs3st1l2
ENSG00000125430,HS3ST3B1,HS3ST3B1,,hs3st3b1a,HS3ST3B1,hs3st3b1a
ENSG00000277657,KIR2DS3,,,,,
ENSG00000289876,,,,,,
ENSG00000282746,,,,,,
ENSG00000297295,,,,,,
ENSG00000297302,,,,,,
ENSG00000297316,,,,,,
ENSG00000277185,,,,,,
ENSG00000282019,GPI,,,,,
ENSG00000287281,,,,,,
ENSG00000266709,,,,,,
ENSG00000278207,KIR2DL1,,,,,
ENSG00000266378,,,,,,
ENSG00000197891,SLC22A12,,SLC22A12,,,
ENSG00000197891,SLC22A12,,SLC22A12,,,slc22a4
ENSG00000197891,SLC22A12,,SLC22A12,,,si:dkey-166k12.1
ENSG00000197891,SLC22A12,,SLC22A12,,,si:dkey-119m7.4
ENSG00000197891,SLC22A12,,SLC22A12,slc22a4,,
ENSG00000197891,SLC22A12,,SLC22A12,slc22a4,,slc22a4
ENSG00000197891,SLC22A12,,SLC22A12,slc22a4,,si:dkey-166k12.1
ENSG00000197891,SLC22A12,,SLC22A12,slc22a4,,si:dkey-119m7.4
ENSG00000197891,SLC22A12,,SLC22A12,si:dkey-119m7.4,,
ENSG00000197891,SLC22A12,,SLC22A12,si:dkey-119m7.4,,slc22a4
ENSG00000197891,SLC22A12,,SLC22A12,si:dkey-119m7.4,,si:dkey-166k12.1
