,collision,ENSG_ID,gene_symbol,source
1689,IGHV3-3,"nan, nan","IGHV3-30-3, IGHV3-30-5",NCBI
1690,IGHV4-3,"nan, ENSG00000231475, nan","IGHV4-30-4, IGHV4-30-2, IGHV4-30-1",NCBI
1691,IGKV,"ENSG00000253998, ENSG00000243466, nan","IGKV2-29, IGKV1-5, IGKV@",NCBI
1692,IGL,"ENSG00000254709, nan","IGLL5, BMS1P20",NCBI
1693,IGLC,"ENSG00000211679, ENSG00000211677, ENSG00000254029, ENSG00000211675, ENSG00000222037, ENSG00000254030","IGLC3, IGLC2, IGLC4, IGLC1, IGLC6, IGLC5",NCBI
1694,IGLV,"nan, nan, ENSG00000254709","BMS1P20, IGLV@, IGLL5",NCBI
1695,IGNT,"ENSG00000174684, ENSG00000111846","B4GAT1, GCNT2",NCBI
1696,IGSF13,"ENSG00000186074, ENSG00000144847","CD300LF, IGSF11",NCBI
1697,IGVPB,"ENSG00000169575, ENSG00000128322","VPREB1, IGLL1",NCBI
1698,IHG1,"ENSG00000113272, ENSG00000054598","THG1L, FOXC1",NCBI
1699,II,"ENSG00000019582, ENSG00000111846, ENSG00000137413, ENSG00000185339, ENSG00000114812","CD74, GCNT2, TAF8, TCN2, VIPR1",NCBI
1700,IK1,"ENSG00000185811, ENSG00000104783","IKZF1, KCNN4",NCBI
1701,IL-1RA,"ENSG00000136689, ENSG00000160712","IL1RN, IL6R",NCBI
1702,IL-20,"ENSG00000127743, ENSG00000162891","IL17B, IL20",NCBI
1703,IL-21,"ENSG00000127318, ENSG00000138684","IL22, IL21",NCBI
1704,IL-23,"ENSG00000110944, ENSG00000125571","IL23A, IL37",NCBI
1705,IL-7,"nan, ENSG00000104432","LINC02605, IL7",NCBI
1706,IL1RA,"ENSG00000115594, ENSG00000136689","IL1R1, IL1RN",NCBI
1707,IL8RA,"ENSG00000163464, ENSG00000180871","CXCR1, CXCR2",NCBI
1708,ILERS,"ENSG00000196305, ENSG00000067704","IARS1, IARS2",NCBI
1709,ILFS2,"ENSG00000166986, ENSG00000151779","MARS1, NBAS",NCBI
1710,ILT5,"ENSG00000204577, ENSG00000244482","LILRB3, LILRA6",NCBI
1711,ILWEQ,"ENSG00000137076, ENSG00000127946, ENSG00000171914, ENSG00000130787","TLN1, HIP1, TLN2, HIP1R",NCBI
1712,IMD2,"ENSG00000158195, ENSG00000015285","WASF2, WAS",NCBI
1713,IMD28,"ENSG00000113302, ENSG00000159128","IL12B, IFNGR2",NCBI
1714,IMD7,"ENSG00000277734, nan","TRAC, TRA",NCBI
1715,IMP,"ENSG00000133731, ENSG00000089234","IMPA1, BRAP",NCBI
1716,IMP-3,"ENSG00000136231, ENSG00000104331","IGF2BP3, BPNT2",NCBI
1717,IMP1,"ENSG00000101294, ENSG00000148950, ENSG00000159217","HM13, IMMP1L, IGF2BP1",NCBI
1718,IMP2,"ENSG00000157837, ENSG00000073792, ENSG00000184903","SPPL3, IGF2BP2, IMMP2L",NCBI
1719,IMP3,"ENSG00000136231, ENSG00000138600","IGF2BP3, SPPL2A",NCBI
1720,IMP4,"ENSG00000005206, ENSG00000196497","SPPL2B, IPO4",NCBI
1721,IMP5,"ENSG00000185294, ENSG00000065150","SPPL2C, IPO5",NCBI
1722,INCA,"nan, ENSG00000185614","CARD17P, INKA1",NCBI
1723,INFE1,"ENSG00000184995, ENSG00000147896","IFNE, IFNK",NCBI
1724,ING2,"ENSG00000293133, ENSG00000071243","INGX, ING3",NCBI
1725,INOS,"ENSG00000105655, ENSG00000007171","ISYNA1, NOS2",NCBI
1726,INT1,"ENSG00000164880, ENSG00000125084","INTS1, WNT1",NCBI
1727,INT2,"ENSG00000108506, ENSG00000186895","INTS2, FGF3",NCBI
1728,INT3,"ENSG00000204301, ENSG00000143624","NOTCH4, INTS3",NCBI
1729,INT4,"ENSG00000149262, ENSG00000108379","INTS4, WNT3",NCBI
1730,INT6,"ENSG00000102786, ENSG00000104408","INTS6, EIF3E",NCBI
1731,INV,"ENSG00000119509, ENSG00000185621","INVS, LMLN",NCBI
1732,IP,"ENSG00000117118, ENSG00000269335, ENSG00000160013, ENSG00000130770","SDHB, IKBKG, PTGIR, ATP5IF1",NCBI
1733,IP3R,"ENSG00000150995, ENSG00000096433","ITPR1, ITPR3",NCBI
1734,IPLA1A,"ENSG00000107651, ENSG00000085788","SEC23IP, DDHD2",NCBI
1735,IPOB,"ENSG00000291237, ENSG00000108424","SOD2, KPNB1",NCBI
1736,IPP1,"ENSG00000135447, ENSG00000067064","PPP1R1A, IDI1",NCBI
1737,IPS,"ENSG00000167114, ENSG00000105655","SLC27A4, ISYNA1",NCBI
1738,IPS-1,"ENSG00000088888, ENSG00000105655","MAVS, ISYNA1",NCBI
1739,IPS1,"ENSG00000168781, ENSG00000088888","PPIP5K1, MAVS",NCBI
1740,IRAP,"ENSG00000136689, ENSG00000113441","IL1RN, LNPEP",NCBI
1741,IRBP,"ENSG00000106070, ENSG00000265203","GRB10, RBP3",NCBI
1742,IRT1,"ENSG00000041880, ENSG00000204472","PARP3, AIF1",NCBI
1743,ISGF-3,"ENSG00000170581, ENSG00000115415","STAT2, STAT1",NCBI
1744,ISO1,"ENSG00000167720, ENSG00000173812","SRR, EIF1",NCBI
1745,ISSX,"ENSG00000004848, ENSG00000008086","ARX, CDKL5",NCBI
1746,ISWI,"ENSG00000102038, ENSG00000153147","SMARCA1, SMARCA5",NCBI
1747,J1,"ENSG00000211597, ENSG00000211690, nan","IGKJ1, TRGJ1, IGLJ1",NCBI
1748,J2,"ENSG00000211687, ENSG00000211596, nan","TRGJ2, IGKJ2, IGLJ2",NCBI
1749,J3,"ENSG00000211595, nan","IGKJ3, IGLJ3",NCBI
1750,JDP1,"ENSG00000123685, ENSG00000108176","BATF3, DNAJC12",NCBI
1751,JP,"ENSG00000211691, ENSG00000109861","TRGJP, CTSC",NCBI
1752,JP1,"ENSG00000104369, ENSG00000211692","JPH1, TRGJP1",NCBI
1753,JP2,"ENSG00000149596, ENSG00000211688","JPH2, TRGJP2",NCBI
1754,JTK5,"ENSG00000163785, nan","RYK, RYKP1",NCBI
1755,K-REV,"ENSG00000127314, ENSG00000125249, nan","RAP1B, RAP2A, ERVK-6",NCBI
1756,K12,"ENSG00000141574, ENSG00000187242","SECTM1, KRT12",NCBI
1757,K13,"ENSG00000171401, ENSG00000026559","KRT13, KCNG1",NCBI
1758,K35,"ENSG00000132964, ENSG00000197079","CDK8, KRT35",NCBI
1759,K7,"ENSG00000135480, nan","KRT7, RBPJP4",NCBI
1760,K8,"ENSG00000170421, ENSG00000173917","KRT8, HOXB2",NCBI
1761,KAL,"ENSG00000100665, ENSG00000011201","SERPINA4, ANOS1",NCBI
1762,KAP,"ENSG00000131400, ENSG00000100526","NAPSA, CDKN3",NCBI
1763,KAP1,"ENSG00000100526, ENSG00000130726","CDKN3, TRIM28",NCBI
1764,KAP1.6,"ENSG00000221880, ENSG00000188581","KRTAP1-3, KRTAP1-1",NCBI
1765,KAP10.9,"ENSG00000243489, ENSG00000221837","KRTAP10-11, KRTAP10-9",NCBI
1766,KAP2.3,"ENSG00000213417, ENSG00000212724","KRTAP2-4, KRTAP2-3",NCBI
1767,KAP2.4,"ENSG00000213417, ENSG00000212724","KRTAP2-4, KRTAP2-3",NCBI
1768,KAR,"ENSG00000149084, ENSG00000014641","HSD17B12, MDH1",NCBI
1769,KAT,"ENSG00000140854, ENSG00000158769, ENSG00000215845","KATNB1, F11R, TSTD1",NCBI
1770,KAT1,"ENSG00000128708, ENSG00000171097","HAT1, KYAT1",NCBI
1771,KAT4,"ENSG00000125166, ENSG00000147133","GOT2, TAF1",NCBI
1772,KCIP-1,"ENSG00000164924, ENSG00000108953, ENSG00000166913","YWHAZ, YWHAE, YWHAB",NCBI
1773,KCNA8,"ENSG00000053918, ENSG00000182255","KCNQ1, KCNA4",NCBI
1774,KCNJN1,"nan, ENSG00000184185","KCNJ17, KCNJ12",NCBI
1775,KCP1,"ENSG00000112378, ENSG00000135253","PERP, KCP",NCBI
1776,KCR1,"ENSG00000139133, ENSG00000175548","ALG10, ALG10B",NCBI
1777,KDAP,"ENSG00000188508, ENSG00000131400","KRTDAP, NAPSA",NCBI
1778,KFSD,"ENSG00000130066, ENSG00000012174","SAT1, MBTPS2",NCBI
1779,KFSDX,"ENSG00000012174, ENSG00000130066","MBTPS2, SAT1",NCBI
1780,KGA,"ENSG00000115419, ENSG00000162989","GLS, KCNJ3",NCBI
1781,KID,"ENSG00000079616, ENSG00000165474, ENSG00000086159","KIF22, GJB2, AQP6",NCBI
1782,KIP1,"ENSG00000185043, ENSG00000111276","CIB1, CDKN1B",NCBI
1783,KIP2,"ENSG00000136425, ENSG00000129757","CIB2, CDKN1C",NCBI
1784,KIR,"ENSG00000167633, ENSG00000164949","KIR3DL1, GEM",NCBI
1785,KIR2DL5,"nan, nan","KIR2DL5B, KIR2DL5A",NCBI
1786,KIR2DL5B,"ENSG00000242019, ENSG00000167633","KIR3DL3, KIR3DL1",NCBI
1787,KLIP1,"ENSG00000151725, ENSG00000137207","CENPU, YIPF3",NCBI
1788,KMS,"ENSG00000167548, ENSG00000125863, ENSG00000011201","KMT2D, MKKS, ANOS1",NCBI
1789,KMT3F,"ENSG00000147548, ENSG00000109685","NSD3, NSD2",NCBI
1790,KMT3G,"ENSG00000147548, ENSG00000109685","NSD3, NSD2",NCBI
1791,KNO2,"ENSG00000180370, ENSG00000140873","PAK2, ADAMTS18",NCBI
1792,KNTC1AP,"ENSG00000086827, ENSG00000174442","ZW10, ZWILCH",NCBI
1793,KNTC2AP,"ENSG00000122952, ENSG00000167842","ZWINT, MIS12",NCBI
1794,KOP,"ENSG00000082556, ENSG00000167642","OPRK1, SPINT2",NCBI
1795,KOX2,"ENSG00000196693, ENSG00000189180","ZNF33B, ZNF33A",NCBI
1796,KOX21,"ENSG00000075407, ENSG00000293313","ZNF37A, ZNF37BP",NCBI
1797,KOX31,"ENSG00000189180, ENSG00000196693","ZNF33A, ZNF33B",NCBI
1798,KOX5,"ENSG00000124459, ENSG00000189180","ZNF45, ZNF33A",NCBI
1799,KRTAP18-9,"ENSG00000221837, ENSG00000243489","KRTAP10-9, KRTAP10-11",NCBI
1800,KRTAP18.1,"ENSG00000215455, ENSG00000241123","KRTAP10-1, KRTAP10-5",NCBI
1801,KRTAP2.1A,"ENSG00000214518, ENSG00000212725","KRTAP2-2, KRTAP2-1",NCBI
1802,KRTAP2.3,"ENSG00000213417, ENSG00000212724","KRTAP2-4, KRTAP2-3",NCBI
1803,KRTAP2.4,"ENSG00000212724, ENSG00000213417","KRTAP2-3, KRTAP2-4",NCBI
1804,KRTHA3A,"ENSG00000131738, ENSG00000006059","KRT33B, KRT33A",NCBI
1805,KRTHB1,"ENSG00000205426, ENSG00000170442","KRT81, KRT86",NCBI
1806,KS,"ENSG00000182871, ENSG00000151093","COL18A1, OXSM",NCBI
1807,KS1,"ENSG00000161298, ENSG00000145824","ZNF382, CXCL14",NCBI
1808,KSP37,"ENSG00000187783, ENSG00000137441","TMEM72, FGFBP2",NCBI
1809,KV10.1,"ENSG00000171126, ENSG00000143473","KCNG3, KCNH1",NCBI
1810,KV11.1,"ENSG00000055118, ENSG00000168263","KCNH2, KCNV2",NCBI
1811,KV6.3,"ENSG00000168418, ENSG00000171126","KCNG4, KCNG3",NCBI
1812,L-UBC,"ENSG00000185651, nan","UBE2L3, UBE2L1",NCBI
1813,L1,"ENSG00000240864, ENSG00000153310","IGKV1-16, CYRIB",NCBI
1814,L10,"ENSG00000243063, ENSG00000147403","IGKV3-7, RPL10",NCBI
1815,L10A,"ENSG00000243063, ENSG00000198755","IGKV3-7, RPL10A",NCBI
1816,L11,"ENSG00000142676, ENSG00000239855, ENSG00000206053","RPL11, IGKV1-6, JPT2",NCBI
1817,L12,"ENSG00000171490, ENSG00000243466, ENSG00000197958","RSL1D1, IGKV1-5, RPL12",NCBI
1818,L13,"ENSG00000167526, ENSG00000172172, ENSG00000253435, ENSG00000181481","RPL13, MRPL13, IGKV2-4, RNF135",NCBI
1819,L13A,"ENSG00000172172, ENSG00000142541","MRPL13, RPL13A",NCBI
1820,L14,"ENSG00000242766, ENSG00000188846","IGKV1D-17, RPL14",NCBI
1821,L15,"ENSG00000174748, ENSG00000109881, ENSG00000241244","RPL15, CCDC34, IGKV1D-16",NCBI
1822,L15MT,"ENSG00000137547, ENSG00000115364","MRPL15, MRPL19",NCBI
1823,L17,"nan, ENSG00000134779, ENSG00000265681","IGKV2D-14, TPGS2, RPL17",NCBI
1824,L18,"ENSG00000276566, ENSG00000063177, ENSG00000253497","IGKV1D-13, RPL18, IGKV1-13",NCBI
1825,L19,"ENSG00000243290, ENSG00000278857, ENSG00000108298, ENSG00000160584","IGKV1-12, IGKV1D-12, RPL19, SIK3",NCBI
1826,L1AG,"ENSG00000143546, ENSG00000163220","S100A8, S100A9",NCBI
1827,L2,"ENSG00000244437, ENSG00000110841, ENSG00000186919","IGKV3-15, PPFIBP1, ZACN",NCBI
1828,L21,"ENSG00000122026, nan","RPL21, IGKV2D-10",NCBI
1829,L22,"ENSG00000116251, ENSG00000211633","RPL22, IGKV1D-42",NCBI
1830,L23,"ENSG00000242580, ENSG00000125691","IGKV1D-43, RPL23",NCBI
1831,L23A,"ENSG00000198242, ENSG00000242580","RPL23A, IGKV1D-43",NCBI
1832,L24,"ENSG00000239819, ENSG00000114391","IGKV1D-8, RPL24",NCBI
1833,L3,"ENSG00000168517, nan, ENSG00000143418, ENSG00000100316","HEXIM2, IGKV2-14, CERS2, RPL3",NCBI
1834,L30,"ENSG00000156482, ENSG00000137876","RPL30, RSL24D1",NCBI
1835,L31,"ENSG00000131981, ENSG00000071082","LGALS3, RPL31",NCBI
1836,L32MT,"ENSG00000106591, ENSG00000180992","MRPL32, MRPL14",NCBI
1837,L4,"ENSG00000139146, ENSG00000174444","SINHCAF, RPL4",NCBI
1838,L5,"ENSG00000122406, ENSG00000166803, ENSG00000162456","RPL5, PCLAF, KNCN",NCBI
1839,L6,"ENSG00000089009, ENSG00000241351, ENSG00000133398, ENSG00000169908","RPL6, IGKV3-11, MED10, TM4SF1",NCBI
1840,L7,"ENSG00000147604, ENSG00000183979, ENSG00000253278","RPL7, NPB, IGKV2-10",NCBI
1841,L8,"ENSG00000066697, ENSG00000161016, ENSG00000241755, ENSG00000183971","MSANTD3, RPL8, IGKV1-9, NPW",NCBI
1842,L9,"ENSG00000163110, ENSG00000163682, ENSG00000240671","PDLIM5, RPL9, IGKV1-8",NCBI
1843,LACS2,"ENSG00000151726, ENSG00000164398","ACSL1, ACSL6",NCBI
1844,LAD,"ENSG00000091140, ENSG00000160255","DLD, ITGB2",NCBI
1845,LAG-1,"nan, ENSG00000275302","CCL4L1, CCL4",NCBI
1846,LAG1,"ENSG00000275302, ENSG00000223802, nan, ENSG00000130283","CCL4, CERS1, CCL4L1, GDF1",NCBI
1847,LAGE-2,"ENSG00000268651, ENSG00000184033","CTAG1A, CTAG1B",NCBI
1848,LAGE2B,"ENSG00000184033, ENSG00000126890","CTAG1B, CTAG2",NCBI
1849,LAK,"ENSG00000073331, ENSG00000188042","ALPK1, ARL4C",NCBI
1850,LAM,"ENSG00000103197, ENSG00000165699","TSC2, TSC1",NCBI
1851,LAMB2,"ENSG00000176619, ENSG00000135862","LMNB2, LAMC1",NCBI
1852,LAMP,"ENSG00000078081, ENSG00000185565","LAMP3, LSAMP",NCBI
1853,LAMR,"ENSG00000168028, ENSG00000288920, ENSG00000237433","RPSA, RPSA2, RPSAP11",NCBI
1854,LAN,"ENSG00000070413, ENSG00000115657","DGCR2, ABCB6",NCBI
1855,LAP,"ENSG00000134575, ENSG00000105329, ENSG00000151849, nan, ENSG00000073921, ENSG00000002549","ACP2, TGFB1, CENPJ, PDON2, PICALM, LAP3",NCBI
1856,LAP1,"ENSG00000143337, ENSG00000109971, ENSG00000166825, ENSG00000131323","TOR1AIP1, HSPA8, ANPEP, TRAF3",NCBI
1857,LAP2,"ENSG00000120802, ENSG00000112851, ENSG00000080824","TMPO, ERBIN, HSP90AA1",NCBI
1858,LARP,"ENSG00000180096, ENSG00000155506","SEPTIN1, LARP1",NCBI
1859,LAS1,"ENSG00000118307, ENSG00000001497","DNAI7, LAS1L",NCBI
1860,LASS1,"ENSG00000223802, ENSG00000130283","CERS1, GDF1",NCBI
1861,LAT,"ENSG00000169682, ENSG00000135336","SPNS1, ORC3",NCBI
1862,LAT1,"ENSG00000103257, ENSG00000213658","SLC7A5, LAT",NCBI
1863,LAT3,"ENSG00000103064, ENSG00000155465, ENSG00000149150","SLC7A6, SLC7A7, SLC43A1",NCBI
1864,LBP,"ENSG00000168028, ENSG00000113790","RPSA, EHHADH",NCBI
1865,LBP/P40,"ENSG00000288920, ENSG00000168028","RPSA2, RPSA",NCBI
1866,LCA,"ENSG00000132518, ENSG00000081237, ENSG00000122705","GUCY2D, PTPRC, CLTA",NCBI
1867,LCA10,"ENSG00000198707, ENSG00000273769","CEP290, L1CAM-AS1",NCBI
1868,LCAD,"ENSG00000122786, ENSG00000115361","CALD1, ACADL",NCBI
1869,LCN5,"ENSG00000204001, ENSG00000267206","LCN8, LCN6",NCBI
1870,LD,"ENSG00000176692, ENSG00000248905","FOXC2, FMN1",NCBI
1871,LD78,"ENSG00000277632, ENSG00000276085, nan","CCL3, CCL3L3, CCL3L1",NCBI
1872,LD78BETA,"nan, ENSG00000276085","CCL3L1, CCL3L3",NCBI
1873,LE,"ENSG00000100099, ENSG00000171124","HPS4, FUT3",NCBI
1874,LEU1,"ENSG00000110448, ENSG00000176124","CD5, DLEU1",NCBI
1875,LEU2,"ENSG00000176124, ENSG00000231607, ENSG00000172116, ENSG00000153563","DLEU1, DLEU2, CD8B, CD8A",NCBI
1876,LEURS,"ENSG00000011376, ENSG00000133706","LARS2, LARS1",NCBI
1877,LFA-1,"ENSG00000160255, ENSG00000005844","ITGB2, ITGAL",NCBI
1878,LGCR,"ENSG00000104447, ENSG00000182197","TRPS1, EXT1",NCBI
1879,LGL1,"ENSG00000103196, ENSG00000131899","CRISPLD2, LLGL1",NCBI
1880,LGL2,"ENSG00000073350, ENSG00000117408","LLGL2, IPO13",NCBI
1881,LGMD1D,"ENSG00000105993, ENSG00000175084","DNAJB6, DES",NCBI
1882,LGMD1E,"ENSG00000105993, ENSG00000175084","DNAJB6, DES",NCBI
1883,LGS,"ENSG00000116128, ENSG00000182197, ENSG00000146166","BCL9, EXT1, LGSN",NCBI
1884,LH2,"ENSG00000152952, ENSG00000106689","PLOD2, LHX2",NCBI
1885,LHR,"ENSG00000138039, ENSG00000026508","LHCGR, CD44",NCBI
1886,LHRHR,"ENSG00000109163, ENSG00000138039","GNRHR, LHCGR",NCBI
1887,LIG2,"ENSG00000198799, ENSG00000005156","LRIG2, LIG3",NCBI
1888,LIM1,"ENSG00000135517, ENSG00000273706","MIP, LHX1",NCBI
1889,LIMS3L,"ENSG00000256671, ENSG00000256977","LIMS4, LIMS3",NCBI
1890,LIN-10,"ENSG00000034053, ENSG00000125149","APBA2, PHAF1",NCBI
1891,LIN10,"ENSG00000125149, ENSG00000107282","PHAF1, APBA1",NCBI
1892,LINC00086,"ENSG00000178947, ENSG00000196972","SMIM10L2A, SMIM10L2B",NCBI
1893,LINC00087,"ENSG00000178947, ENSG00000196972","SMIM10L2A, SMIM10L2B",NCBI
1894,LINC00516,"nan, ENSG00000291205","BMS1P18, BMS1P17",NCBI
1895,LINC00846,"ENSG00000265590, ENSG00000242220","CFAP298-TCP10L, TCP10L",NCBI
1896,LIP1,"ENSG00000131626, ENSG00000121897, ENSG00000151849, ENSG00000144589","PPFIA1, LIAS, CENPJ, STK11IP",NCBI
1897,LIP2,"ENSG00000158042, nan, ENSG00000182718","MRPL17, ANXA2P3, ANXA2",NCBI
1898,LIPA,"ENSG00000168515, ENSG00000170835","SCGB1D1, CEL",NCBI
1899,LIS2,"ENSG00000007168, ENSG00000189056, nan","PAFAH1B1, RELN, PAFAH1B1P1",NCBI
1900,LKN-1,"nan, ENSG00000275718","CCL15-CCL14, CCL15",NCBI
1901,LMN2,"ENSG00000113368, ENSG00000176619","LMNB1, LMNB2",NCBI
1902,LMNL1,"ENSG00000160789, ENSG00000185621","LMNA, LMLN",NCBI
1903,LMO7B,"ENSG00000136153, ENSG00000064042","LMO7, LIMCH1",NCBI
1904,LNC,"ENSG00000141524, ENSG00000239002","TMC6, SCARNA10",NCBI
1905,LNCR2,"ENSG00000169684, ENSG00000080644","CHRNA5, CHRNA3",NCBI
1906,LNMAT1,"nan, nan","DUXAP9, DUXAP10",NCBI
1907,LNP,"ENSG00000137804, ENSG00000144320","NUSAP1, LNPK",NCBI
1908,LOAS,"nan, ENSG00000012211","ADHD3, PRICKLE3",NCBI
1909,LONP,"ENSG00000102910, ENSG00000196365","LONP2, LONP1",NCBI
1910,LOR,"ENSG00000203782, ENSG00000134013","LORICRIN, LOXL2",NCBI
1911,LOXL,"ENSG00000115318, ENSG00000129038","LOXL3, LOXL1",NCBI
1912,LP,"ENSG00000198670, ENSG00000109618","LPA, SEPSECS",NCBI
1913,LPAP,"ENSG00000162836, ENSG00000213402","ACP6, PTPRCAP",NCBI
1914,LPC1,"ENSG00000125910, ENSG00000135046","S1PR4, ANXA1",NCBI
1915,LPCAT,"ENSG00000153395, ENSG00000143797, ENSG00000111684","LPCAT1, MBOAT2, LPCAT3",NCBI
1916,LPD,"ENSG00000103740, ENSG00000173166","ACSBG1, RAPH1",NCBI
1917,LPH,"ENSG00000115138, ENSG00000115850","POMC, LCT",NCBI
1918,LPLAT,"ENSG00000125505, ENSG00000172197","MBOAT7, MBOAT1",NCBI
1919,LPP1,"ENSG00000162738, ENSG00000067113","VANGL2, PLPP1",NCBI
1920,LPP2,"ENSG00000173218, ENSG00000141934","VANGL1, PLPP2",NCBI
1921,LPSAT,"ENSG00000172197, ENSG00000111684","MBOAT1, LPCAT3",NCBI
1922,LQT5,"ENSG00000180509, ENSG00000159197","KCNE1, KCNE2",NCBI
1923,LRF,"ENSG00000164463, ENSG00000178951","CREBRF, ZBTB7A",NCBI
1924,LRH-1,"ENSG00000116833, ENSG00000083454","NR5A2, P2RX5",NCBI
1925,LRP,"ENSG00000013364, ENSG00000168028, ENSG00000132670, ENSG00000123384","MVP, RPSA, PTPRA, LRP1",NCBI
1926,LRP/LR,"ENSG00000288920, ENSG00000168028","RPSA2, RPSA",NCBI
1927,LRP9,"ENSG00000137642, ENSG00000197324","SORL1, LRP10",NCBI
1928,LRRC37,"ENSG00000176681, ENSG00000238083, ENSG00000185158, ENSG00000176809, nan","LRRC37A, LRRC37A2, LRRC37B, LRRC37A3, LRRC37A4P",NCBI
1929,LSH,"ENSG00000119969, ENSG00000018280","HELLS, SLC11A1",NCBI
1930,LSK,"ENSG00000182866, ENSG00000007264","LCK, MATK",NCBI
1931,LST-1,"ENSG00000134538, ENSG00000204482","SLCO1B1, LST1",NCBI
1932,LST-2,"ENSG00000159733, ENSG00000111700","ZFYVE28, SLCO1B3",NCBI
1933,LST-3TM12,"nan, ENSG00000257046","SLCO1B7, SLCO1B3-SLCO1B7",NCBI
1934,LST3,"ENSG00000111700, nan, ENSG00000115459","SLCO1B3, SLCO1B7, ELMOD3",NCBI
1935,LVG2,"nan, nan","LGV2, IGLVVI-22-1",NCBI
1936,LY-75,"ENSG00000054219, ENSG00000248672","LY75, LY75-CD302",NCBI
1937,LYP,"ENSG00000134242, ENSG00000183918","PTPN22, SH2D1A",NCBI
1938,LYS2,"ENSG00000157426, ENSG00000149313","AASDH, AASDHPPT",NCBI
1939,LYSOPAFAT,"ENSG00000087253, ENSG00000153395","LPCAT2, LPCAT1",NCBI
1940,LYST2,"ENSG00000172915, ENSG00000159733","NBEA, ZFYVE28",NCBI
1941,M-ABC2,"ENSG00000135776, nan","ABCB10, ABCB10P1",NCBI
1942,M-FABP,"ENSG00000147588, ENSG00000121769","PMP2, FABP3",NCBI
1943,M-PST,"ENSG00000261052, ENSG00000213648, ENSG00000213599","SULT1A3, SULT1A4, SLX1A-SULT1A3",NCBI
1944,M1,"ENSG00000168539, ENSG00000227877","CHRM1, MRLN",NCBI
1945,M130,"ENSG00000058272, ENSG00000177575","PPP1R12A, CD163",NCBI
1946,M33,"ENSG00000173894, ENSG00000104723","CBX2, TUSC3",NCBI
1947,M6A,"ENSG00000150625, ENSG00000165819","GPM6A, METTL3",NCBI
1948,MAC-1,"ENSG00000169896, ENSG00000160255","ITGAM, ITGB2",NCBI
1949,MACS,"ENSG00000277443, ENSG00000132669","MARCKS, RIN2",NCBI
1950,MAD,"ENSG00000059728, ENSG00000116748","MXD1, AMPD1",NCBI
1951,MAD1,"ENSG00000059728, ENSG00000002822","MXD1, MAD1L1",NCBI
1952,MAD2,"ENSG00000119950, ENSG00000164109","MXI1, MAD2L1",NCBI
1953,MAD3,"ENSG00000166949, ENSG00000213347","SMAD3, MXD3",NCBI
1954,MADA,"ENSG00000116748, ENSG00000160789","AMPD1, LMNA",NCBI
1955,MADD,"ENSG00000171503, ENSG00000105379, ENSG00000140374","ETFDH, ETFB, ETFA",NCBI
1956,MADH6,"ENSG00000137834, ENSG00000120693","SMAD6, SMAD9",NCBI
1957,MADH7,"ENSG00000101665, ENSG00000137834","SMAD7, SMAD6",NCBI
1958,MADM,"ENSG00000137845, ENSG00000115216","ADAM10, NRBP1",NCBI
1959,MAGE1,"ENSG00000154545, ENSG00000198681","MAGED4, MAGEA1",NCBI
1960,MAGE2,"ENSG00000268606, ENSG00000183305","MAGEA2, MAGEA2B",NCBI
1961,MAGEE1,"ENSG00000046774, ENSG00000154545","MAGEC2, MAGED4",NCBI
1962,MAK3,"ENSG00000139977, ENSG00000121579","NAA30, NAA50",NCBI
1963,MAL,"ENSG00000196588, ENSG00000150455","MRTFA, TIRAP",NCBI
1964,MAM-2,"ENSG00000196782, ENSG00000105662","MAML3, CRTC1",NCBI
1965,MAM-3,"ENSG00000184384, ENSG00000196782","MAML2, MAML3",NCBI
1966,MAM2,"ENSG00000196782, ENSG00000184384","MAML3, MAML2",NCBI
1967,MAP-1,"ENSG00000165943, ENSG00000127241","MOAP1, MASP1",NCBI
1968,MAP-2,"ENSG00000009724, ENSG00000078018","MASP2, MAP2",NCBI
1969,MAR1,"ENSG00000254656, ENSG00000170364","RTL1, SETMAR",NCBI
1970,MARS,"ENSG00000166986, ENSG00000101082","MARS1, SLA2",NCBI
1971,MART1,"ENSG00000254656, ENSG00000120215","RTL1, MLANA",NCBI
1972,MART2,"ENSG00000054392, ENSG00000242265","HHAT, PEG10",NCBI
1973,MASA,"ENSG00000198910, ENSG00000145293","L1CAM, ENOPH1",NCBI
1974,MASK,"ENSG00000134602, ENSG00000131503","STK26, ANKHD1",NCBI
1975,MAST,"ENSG00000165698, ENSG00000090487","SPACA9, SPG21",NCBI
1976,MAT,"ENSG00000075239, ENSG00000151224","ACAT1, MAT1A",NCBI
1977,MAT1,"ENSG00000020426, ENSG00000235531, ENSG00000162734","MNAT1, MSC-AS1, PEA15",NCBI
1978,MB1,"ENSG00000100804, ENSG00000105369","PSMB5, CD79A",NCBI
1979,MBL,"ENSG00000165471, ENSG00000219430","MBL2, MBL3P",NCBI
1980,MBP,"ENSG00000165471, ENSG00000186652","MBL2, PRG2",NCBI
1981,MBP1,"ENSG00000165471, ENSG00000186652, ENSG00000172638","MBL2, PRG2, EFEMP2",NCBI
1982,MBS,"ENSG00000058272, nan","PPP1R12A, MBS1",NCBI
1983,MCAD,"ENSG00000129910, ENSG00000117054","CDH15, ACADM",NCBI
1984,MCAF,"ENSG00000108691, ENSG00000171681","CCL2, ATF7IP",NCBI
1985,MCAP,"ENSG00000121879, ENSG00000141867","PIK3CA, BRD4",NCBI
