,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
2158,TFPI2,"PP5,TFPI-2,REF1",ENSG00000105825,11761,7980.0,PP5,HGNC
2159,PPP5C,PP5,ENSG00000011485,9322,5536.0,PP5,HGNC
2160,PPIB,"CYPB,OI9,PPIase,B,CYP-S1,SCYLP",ENSG00000166794,9255,5479.0,PPIASE,HGNC
2161,FKBP1A,"FKBP-12,FKBP12,PKC12,PPIASE,FKBP12C",ENSG00000088832,3711,2280.0,PPIASE,HGNC
2162,FKBP2,"FKBP-13,FKBP13,PPIase",ENSG00000173486,3718,2286.0,PPIASE,HGNC
2163,FKBP5,"FKBP51,FKBP54,PPIase,P54,Ptg-10",ENSG00000096060,3721,2289.0,PPIASE,HGNC
2164,FKBP6,"PPIase,FKBP36",ENSG00000077800,3722,8468.0,PPIASE,HGNC
2165,FKBP1B,"OTK4,FKBP12.6,PPIase,FKBP9",ENSG00000119782,3712,2281.0,PPIASE,HGNC
2166,PRH2,Pr,ENSG00000134551,9367,5555.0,PR,HGNC
2167,TMEM37,"PR1,PR",ENSG00000171227,18216,140738.0,PR,HGNC
2168,PGR,"PR,NR3C3",ENSG00000082175,8910,5241.0,PR,HGNC
2169,TBC1D3B,PRC17,ENSG00000274808,27011,414059.0,PRC17,HGNC
2170,TBC1D3,"TBC1D3A,DKFZp434P2235,PRC17",ENSG00000274611,19031,729873.0,PRC17,HGNC
2171,PLPPR3,"PRG-2,FLJ11535,LPPR3,PRG2",ENSG00000129951,23497,79948.0,PRG2,HGNC
2172,PXDN,"KIAA0230,PRG2,MG50,D2S448,D2S448E,PXN",ENSG00000130508,14966,7837.0,PRG2,HGNC
2173,PLCL1,"PLC-L,PLCL,PRIP,PPP1R127",ENSG00000115896,9063,5334.0,PRIP,HGNC
2174,NCOA6,"KIAA0181,RAP250,ASC2,AIB3,PRIP,TRBP,NRC",ENSG00000198646,15936,23054.0,PRIP,HGNC
2175,PKN1,"DBK,PRK1,PKN,MGC46204,PAK1",ENSG00000123143,9405,5585.0,PRK1,HGNC
2176,PROK1,"PK1,PRK1,EGVEGF,EG-VEGF",ENSG00000143125,18454,84432.0,PRK1,HGNC
2177,OPRPN,"BPLP,PRL1",ENSG00000171199,17279,58503.0,PRL1,HGNC
2178,PLRG1,"PRL1,Prp46,PRPF46,Cwc1,TANGO4",ENSG00000171566,9089,5356.0,PRL1,HGNC
2179,PTP4A1,"PTPCAAX1,PRL-1,PRL1",ENSG00000112245,9634,7803.0,PRL1,HGNC
2180,SMR3B,"P-B,PRL3",ENSG00000171201,17326,10879.0,PRL3,HGNC
2181,PTP4A3,"PRL-3,PRL-R,PRL3",ENSG00000184489,9636,11156.0,PRL3,HGNC
2182,PRORSD1P,"Prdxdd1,Ybakd1,ProX,ProXp-ala",ENSG00000162997,34379,344405.0,PROX,HGNC
2183,PDHX,"E3BP,proX,PDX1,OPDX,DLDBP",ENSG00000110435,21350,8050.0,PROX,HGNC
2184,PRNP,"CD230,PRP,AltPrP",ENSG00000171867,9449,5621.0,PRP,HGNC
2185,PRDX2,"PRP,NKEFB,TSA,PRXII,PRX2,MGC4104",ENSG00000167815,9353,7001.0,PRP,HGNC
2186,DHX16,"DBP2,Prp2,PRPF2",ENSG00000204560,2739,8449.0,PRP2,HGNC
2187,TMEM171,PRP2,ENSG00000157111,27031,134285.0,PRP2,HGNC
2188,PRPF4,"Prp4p,HPRP4,HPRP4P,PRP4,SNRNP60",ENSG00000136875,17349,9128.0,PRP4,HGNC
2189,PRP4K,"Prp4,PR4H,KIAA0536,Prp4B",ENSG00000112739,17346,8899.0,PRP4,HGNC
2190,ATP6AP2,"M8-9,APT6M8-9,ATP6M8-9,PRR,RENR",ENSG00000182220,18305,10159.0,PRR,HGNC
2191,NECTIN1,"PRR,PRR1,PVRR1,SK-12,HIgR,CLPED1,CD111,OFC7,Nectin-1",ENSG00000110400,9706,5818.0,PRR,HGNC
2192,NECTIN2,"PVRR2,PRR2,CD112,Nectin-2",ENSG00000130202,9707,5819.0,PRR2,HGNC
2193,PNRC1,"B4-2,PRR2",ENSG00000146278,17278,10957.0,PRR2,HGNC
2194,PRRX2,"PRX2,PMX2",ENSG00000167157,21338,51450.0,PRX2,HGNC
2195,PRDX2,"PRP,NKEFB,TSA,PRXII,PRX2,MGC4104",ENSG00000167815,9353,7001.0,PRX2,HGNC
2196,TFF1,"D21S21,HPS2,pS2,pNR-2,HP1.A",ENSG00000160182,11755,7031.0,PS2,HGNC
2197,PSEN2,"AD3L,STM2,PS2,PS-2,E5-1",ENSG00000143801,9509,5664.0,PS2,HGNC
2198,KLK3,PSA,ENSG00000142515,6364,354.0,PSA,HGNC
2199,NPEPPS,"PSA,MP100",ENSG00000141279,7900,9520.0,PSA,HGNC
2200,PSAT1,"PSA,PSAT",ENSG00000135069,19129,29968.0,PSA,HGNC
2201,CARD18,"UNQ5804,ICEBERG,pseudo-ICE",ENSG00000255501,28861,59082.0,PSEUDO-ICE,HGNC
2202,CARD16,"COP1,COP,PSEUDO-ICE,LLID-114769",ENSG00000204397,33701,114769.0,PSEUDO-ICE,HGNC
2203,IGFBP7,"MAC25,IGFBP-7,PSF,FSTL2",ENSG00000163453,5476,3490.0,PSF,HGNC
2204,SFPQ,"PSF,PPP1R140",ENSG00000116560,10774,6421.0,PSF,HGNC
2205,GINS1,"KIAA0186,PSF1",ENSG00000101003,28980,9837.0,PSF1,HGNC
2206,TAP1,"PSF1,RING4,D6S114E",ENSG00000168394,43,6890.0,PSF1,HGNC
2207,TAP2,"PSF2,RING11,D6S217E",ENSG00000204267,44,6891.0,PSF2,HGNC
2208,GINS2,"PSF2,Pfs2",ENSG00000131153,24575,51659.0,PSF2,HGNC
2209,SEZ6L2,"PSK-1,FLJ90517",ENSG00000174938,30844,26470.0,PSK-1,HGNC
2210,TAOK2,"TAO1,KIAA0881,PSK,PSK1,TAO2,MAP3K17,hKFC-C,PSK-1,PSK1-BETA,Tao2beta",ENSG00000149930,16835,9344.0,PSK-1,HGNC
2211,MSMB,"PSP-94,PSP57,PSP94,IGBF,MSP,MSPB,PN44,PRPS,PSP",ENSG00000263639,7372,4477.0,PSP,HGNC
2212,REG1A,"PSP,PTP,PSPS,PSPS1",ENSG00000115386,9951,5967.0,PSP,HGNC
2213,PSPN,PSP,ENSG00000125650,9579,5623.0,PSP,HGNC
2214,BPIFA2,"bA49G10.1,SPLUNC2,PSP",ENSG00000131050,16203,140683.0,PSP,HGNC
2215,RIDA,"UK114,P14.5,PSP",ENSG00000132541,16897,10247.0,PSP,HGNC
2216,SYMPK,"SYM,SPK,Pta1",ENSG00000125755,22935,8189.0,PTA1,HGNC
2217,CD226,"DNAM-1,DNAM1,PTA1,TLiSA1",ENSG00000150637,16961,10666.0,PTA1,HGNC
2218,CCDC6,"PTC,TPC,H4,PTC1",ENSG00000108091,18782,8030.0,PTC,HGNC
2219,RET,"PTC,CDHF12,RET51,CDHR16",ENSG00000165731,9967,5979.0,PTC,HGNC
2220,TPTE,"PTEN2,CT44,TPTE1",ENSG00000274391,12023,7179.0,PTEN2,HGNC
2221,PTENP1,"PTEN2,psiPTEN,PTH2,PTEN-rs,PTENpg1",ENSG00000237984,9589,11191.0,PTEN2,HGNC
2222,TEX28P2,"pTEX,CXorf2B",ENSG00000277008,33357,653363.0,PTEX,HGNC
2223,TEX28P1,pTEX,ENSG00000274962,33356,728447.0,PTEX,HGNC
2224,PTRH1,PTH1,ENSG00000187024,27039,138428.0,PTH1,HGNC
2225,PTH,PTH1,ENSG00000152266,9606,5741.0,PTH1,HGNC
2226,PTENP1,"PTEN2,psiPTEN,PTH2,PTEN-rs,PTENpg1",ENSG00000237984,9589,11191.0,PTH2,HGNC
2227,PTRH2,"BIT1,CGI-147,PTH2,CFAP37",ENSG00000141378,24265,51651.0,PTH2,HGNC
2228,SLC25A3,"PiC,PTP",ENSG00000075415,10989,5250.0,PTP,HGNC
2229,REG1A,"PSP,PTP,PSPS,PSPS1",ENSG00000115386,9951,5967.0,PTP,HGNC
2230,PTPRU,"PTPRO,hPTP-J,PCP-2,FMI,PTP",ENSG00000060656,9683,10076.0,PTP,HGNC
2231,ERGIC2,"PTX1,Erv41",ENSG00000087502,30208,51290.0,PTX1,HGNC
2232,PITX1,"PTX1,POTX",ENSG00000069011,9004,5307.0,PTX1,HGNC
2233,CRP,PTX1,ENSG00000132693,2367,1401.0,PTX1,HGNC
2234,UQCRQ,"QP-C,QCR8,UQCR7",ENSG00000164405,29594,27089.0,QP-C,HGNC
2235,UQCRB,"QP-C,QCR7,UQCR6",ENSG00000156467,12582,7381.0,QP-C,HGNC
2236,ERCC4,"RAD1,FANCQ",ENSG00000175595,3436,2072.0,RAD1,HGNC
2237,RNASE6,"RAD1,RNaseK6",ENSG00000169413,10048,6039.0,RAD1,HGNC
2238,ERCC6L2,"FLJ37706,RAD26L,HEBO",ENSG00000182150,26922,375748.0,RAD26L,HGNC
2239,ERCC6L,"FLJ20105,PICH,RAD26L",ENSG00000186871,20794,54821.0,RAD26L,HGNC
2240,LINC00914,RAGE,,48604,,RAGE,HGNC
2241,AGER,"RAGE,SCARJ1,sRAGE",ENSG00000204305,320,177.0,RAGE,HGNC
2242,RNH1,RAI,ENSG00000023191,10074,6050.0,RAI,HGNC
2243,PPP1R13L,"RAI,IASPP",ENSG00000104881,18838,10848.0,RAI,HGNC
2244,CCDC26,"MGC27434,RAM",ENSG00000229140,28416,137196.0,RAM,HGNC
2245,RAMAC,"HsT19360,C15orf18,MGC2560,RAM",ENSG00000169612,31022,83640.0,RAM,HGNC
2246,RAB27A,"RAB27,RAM,GS2,HsT18676",ENSG00000069974,9766,5873.0,RAM,HGNC
2247,PAMR1,"RAMP,DKFZP586H2123",ENSG00000149090,24554,25891.0,RAMP,HGNC
2248,DTL,"RAMP,L2DTL,DCAF2,CDT2",ENSG00000143476,30288,51514.0,RAMP,HGNC
2249,ZMYM2,"RAMP,FIM,MYM",ENSG00000121741,12989,7750.0,RAMP,HGNC
2250,RAB40B,"SEC4L,RAR",ENSG00000141542,18284,10966.0,RAR,HGNC
2251,RARA,"RAR,NR1B1,RARalpha,RAR-alpha",ENSG00000131759,9864,5914.0,RAR,HGNC
2252,SUGP1,"F23858,DKFZp434E2216,RBP",ENSG00000105705,18643,57794.0,RBP,HGNC
2253,RENBP,"RNBP,RBP",ENSG00000102032,9959,5973.0,RBP,HGNC
2254,NRGN,RC3,ENSG00000154146,8000,4900.0,RC3,HGNC
2255,DMXL2,"RC3,KIAA0856,DFNA71",ENSG00000104093,2938,23312.0,RC3,HGNC
2256,KANSL3,"FLJ10081,Rcd1,NSL3",ENSG00000114982,25473,55683.0,RCD1,HGNC
2257,CNOT9,"RCD1,RCD1+,CT129,CAF40",ENSG00000144580,10445,9125.0,RCD1,HGNC
2258,DDX6,"RCK,Rck/p54",ENSG00000110367,2747,1656.0,RCK,HGNC
2259,MAP3K19,"FLJ23074,RCK",ENSG00000176601,26249,80122.0,RCK,HGNC
2260,CRCP,"CGRP-RCP,RCP,RCP9,C17,POLR3I",ENSG00000241258,17888,27297.0,RCP,HGNC
2261,RAB11FIP1,"RCP,FLJ22622,FLJ22524,Rab11-FIP1",ENSG00000156675,30265,80223.0,RCP,HGNC
2262,NELFE,"RD,D6S45,NELF-E,RDP",ENSG00000204356,13974,7936.0,RD,HGNC
2263,PHYH,"PAHX,RD,PHYH1",ENSG00000107537,8940,5264.0,RD,HGNC
2264,PEX7,"PTS2R,RD",ENSG00000112357,8860,5191.0,RD,HGNC
2265,DYX1,RD,,3108,,RD,HGNC
2266,VIPR1,"VPAC1,RDC1,HVR1,VPAC1R",ENSG00000114812,12694,7433.0,RDC1,HGNC
2267,ACKR3,"RDC1,GPR159",ENSG00000144476,23692,57007.0,RDC1,HGNC
2268,DYRK3,"RED,REDK,hYAK3-2",ENSG00000143479,3094,8444.0,RED,HGNC
2269,IK,"RED,RER",ENSG00000113141,5958,3550.0,RED,HGNC
2270,APEX1,"APE,REF1,HAP1,APX,APEN,REF-1,APE-1",ENSG00000100823,587,328.0,REF1,HGNC
2271,TFPI2,"PP5,TFPI-2,REF1",ENSG00000105825,11761,7980.0,REF1,HGNC
2272,MTRF1,"RF1,MTTRF1,MGC47721",ENSG00000120662,7469,9617.0,RF1,HGNC
2273,ETF1,"eRF1,TB3-1,RF1",ENSG00000120705,3477,2107.0,RF1,HGNC
2274,HCL2,"RHC,RHA",,4842,,RHA,HGNC
2275,DHX9,RHA,ENSG00000135829,2750,1660.0,RHA,HGNC
2276,ARHGAP22,RhoGAP2,ENSG00000128805,30320,58504.0,RHOGAP2,HGNC
2277,CHN1,"RhoGAP2,ARHGAP2,n-chimerin",ENSG00000128656,1943,1123.0,RHOGAP2,HGNC
2278,RNF34,"RIFF,FLJ21786,RIF",ENSG00000170633,17297,80196.0,RIF,HGNC
2279,RHOF,"FLJ20247,RIF",ENSG00000139725,15703,54509.0,RIF,HGNC
2280,INSL6,RIF1,ENSG00000120210,6089,11172.0,RIF1,HGNC
2281,LRIF1,"RIF1,FLJ11269",ENSG00000121931,30299,55791.0,RIF1,HGNC
2282,RPS15,"RIG,MGC111130,S15,uS19",ENSG00000115268,10388,6209.0,RIG,HGNC
2283,DIRAS1,"Di-Ras1,GBTS1,RIG",ENSG00000176490,19127,148252.0,RIG,HGNC
2284,DKK3,"REIC,RIG,CRRL",ENSG00000050165,2893,27122.0,RIG,HGNC
2285,PLAAT4,"TIG3,HRASLS4,PLAAT-4,RIG1",ENSG00000133321,9869,5920.0,RIG1,HGNC
2286,RIGI,"RIG-I,FLJ13599,DKFZp434J1111,RIG-1,RIG1",ENSG00000107201,19102,23586.0,RIG1,HGNC
2287,RIMS1,"RIM,KIAA0340,RIM1",ENSG00000079841,17282,22999.0,RIM,HGNC
2288,RBBP8,"CtIP,RIM,COM1",ENSG00000101773,9891,5932.0,RIM,HGNC
2289,RNF2,"BAP-1,BAP1,DING,HIPI3,RING1B,RING2",ENSG00000121481,10061,6045.0,RING2,HGNC
2290,HSD17B8,"HKE6,D6S2245E,RING2,KE6,H2-KE6,SDR30C1",ENSG00000204228,3554,7923.0,RING2,HGNC
2291,SLC39A7,"H2-KE4,D6S2244E,KE4,RING5,ZIP7",ENSG00000112473,4927,7922.0,RING5,HGNC
2292,RNF5,"NG2,G16,RING5,RMA1",ENSG00000204308,10068,6048.0,RING5,HGNC
2293,ZBTB10,"RINZF,FLJ12752",ENSG00000205189,30953,65986.0,RINZF,HGNC
2294,ZBTB46,"FLJ13502,RINZF,BZEL",ENSG00000130584,16094,140685.0,RINZF,HGNC
2295,RIPK1,"RIP,RIP1,RIP-1",ENSG00000137275,10019,8737.0,RIP,HGNC
2296,RPAIN,"MGC4189,RIP,hRIP",ENSG00000129197,28641,84268.0,RIP,HGNC
2297,AGFG1,"RIP,RAB",ENSG00000173744,5175,3267.0,RIP,HGNC
2298,DGCR5,"NCRNA00037,LINC00037,X91348,DGS-A,POM121L5P,DGS-B,RIP",ENSG00000273032,16757,26220.0,RIP,HGNC
2299,RALBP1,"RLIP76,RIP1,RIP",ENSG00000017797,9841,10928.0,RIP,HGNC
2300,KRR1,RIP-1,ENSG00000111615,5176,11103.0,RIP-1,HGNC
2301,RIPK1,"RIP,RIP1,RIP-1",ENSG00000137275,10019,8737.0,RIP-1,HGNC
2302,RIPK1,"RIP,RIP1,RIP-1",ENSG00000137275,10019,8737.0,RIP1,HGNC
2303,UQCRFS1,"RIS1,RIP1,UQCR5,RISP",ENSG00000169021,12587,7386.0,RIP1,HGNC
2304,RALBP1,"RLIP76,RIP1,RIP",ENSG00000017797,9841,10928.0,RIP1,HGNC
2305,ARHGEF28,"RGNEF,p190RhoGEF,RIP2",ENSG00000214944,30322,64283.0,RIP2,HGNC
2306,RIPK2,"RICK,RIP2,CARDIAK,CARD3",ENSG00000104312,10020,8767.0,RIP2,HGNC
2307,DSTYK,"KIAA0472,DustyPK,RIP5",ENSG00000133059,29043,25778.0,RIP5,HGNC
2308,RAB5IF,"PNAS-11,RIP5,RCAF1,OPTI",ENSG00000101084,15870,55969.0,RIP5,HGNC
2309,UQCRFS1,"RIS1,RIP1,UQCR5,RISP",ENSG00000169021,12587,7386.0,RIS1,HGNC
2310,TMEM158,"RIS1,p40BBp",ENSG00000249992,30293,25907.0,RIS1,HGNC
2311,ZNF331,"RITA,ZNF463,ZNF361",ENSG00000130844,15489,55422.0,RITA,HGNC
2312,RITA1,"FLJ14827,RITA",ENSG00000139405,25925,84934.0,RITA,HGNC
2313,RMDN1,"CGI-90,FLJ20665,RMD1",ENSG00000176623,24285,51115.0,RMD1,HGNC
2314,RMND1,"bA351K16.3,FLJ20627,RMD1",ENSG00000155906,21176,55005.0,RMD1,HGNC
2315,U2AF1,"U2AF35,RNU2AF1,RN",ENSG00000160201,12453,7307.0,RN,HGNC
2316,ZNF362,"FLJ25476,lin-29,RN",ENSG00000160094,18079,149076.0,RN,HGNC
2317,RBX1,"ROC1,RNF75,BA554C12.1",ENSG00000100387,9928,9978.0,ROC1,HGNC
2318,RIT1,"RIBB,ROC1,MGC125864,MGC125865",ENSG00000143622,10023,6016.0,ROC1,HGNC
2319,STK19,"D6S60,G11,RP1",ENSG00000204344,11398,8859.0,RP1,HGNC
2320,MAPRE2,"RP1,EB1,EB2",ENSG00000166974,6891,10982.0,RP1,HGNC
2321,TMEM184B-AS1,"RP1-5O6.5,RP1",ENSG00000235246,56716,128385376.0,RP1,HGNC
2322,NUDT19,RP2,ENSG00000213965,32036,390916.0,RP2,HGNC
2323,STK19B,"bPG116M5.10,RP2",ENSG00000250535,21668,373159.0,RP2,HGNC
2324,KLHL7,"KLHL6,SBBI26,RP42",ENSG00000122550,15646,55975.0,RP42,HGNC
2325,DCUN1D1,"RP42,SCRO,DCUN1L1,Tes3,SCCRO",ENSG00000043093,18184,54165.0,RP42,HGNC
2326,ZNF513,"FLJ32203,RP58,Zfp513",ENSG00000163795,26498,130557.0,RP58,HGNC
2327,ZBTB18,"C2H2-171,TAZ-1,RP58",ENSG00000179456,13030,10472.0,RP58,HGNC
2328,PDCD2,"ZMYND7,RP8",ENSG00000071994,8762,5134.0,RP8,HGNC
2329,MT-TS2,"TRNS2,RP8",ENSG00000210184,7498,4575.0,RP8,HGNC
2330,HDAC8,"RPD3,KDAC8",ENSG00000147099,13315,55869.0,RPD3,HGNC
2331,HDAC3,"RPD3,HD3,RPD3-2,KDAC3",ENSG00000171720,4854,8841.0,RPD3,HGNC
2332,HDAC2,"RPD3,YAF1,KDAC2",ENSG00000196591,4853,3066.0,RPD3,HGNC
2333,MRPL,"MRP-L32,RPML32",,14041,,RPML32,HGNC
2334,MRPL14,"RPML32,MRP-L32,uL14m",ENSG00000180992,14279,64928.0,RPML32,HGNC
2335,POP7,"RPP20,RPP2",ENSG00000172336,19949,10248.0,RPP2,HGNC
2336,RPLP2,"P2,RPP2,MGC71408,LP2",ENSG00000177600,10377,6181.0,RPP2,HGNC
2337,PSMC3,"TBP1,TBP-1,RPT5",ENSG00000165916,9549,5702.0,RPT5,HGNC
2338,PSMC6,"p42,RPT5",ENSG00000100519,9553,5706.0,RPT5,HGNC
2339,NOL12,"MGC3731,Nop25,RRP17",ENSG00000273899,28585,79159.0,RRP17,HGNC
2340,RASL10B,"VTS58635,RRP17",ENSG00000270885,30295,91608.0,RRP17,HGNC
2341,REG1CP,RS,ENSG00000204787,9953,5969.0,RS,HGNC
2342,PITX2,"IGDS,RS,Brx1,Otlx2,ARP1",ENSG00000164093,9005,5308.0,RS,HGNC
2343,SMARCD2,"BAF60B,Rsc6p,CRACD2,PRO2451",ENSG00000108604,11107,6603.0,RSC6P,HGNC
2344,SMARCD1,"BAF60A,Rsc6p,CRACD1",ENSG00000066117,11106,6602.0,RSC6P,HGNC
2345,SMARCD3,"BAF60C,Rsc6p,CRACD3",ENSG00000082014,11108,6604.0,RSC6P,HGNC
2346,SMARCC1,"BAF155,SRG3,Rsc8,CRACC1",ENSG00000173473,11104,6599.0,RSC8,HGNC
2347,SMARCC2,"BAF170,Rsc8,CRACC2",ENSG00000139613,11105,6601.0,RSC8,HGNC
2348,NDRG1,"DRG1,RTP,TDD5,NDR1",ENSG00000104419,7679,10397.0,RTP,HGNC
2349,MORN4,"bA548K23.4,FLJ25925,rtp",ENSG00000171160,24001,118812.0,RTP,HGNC
2350,ENOSF1,"HSRTSBETA,rTS,TYMSAS,FUCD",ENSG00000132199,30365,55556.0,RTS,HGNC
2351,CREBBP,"RTS,CBP,KAT3A",ENSG00000005339,2348,1387.0,RTS,HGNC
2352,HPS5,"BLOC2S2,AIBP63,RU2",ENSG00000110756,17022,11234.0,RU2,HGNC
2353,KAAG1,"RU2,RU2AS",ENSG00000146049,21031,353219.0,RU2,HGNC
2354,DCDC2,"RU2,KIAA1154,DCDC2A,NPHP19",ENSG00000146038,18141,51473.0,RU2,HGNC
2355,PSMD6,"S10,p44S10,KIAA0107,Rpn7",ENSG00000163636,9564,9861.0,S10,HGNC
2356,RPS10,"MGC88819,S10,eS10",ENSG00000124614,10383,6204.0,S10,HGNC
2357,RPS12,"S12,eS12",ENSG00000112306,10385,6206.0,S12,HGNC
2358,PSMD7,"S12,P40,MOV34,Rpn8",ENSG00000103035,9565,5713.0,S12,HGNC
2359,HTR1B,"S12,5-HT1B,HTR1D2,5-HT1DB",ENSG00000135312,5287,3351.0,S12,HGNC
2360,PSMD8,"S14,Nin1p,p31,HIP6,HYPF,Rpn12",ENSG00000099341,9566,5714.0,S14,HGNC
2361,RPS14,"EMTB,S14,uS11",ENSG00000164587,10387,6208.0,S14,HGNC
2362,THRSP,"SPOT14,Lpgp,S14,THRP",ENSG00000151365,11800,7069.0,S14,HGNC
2363,PSMD2,"S2,P97,TRAP2,MGC14274,Rpn1",ENSG00000175166,9559,5708.0,S2,HGNC
2364,RPS2,"LLREP3,S2,uS5",ENSG00000140988,10404,6187.0,S2,HGNC
2365,PSMD3,"S3,P58,Rpn3",ENSG00000108344,9560,5709.0,S3,HGNC
2366,RPS3,"FLJ26283,FLJ27450,MGC87870,S3,uS3",ENSG00000149273,10420,6188.0,S3,HGNC
2367,RPS4Y1,"MGC5070,MGC119100,S4",ENSG00000129824,10425,6192.0,S4,HGNC
2368,PSMC1,"S4,p56,RPT2",ENSG00000100764,9547,5700.0,S4,HGNC
2369,PSMC4,"TBP7,S6,MGC8570,MGC13687,MGC23214,TBP-7,RPT3",ENSG00000013275,9551,5704.0,S6,HGNC
2370,RPS6,"S6,eS6",ENSG00000137154,10429,6194.0,S6,HGNC
2371,PSMC2,"MSS1,S7,Nbla10058,RPT1",ENSG00000161057,9548,5701.0,S7,HGNC
2372,RPS7,"S7,eS7",ENSG00000171863,10440,6201.0,S7,HGNC
2373,RPS8,"S8,eS8",ENSG00000142937,10441,6202.0,S8,HGNC
2374,PSMC5,"SUG1,p45/SUG,TBP10,p45,S8,TRIP1,SUG-1,RPT6",ENSG00000087191,9552,5705.0,S8,HGNC
2375,RPS9,"S9,uS4",ENSG00000170889,10442,6203.0,S9,HGNC
2376,PSMD11,"S9,p44.5,MGC3844,Rpn6",ENSG00000108671,9556,5717.0,S9,HGNC
2377,RPSA,"LRP,37LRP,p40,SA,uS2",ENSG00000168028,6502,3921.0,SA,HGNC
2378,ACSM3,SA,ENSG00000005187,10522,6296.0,SA,HGNC
2379,FIG4,"SAC3,hSac3,dJ249I4.1,ALS11,CMT4J",ENSG00000112367,16873,9896.0,SAC3,HGNC
2380,MCM3AP,"Map80,KIAA0572,GANP,SAC3",ENSG00000160294,6946,8888.0,SAC3,HGNC
2381,NAA50,"FLJ13194,NAT5,San",ENSG00000121579,29533,80218.0,SAN,HGNC
2382,DUXAP9,"FLJ39632,lncRNA-CTD903,LNMAT1,SAN",ENSG00000225210,32188,503638.0,SAN,HGNC
2383,SH2D1A,"XLP,MTCP1,DSHP,XLPD,EBVS,SAP",ENSG00000183918,10820,4068.0,SAP,HGNC
2384,APCS,"SAP,PTX2,MGC88159",ENSG00000132703,584,325.0,SAP,HGNC
2385,DEFB4A,"SAP1,HBD-2,DEFB-2",ENSG00000171711,2767,1673.0,SAP1,HGNC
2386,ELK4,SAP1,ENSG00000158711,3326,2005.0,SAP1,HGNC
2387,PPP6R2,"dJ579N16.1,SAP190",ENSG00000100239,19253,9701.0,SAP190,HGNC
2388,PPP6R1,SAP190,ENSG00000105063,29195,22870.0,SAP190,HGNC
2389,PPP6R3,"SAPLa,DKFZp781E2374,DKFZp781O2362,DKFZp781E17107,SAP190,SAPL,PP6R3,FLJ11058,FLJ43065,KIAA1558,MGC125711,MGC125712",ENSG00000110075,1173,55291.0,SAP190,HGNC
2390,NUSAP1,"FLJ13421,LNP,ANKT,SAPL,BM037,PRO0310p1,Q0310",ENSG00000137804,18538,51203.0,SAPL,HGNC
2391,PPP6R3,"SAPLa,DKFZp781E2374,DKFZp781O2362,DKFZp781E17107,SAP190,SAPL,PP6R3,FLJ11058,FLJ43065,KIAA1558,MGC125711,MGC125712",ENSG00000110075,1173,55291.0,SAPL,HGNC
2392,SAR1A,"SAR1,Sara",ENSG00000079332,10534,56681.0,SAR1,HGNC
2393,IQGAP1,"p195,KIAA0051,SAR1,HUMORFA01",ENSG00000140575,6110,8826.0,SAR1,HGNC
2394,SAR1A,"SAR1,Sara",ENSG00000079332,10534,56681.0,SARA,HGNC
2395,ZFYVE9,"SMADIP,SARA,PPP1R173",ENSG00000157077,6775,9372.0,SARA,HGNC
2396,MAST1,"SAST,KIAA0973",ENSG00000105613,19034,22983.0,SAST,HGNC
2397,OLAH,"FLJ11106,SAST",ENSG00000152463,25625,55301.0,SAST,HGNC
2398,SIAT5,"STZ,SAT3",,10865,,SAT3,HGNC
2399,ST3GAL4,"STZ,SAT3,FLJ11867",ENSG00000110080,10864,6484.0,SAT3,HGNC
2400,SNX24,SBBI31,ENSG00000064652,21533,28966.0,SBBI31,HGNC
2401,SNX25,SBBI31,ENSG00000109762,21883,83891.0,SBBI31,HGNC
2402,PCNT,"KEN,KIAA0402,PCN,PCNTB,SCKL4",ENSG00000160299,16068,5116.0,SCKL4,HGNC
2403,CENPJ,"CPAP,BM032,LAP,LIP1,Sas-4,SASS4,SCKL4",ENSG00000151849,17272,55835.0,SCKL4,HGNC
2404,SCLY,SCL,ENSG00000132330,18161,51540.0,SCL,HGNC
2405,KRT7,"K7,CK7,CK-7,K2C7,SCL",ENSG00000135480,6445,3855.0,SCL,HGNC
2406,TAL1,"SCL,bHLHa17",ENSG00000162367,11556,6886.0,SCL,HGNC
2407,SYCP1,"HOM-TES-14,SCP1,CT8",ENSG00000198765,11487,6847.0,SCP1,HGNC
2408,CTDSP1,"NLIIF,SCP1",ENSG00000144579,21614,58190.0,SCP1,HGNC
2409,CTDSP2,"OS4,SCP2,PSR2",ENSG00000175215,17077,10106.0,SCP2,HGNC
2410,SYCP2,SCP2,ENSG00000196074,11490,10388.0,SCP2,HGNC
2411,SDS,SDH,ENSG00000135094,10691,10993.0,SDH,HGNC
2412,SARDH,SDH,ENSG00000123453,10536,1757.0,SDH,HGNC
2413,SNX9,"SH3PX1,SDP1,SH3PXD3A",ENSG00000130340,14973,51429.0,SDP1,HGNC
2414,SCAND1,"SDP1,RAZ1",ENSG00000171222,10566,51282.0,SDP1,HGNC
2415,DHRS3,"retSDR1,Rsdr1,SDR1,RDH17,SDR16C1,CNALPTC1",ENSG00000162496,17693,9249.0,SDR1,HGNC
2416,NPTN,"SDR1,GP55,GP65,np65,np55",ENSG00000156642,17867,27020.0,SDR1,HGNC
2417,SEMA3B,"SemA,semaV,LUCA-1,sema5",ENSG00000012171,10724,7869.0,SEMA,HGNC
