,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID
8246,10540,DCTN2,DCTN50,2712,ENSG00000175203
8246,10540,DCTN2,DYNAMITIN,2712,ENSG00000175203
8246,10540,DCTN2,HEL-S-77,2712,ENSG00000175203
8246,10540,DCTN2,RBP50,2712,ENSG00000175203
8247,10541,ANP32B,APRIL,16677,ENSG00000136938
8247,10541,ANP32B,PHAPI2,16677,ENSG00000136938
8247,10541,ANP32B,SSP29,16677,ENSG00000136938
8248,10542,LAMTOR5,HBXIP,17955,ENSG00000134248
8248,10542,LAMTOR5,XIP,17955,ENSG00000134248
8249,10544,PROCR,CCCA,9452,ENSG00000101000
8249,10544,PROCR,CCD41,9452,ENSG00000101000
8249,10544,PROCR,EPCR,9452,ENSG00000101000
8251,10548,TM9SF1,HMP70,11864,ENSG00000100926
8251,10548,TM9SF1,MP70,11864,ENSG00000100926
8252,10549,PRDX4,AOE37-2,17169,ENSG00000123131
8252,10549,PRDX4,AOE372,17169,ENSG00000123131
8252,10549,PRDX4,HEL-S-97N,17169,ENSG00000123131
8252,10549,PRDX4,PRX-4,17169,ENSG00000123131
8253,10550,ARL6IP5,DERP11,16937,ENSG00000144746
8253,10550,ARL6IP5,GTRAP3-18,16937,ENSG00000144746
8253,10550,ARL6IP5,HSPC127,16937,ENSG00000144746
8253,10550,ARL6IP5,JWA,16937,ENSG00000144746
8253,10550,ARL6IP5,PRAF3,16937,ENSG00000144746
8253,10550,ARL6IP5,YIP6B,16937,ENSG00000144746
8253,10550,ARL6IP5,ADDICSIN,16937,ENSG00000144746
8253,10550,ARL6IP5,HP22,16937,ENSG00000144746
8253,10550,ARL6IP5,JMX,16937,ENSG00000144746
8254,10551,AGR2,AG-2,328,ENSG00000106541
8254,10551,AGR2,AG2,328,ENSG00000106541
8254,10551,AGR2,GOB-4,328,ENSG00000106541
8254,10551,AGR2,HAG-2,328,ENSG00000106541
8254,10551,AGR2,HEL-S-116,328,ENSG00000106541
8254,10551,AGR2,HPC8,328,ENSG00000106541
8254,10551,AGR2,PDIA17,328,ENSG00000106541
8254,10551,AGR2,RIFTD,328,ENSG00000106541
8254,10551,AGR2,XAG-2,328,ENSG00000106541
8255,10552,ARPC1A,ARC40,703,ENSG00000241685
8255,10552,ARPC1A,HEL-68,703,ENSG00000241685
8255,10552,ARPC1A,HEL-S-307,703,ENSG00000241685
8255,10552,ARPC1A,SOP2HS,703,ENSG00000241685
8255,10552,ARPC1A,SOP2L,703,ENSG00000241685
8256,10553,HTATIP2,CC3,16637,ENSG00000109854
8256,10553,HTATIP2,SDR44U1,16637,ENSG00000109854
8256,10553,HTATIP2,TIP30,16637,ENSG00000109854
8257,10554,AGPAT1,1-AGPAT1,324,ENSG00000204310
8257,10554,AGPAT1,G15,324,ENSG00000204310
8257,10554,AGPAT1,LPAAT-ALPHA,324,ENSG00000204310
8257,10554,AGPAT1,LPAATA,324,ENSG00000204310
8257,10554,AGPAT1,LPLAT1,324,ENSG00000204310
8258,10555,AGPAT2,1-AGPAT2,325,ENSG00000169692
8258,10555,AGPAT2,BSCL,325,ENSG00000169692
8258,10555,AGPAT2,BSCL1,325,ENSG00000169692
8258,10555,AGPAT2,LPAAB,325,ENSG00000169692
8258,10555,AGPAT2,LPAAT-BETA,325,ENSG00000169692
8258,10555,AGPAT2,LPLAT2,325,ENSG00000169692
8259,10556,RPP30,TSG15,17688,ENSG00000148688
8261,10558,SPTLC1,ALS27,11277,ENSG00000090054
8261,10558,SPTLC1,HSAN1,11277,ENSG00000090054
8261,10558,SPTLC1,HSN1,11277,ENSG00000090054
8261,10558,SPTLC1,LBC1,11277,ENSG00000090054
8261,10558,SPTLC1,LCB1,11277,ENSG00000090054
8261,10558,SPTLC1,SPT1,11277,ENSG00000090054
8261,10558,SPTLC1,SPTI,11277,ENSG00000090054
8262,10559,SLC35A1,CDG2F,11021,ENSG00000164414
8262,10559,SLC35A1,CMPST,11021,ENSG00000164414
8262,10559,SLC35A1,CST,11021,ENSG00000164414
8262,10559,SLC35A1,HCST,11021,ENSG00000164414
8263,10560,SLC19A2,TC1,10938,ENSG00000117479
8263,10560,SLC19A2,THMD1,10938,ENSG00000117479
8263,10560,SLC19A2,THT1,10938,ENSG00000117479
8263,10560,SLC19A2,THTR1,10938,ENSG00000117479
8263,10560,SLC19A2,TRMA,10938,ENSG00000117479
8264,10561,IFI44,MTAP44,16938,ENSG00000137965
8264,10561,IFI44,TLDC5,16938,ENSG00000137965
8264,10561,IFI44,P44,16938,ENSG00000137965
8265,10562,OLFM4,GC1,17190,ENSG00000102837
8265,10562,OLFM4,GW112,17190,ENSG00000102837
8265,10562,OLFM4,OLM4,17190,ENSG00000102837
8265,10562,OLFM4,OLFD,17190,ENSG00000102837
8265,10562,OLFM4,UNQ362,17190,ENSG00000102837
8265,10562,OLFM4,BA209J19.1,17190,ENSG00000102837
8265,10562,OLFM4,HGC-1,17190,ENSG00000102837
8265,10562,OLFM4,HOLFD,17190,ENSG00000102837
8265,10562,OLFM4,PDP4,17190,ENSG00000102837
8266,10563,CXCL13,ANGIE,10639,ENSG00000156234
8266,10563,CXCL13,ANGIE2,10639,ENSG00000156234
8266,10563,CXCL13,BCA-1,10639,ENSG00000156234
8266,10563,CXCL13,BCA1,10639,ENSG00000156234
8266,10563,CXCL13,BLC,10639,ENSG00000156234
8266,10563,CXCL13,BLR1L,10639,ENSG00000156234
8266,10563,CXCL13,SCYB13,10639,ENSG00000156234
8267,10564,ARFGEF2,BIG2,15853,ENSG00000124198
8267,10564,ARFGEF2,PVNH2,15853,ENSG00000124198
8267,10564,ARFGEF2,DJ1164I10.1,15853,ENSG00000124198
8268,10565,ARFGEF1,ARFGEP1,15772,ENSG00000066777
8268,10565,ARFGEF1,BIG1,15772,ENSG00000066777
8268,10565,ARFGEF1,DEDISB,15772,ENSG00000066777
8268,10565,ARFGEF1,P200,15772,ENSG00000066777
8269,10566,AKAP3,AKAP 110,373,ENSG00000111254
8269,10566,AKAP3,AKAP110,373,ENSG00000111254
8269,10566,AKAP3,CT82,373,ENSG00000111254
8269,10566,AKAP3,FSP95,373,ENSG00000111254
8269,10566,AKAP3,HEL159,373,ENSG00000111254
8269,10566,AKAP3,PRKA3,373,ENSG00000111254
8269,10566,AKAP3,SOB1,373,ENSG00000111254
8269,10566,AKAP3,SPGF82,373,ENSG00000111254
8270,10567,RABAC1,PRA1,9794,ENSG00000105404
8270,10567,RABAC1,PRAF1,9794,ENSG00000105404
8270,10567,RABAC1,YIP3,9794,ENSG00000105404
8271,10568,SLC34A2,NAPI-3B,11020,ENSG00000157765
8271,10568,SLC34A2,NAPI-IIB,11020,ENSG00000157765
8271,10568,SLC34A2,NPTIIB,11020,ENSG00000157765
8271,10568,SLC34A2,NAPI2B,11020,ENSG00000157765
8271,10568,SLC34A2,PULAM,11020,ENSG00000157765
8272,10569,SLU7,9G8,16939,ENSG00000164609
8272,10569,SLU7,HSLU7,16939,ENSG00000164609
8273,10570,DPYSL4,CRMP3,3016,ENSG00000151640
8273,10570,DPYSL4,DRP-4,3016,ENSG00000151640
8273,10570,DPYSL4,ULIP4,3016,ENSG00000151640
8274,10572,SIVA1,CD27BP,17712,ENSG00000184990
8274,10572,SIVA1,SIVA,17712,ENSG00000184990
8274,10572,SIVA1,SIVA-1,17712,ENSG00000184990
8274,10572,SIVA1,SIVA-2,17712,ENSG00000184990
8275,10573,MRPL28,MAAT1,14484,ENSG00000086504
8275,10573,MRPL28,BL28M,14484,ENSG00000086504
8275,10573,MRPL28,P15,14484,ENSG00000086504
8276,10574,CCT7,CCTETA,1622,ENSG00000135624
8276,10574,CCT7,CCTH,1622,ENSG00000135624
8276,10574,CCT7,NIP7-1,1622,ENSG00000135624
8276,10574,CCT7,TCP1ETA,1622,ENSG00000135624
8277,10575,CCT4,CCT-DELTA,1617,ENSG00000115484
8277,10575,CCT4,CCTD,1617,ENSG00000115484
8277,10575,CCT4,SRB,1617,ENSG00000115484
8278,10576,CCT2,99D8.1,1615,ENSG00000166226
8278,10576,CCT2,CCT-BETA,1615,ENSG00000166226
8278,10576,CCT2,CCTB,1615,ENSG00000166226
8278,10576,CCT2,HEL-S-100N,1615,ENSG00000166226
8278,10576,CCT2,PRO1633,1615,ENSG00000166226
8278,10576,CCT2,TCP-1-BETA,1615,ENSG00000166226
8279,10577,NPC2,EDDM1,14537,ENSG00000119655
8279,10577,NPC2,HE1,14537,ENSG00000119655
8280,10578,GNLY,D2S69E,4414,ENSG00000115523
8280,10578,GNLY,LAG-2,4414,ENSG00000115523
8280,10578,GNLY,LAG2,4414,ENSG00000115523
8280,10578,GNLY,NKG5,4414,ENSG00000115523
8280,10578,GNLY,TLA519,4414,ENSG00000115523
8281,10579,TACC2,AZU-1,11523,ENSG00000138162
8281,10579,TACC2,ECTACC,11523,ENSG00000138162
8282,10580,SORBS1,CAP,14565,ENSG00000095637
8282,10580,SORBS1,FLAF2,14565,ENSG00000095637
8282,10580,SORBS1,R85FL,14565,ENSG00000095637
8282,10580,SORBS1,SH3D5,14565,ENSG00000095637
8282,10580,SORBS1,SH3P12,14565,ENSG00000095637
8282,10580,SORBS1,SORB1,14565,ENSG00000095637
8283,10581,IFITM2,1-8D,5413,ENSG00000185201
8283,10581,IFITM2,DSPA2C,5413,ENSG00000185201
8284,10584,COLEC10,3MC3,2220,ENSG00000184374
8284,10584,COLEC10,CL-10,2220,ENSG00000184374
8284,10584,COLEC10,CL-34,2220,ENSG00000184374
8284,10584,COLEC10,CLL1,2220,ENSG00000184374
8285,10585,POMT1,LGMD2K,9202,ENSG00000130714
8285,10585,POMT1,LGMDR11,9202,ENSG00000130714
8285,10585,POMT1,MDDGA1,9202,ENSG00000130714
8285,10585,POMT1,MDDGB1,9202,ENSG00000130714
8285,10585,POMT1,MDDGC1,9202,ENSG00000130714
8285,10585,POMT1,RT,9202,ENSG00000130714
8286,10586,MAB21L2,MCOPS14,6758,ENSG00000181541
8286,10586,MAB21L2,MCSKS14,6758,ENSG00000181541
8287,10587,TXNRD2,GCCD5,18155,ENSG00000184470
8287,10587,TXNRD2,SELZ,18155,ENSG00000184470
8287,10587,TXNRD2,TR,18155,ENSG00000184470
8287,10587,TXNRD2,TR-BETA,18155,ENSG00000184470
8287,10587,TXNRD2,TR3,18155,ENSG00000184470
8287,10587,TXNRD2,TRXR2,18155,ENSG00000184470
8287,10587,TXNRD2,TXNR2,18155,ENSG00000184470
8288,10588,MTHFS,HST19268,7437,ENSG00000136371
8288,10588,MTHFS,NEDMEHM,7437,ENSG00000136371
8289,10589,DRAP1,NC2-ALPHA,3019,ENSG00000175550
8290,10590,SCGN,CALBL,16941,ENSG00000079689
8290,10590,SCGN,DJ501N12.8,16941,ENSG00000079689
8290,10590,SCGN,SECRET,16941,ENSG00000079689
8290,10590,SCGN,SEGN,16941,ENSG00000079689
8290,10590,SCGN,SETAGIN,16941,ENSG00000079689
8291,10591,DNPH1,C6ORF108,21218,ENSG00000112667
8291,10591,DNPH1,RCL,21218,ENSG00000112667
8291,10591,DNPH1,DJ330M21.3,21218,ENSG00000112667
8292,10592,SMC2,CAP-E,14011,ENSG00000136824
8292,10592,SMC2,CAPE,14011,ENSG00000136824
8292,10592,SMC2,SMC-2,14011,ENSG00000136824
8292,10592,SMC2,SMC2L1,14011,ENSG00000136824
8293,10594,PRPF8,HPRP8,17340,ENSG00000174231
8293,10594,PRPF8,PRP8,17340,ENSG00000174231
8293,10594,PRPF8,PRPC8,17340,ENSG00000174231
8293,10594,PRPF8,RP13,17340,ENSG00000174231
8293,10594,PRPF8,SNRNP220,17340,ENSG00000174231
8294,10595,ERN2,IRE1-BETA,16942,ENSG00000134398
8294,10595,ERN2,IRE1B,16942,ENSG00000134398
8294,10595,ERN2,IRE2P,16942,ENSG00000134398
8294,10595,ERN2,HIRE2P,16942,ENSG00000134398
8295,10597,TRAPPC2B,MIP-2A,10710,ENSG00000256060
8295,10597,TRAPPC2B,MIP2A,10710,ENSG00000256060
8295,10597,TRAPPC2B,SEDLP,10710,ENSG00000256060
8295,10597,TRAPPC2B,SEDLP1,10710,ENSG00000256060
8295,10597,TRAPPC2B,TRAPPC2P1,10710,ENSG00000256060
8296,10598,AHSA1,AHA1,1189,ENSG00000100591
8296,10598,AHSA1,C14ORF3,1189,ENSG00000100591
8296,10598,AHSA1,HAHA1,1189,ENSG00000100591
8296,10598,AHSA1,P38,1189,ENSG00000100591
8297,10599,SLCO1B1,HBLRR,10959,ENSG00000134538
8297,10599,SLCO1B1,LST-1,10959,ENSG00000134538
8297,10599,SLCO1B1,LST1,10959,ENSG00000134538
8297,10599,SLCO1B1,OATP-C,10959,ENSG00000134538
8297,10599,SLCO1B1,OATP1B1,10959,ENSG00000134538
8297,10599,SLCO1B1,OATP2,10959,ENSG00000134538
8297,10599,SLCO1B1,OATPC,10959,ENSG00000134538
8297,10599,SLCO1B1,SLC21A6,10959,ENSG00000134538
8298,10600,USP16,UBP-M,12614,ENSG00000156256
8298,10600,USP16,UBPM,12614,ENSG00000156256
8299,10602,CDC42EP3,BORG2,16943,ENSG00000163171
8299,10602,CDC42EP3,CEP3,16943,ENSG00000163171
8299,10602,CDC42EP3,UB1,16943,ENSG00000163171
8300,10603,SH2B2,APS,17381,ENSG00000160999
8302,10606,PAICS,ADE2,8587,ENSG00000128050
8302,10606,PAICS,ADE2H1,8587,ENSG00000128050
8302,10606,PAICS,AIRC,8587,ENSG00000128050
8302,10606,PAICS,PAICSD,8587,ENSG00000128050
8302,10606,PAICS,PAIS,8587,ENSG00000128050
8303,10607,TBL3,SAZD,11587,ENSG00000183751
8303,10607,TBL3,UTP13,11587,ENSG00000183751
8304,10608,MXD4,MAD4,13906,ENSG00000123933
8304,10608,MXD4,MST149,13906,ENSG00000123933
8304,10608,MXD4,MSTP149,13906,ENSG00000123933
8304,10608,MXD4,BHLHC12,13906,ENSG00000123933
8305,10609,P3H4,LEPREL4,16946,ENSG00000141696
8305,10609,P3H4,NO55,16946,ENSG00000141696
8305,10609,P3H4,NOL55,16946,ENSG00000141696
8305,10609,P3H4,SC65,16946,ENSG00000141696
8306,10610,ST6GALNAC2,SAITL1,10867,ENSG00000070731
8306,10610,ST6GALNAC2,SIAT7,10867,ENSG00000070731
8306,10610,ST6GALNAC2,SIAT7B,10867,ENSG00000070731
8306,10610,ST6GALNAC2,SIATL1,10867,ENSG00000070731
8306,10610,ST6GALNAC2,ST6GALNAII,10867,ENSG00000070731
8306,10610,ST6GALNAC2,STHM,10867,ENSG00000070731
8307,10611,PDLIM5,ENH,17468,ENSG00000163110
8307,10611,PDLIM5,ENH1,17468,ENSG00000163110
8307,10611,PDLIM5,L9,17468,ENSG00000163110
8307,10611,PDLIM5,LIM,17468,ENSG00000163110
8308,10612,TRIM3,BERP,10064,ENSG00000110171
8308,10612,TRIM3,HAC1,10064,ENSG00000110171
8308,10612,TRIM3,RNF22,10064,ENSG00000110171
8308,10612,TRIM3,RNF97,10064,ENSG00000110171
8309,10613,ERLIN1,C10ORF69,16947,ENSG00000107566
8309,10613,ERLIN1,ERLIN-1,16947,ENSG00000107566
8309,10613,ERLIN1,KE04,16947,ENSG00000107566
8309,10613,ERLIN1,KEO4,16947,ENSG00000107566
8309,10613,ERLIN1,SPFH1,16947,ENSG00000107566
8309,10613,ERLIN1,SPG62,16947,ENSG00000107566
8310,10614,HEXIM1,CLP1,24953,ENSG00000186834
8310,10614,HEXIM1,EDG1,24953,ENSG00000186834
8310,10614,HEXIM1,HIS1,24953,ENSG00000186834
8310,10614,HEXIM1,MAQ1,24953,ENSG00000186834
8311,10615,SPAG5,DEEPEST,13452,ENSG00000076382
8311,10615,SPAG5,MAP126,13452,ENSG00000076382
8311,10615,SPAG5,HMAP126,13452,ENSG00000076382
8312,10616,RBCK1,C20ORF18,15864,ENSG00000125826
8312,10616,RBCK1,HOIL-1,15864,ENSG00000125826
8312,10616,RBCK1,HOIL1,15864,ENSG00000125826
8312,10616,RBCK1,PBMEI,15864,ENSG00000125826
8312,10616,RBCK1,PGBM1,15864,ENSG00000125826
8312,10616,RBCK1,RBCK2,15864,ENSG00000125826
8312,10616,RBCK1,RNF54,15864,ENSG00000125826
8312,10616,RBCK1,UBCE7IP3,15864,ENSG00000125826
8312,10616,RBCK1,XAP3,15864,ENSG00000125826
8312,10616,RBCK1,XAP4,15864,ENSG00000125826
8312,10616,RBCK1,ZRANB4,15864,ENSG00000125826
8313,10617,STAMBP,AMSH,16950,ENSG00000124356
8313,10617,STAMBP,MICCAP,16950,ENSG00000124356
8314,10618,TGOLN2,TGN38,15450,ENSG00000152291
8314,10618,TGOLN2,TGN46,15450,ENSG00000152291
8314,10618,TGOLN2,TGN48,15450,ENSG00000152291
8314,10618,TGOLN2,TGN51,15450,ENSG00000152291
8314,10618,TGOLN2,TTGN2,15450,ENSG00000152291
8314,10618,TGOLN2,HTGN46,15450,ENSG00000152291
8314,10618,TGOLN2,HTGN48,15450,ENSG00000152291
8314,10618,TGOLN2,HTGN51,15450,ENSG00000152291
8315,10620,ARID3B,BDP,14350,ENSG00000179361
8315,10620,ARID3B,DRIL2,14350,ENSG00000179361
8316,10621,POLR3F,C34,15763,ENSG00000132664
8316,10621,POLR3F,IMD101,15763,ENSG00000132664
8316,10621,POLR3F,RPC39,15763,ENSG00000132664
8316,10621,POLR3F,RPC6,15763,ENSG00000132664
8317,10622,POLR3G,C31,30075,ENSG00000113356
8317,10622,POLR3G,RPC32,30075,ENSG00000113356
8317,10622,POLR3G,RPC7,30075,ENSG00000113356
8318,10623,POLR3C,C82,30076,ENSG00000186141
8318,10623,POLR3C,RPC3,30076,ENSG00000186141
8318,10623,POLR3C,RPC62,30076,ENSG00000186141
8319,10625,IVNS1ABP,ARA3,16951,ENSG00000116679
8319,10625,IVNS1ABP,FLARA3,16951,ENSG00000116679
8319,10625,IVNS1ABP,HSPC068,16951,ENSG00000116679
8319,10625,IVNS1ABP,IMD70,16951,ENSG00000116679
8319,10625,IVNS1ABP,KLHL39,16951,ENSG00000116679
8319,10625,IVNS1ABP,ND1,16951,ENSG00000116679
8319,10625,IVNS1ABP,NS-1,16951,ENSG00000116679
8319,10625,IVNS1ABP,NS1-BP,16951,ENSG00000116679
8319,10625,IVNS1ABP,NS1BP,16951,ENSG00000116679
8320,10626,TRIM16,EBBP,17241,ENSG00000221926
8321,10627,MYL12A,HEL-S-24,16701,ENSG00000101608
8321,10627,MYL12A,MLC-2B,16701,ENSG00000101608
8321,10627,MYL12A,MLCB,16701,ENSG00000101608
8321,10627,MYL12A,MRCL3,16701,ENSG00000101608
8321,10627,MYL12A,MRLC3,16701,ENSG00000101608
8321,10627,MYL12A,MYL2B,16701,ENSG00000101608
8322,10628,TXNIP,ARRDC6,16952,ENSG00000265972
8322,10628,TXNIP,EST01027,16952,ENSG00000265972
8322,10628,TXNIP,HHCPA78,16952,ENSG00000265972
8322,10628,TXNIP,THIF,16952,ENSG00000265972
8322,10628,TXNIP,VDUP1,16952,ENSG00000265972
8323,10629,TAF6L,PAF65A,17305,ENSG00000162227
8324,10630,PDPN,AGGRUS,29602,ENSG00000162493
8324,10630,PDPN,D2-40,29602,ENSG00000162493
8324,10630,PDPN,GP36,29602,ENSG00000162493
8324,10630,PDPN,GP40,29602,ENSG00000162493
8324,10630,PDPN,GP38,29602,ENSG00000162493
8324,10630,PDPN,HT1A-1,29602,ENSG00000162493
8324,10630,PDPN,OTS8,29602,ENSG00000162493
8324,10630,PDPN,PA2.26,29602,ENSG00000162493
8324,10630,PDPN,T1A,29602,ENSG00000162493
8324,10630,PDPN,T1A-2,29602,ENSG00000162493
8324,10630,PDPN,T1A2,29602,ENSG00000162493
8324,10630,PDPN,TI1A,29602,ENSG00000162493
8325,10631,POSTN,OSF-2,16953,ENSG00000133110
8325,10631,POSTN,OSF2,16953,ENSG00000133110
8325,10631,POSTN,PDLPOSTN,16953,ENSG00000133110
8325,10631,POSTN,PN,16953,ENSG00000133110
8326,10632,ATP5MG,ATP5JG,14247,ENSG00000167283
8326,10632,ATP5MG,ATP5L,14247,ENSG00000167283
8327,10633,RASL10A,RRP22,16954,ENSG00000100276
8328,10634,GAS2L1,GAR22,16955,ENSG00000185340
8329,10635,RAD51AP1,PIR51,16956,ENSG00000111247
8331,10637,LEFTY1,LEFTB,6552,ENSG00000243709
8331,10637,LEFTY1,LEFTYB,6552,ENSG00000243709
8332,10639,HHCM,HHC(M),,
8333,10640,EXOC5,HSEC10,10696,ENSG00000070367
8333,10640,EXOC5,PRO1912,10696,ENSG00000070367
8333,10640,EXOC5,SEC10,10696,ENSG00000070367
8333,10640,EXOC5,SEC10L1,10696,ENSG00000070367
8333,10640,EXOC5,SEC10P,10696,ENSG00000070367
8334,10641,NPRL2,FFEVF2,24969,ENSG00000114388
8334,10641,NPRL2,NPR2,24969,ENSG00000114388
8334,10641,NPRL2,NPR2L,24969,ENSG00000114388
8334,10641,NPRL2,TUSC4,24969,ENSG00000114388
8335,10642,IGF2BP1,CRD-BP,28866,ENSG00000159217
8335,10642,IGF2BP1,CRDBP,28866,ENSG00000159217
8335,10642,IGF2BP1,IMP-1,28866,ENSG00000159217
8335,10642,IGF2BP1,IMP1,28866,ENSG00000159217
8335,10642,IGF2BP1,VICKZ1,28866,ENSG00000159217
8335,10642,IGF2BP1,ZBP1,28866,ENSG00000159217
8336,10643,IGF2BP3,CT98,28868,ENSG00000136231
8336,10643,IGF2BP3,IMP-3,28868,ENSG00000136231
8336,10643,IGF2BP3,IMP3,28868,ENSG00000136231
8336,10643,IGF2BP3,KOC,28868,ENSG00000136231
8336,10643,IGF2BP3,KOC1,28868,ENSG00000136231
8336,10643,IGF2BP3,VICKZ3,28868,ENSG00000136231
8337,10644,IGF2BP2,IMP-2,28867,ENSG00000073792
8337,10644,IGF2BP2,IMP2,28867,ENSG00000073792
8337,10644,IGF2BP2,VICKZ2,28867,ENSG00000073792
8338,10645,CAMKK2,CAMKK,1470,ENSG00000110931
8338,10645,CAMKK2,CAMKKB,1470,ENSG00000110931
8339,10647,SCGB1D2,LIPB,18396,ENSG00000124935
8339,10647,SCGB1D2,LPHB,18396,ENSG00000124935
8339,10647,SCGB1D2,LPNB,18396,ENSG00000124935
8340,10648,SCGB1D1,LIPA,18395,ENSG00000168515
8340,10648,SCGB1D1,LPHA,18395,ENSG00000168515
8340,10648,SCGB1D1,LPNA,18395,ENSG00000168515
8341,10650,PRELID3A,C18ORF43,24639,ENSG00000141391
8341,10650,PRELID3A,HFL-EDDG1,24639,ENSG00000141391
8341,10650,PRELID3A,SLMO1,24639,ENSG00000141391
8342,10651,MTX2,MDPS,7506,ENSG00000128654
8342,10651,MTX2,METAXIN-2,7506,ENSG00000128654
8344,10653,SPINT2,DIAR3,11247,ENSG00000167642
8344,10653,SPINT2,HAI-2,11247,ENSG00000167642
8344,10653,SPINT2,HAI2,11247,ENSG00000167642
8344,10653,SPINT2,KOP,11247,ENSG00000167642
8344,10653,SPINT2,PB,11247,ENSG00000167642
8345,10654,PMVK,HUMPMKI,9141,ENSG00000163344
8345,10654,PMVK,PMK,9141,ENSG00000163344
8345,10654,PMVK,PMKA,9141,ENSG00000163344
8345,10654,PMVK,PMKASE,9141,ENSG00000163344
8345,10654,PMVK,POROK1,9141,ENSG00000163344
8346,10655,DMRT2,DSXL-2,2935,ENSG00000173253
8347,10656,KHDRBS3,ETLE,18117,ENSG00000131773
8347,10656,KHDRBS3,SALP,18117,ENSG00000131773
8347,10656,KHDRBS3,SLM-2,18117,ENSG00000131773
8347,10656,KHDRBS3,SLM2,18117,ENSG00000131773
8347,10656,KHDRBS3,T-STAR,18117,ENSG00000131773
8347,10656,KHDRBS3,TSTAR,18117,ENSG00000131773
8347,10656,KHDRBS3,ETOILE,18117,ENSG00000131773
8348,10657,KHDRBS1,SAM68,18116,ENSG00000121774
8348,10657,KHDRBS1,P62,18116,ENSG00000121774
8348,10657,KHDRBS1,P68,18116,ENSG00000121774
8349,10658,CELF1,BRUNOL2,2549,ENSG00000149187
8349,10658,CELF1,CUG-BP,2549,ENSG00000149187
8349,10658,CELF1,CUGBP,2549,ENSG00000149187
8349,10658,CELF1,CUGBP1,2549,ENSG00000149187
8349,10658,CELF1,EDEN-BP,2549,ENSG00000149187
8349,10658,CELF1,NAB50,2549,ENSG00000149187
8349,10658,CELF1,NAPOR,2549,ENSG00000149187
8349,10658,CELF1,HNAB50,2549,ENSG00000149187
8350,10659,CELF2,BRUNOL3,2550,ENSG00000048740
8350,10659,CELF2,CELF-2,2550,ENSG00000048740
8350,10659,CELF2,CUG-BP2,2550,ENSG00000048740
8350,10659,CELF2,CUGBP2,2550,ENSG00000048740
8350,10659,CELF2,DEE97,2550,ENSG00000048740
8350,10659,CELF2,ETR-3,2550,ENSG00000048740
8350,10659,CELF2,ETR3,2550,ENSG00000048740
8350,10659,CELF2,NAPOR,2550,ENSG00000048740
8351,10660,LBX1,CCHS3,16960,ENSG00000138136
8351,10660,LBX1,HPX-6,16960,ENSG00000138136
8351,10660,LBX1,HPX6,16960,ENSG00000138136
8351,10660,LBX1,LBX1H,16960,ENSG00000138136
8351,10660,LBX1,HOMEOBOX,16960,ENSG00000138136
8352,10661,KLF1,EKLF,6345,ENSG00000105610
8352,10661,KLF1,EKLF/KLF1,6345,ENSG00000105610
8353,10663,CXCR6,BONZO,16647,ENSG00000172215
8353,10663,CXCR6,CD186,16647,ENSG00000172215
8353,10663,CXCR6,CDW186,16647,ENSG00000172215
8353,10663,CXCR6,STRL33,16647,ENSG00000172215
8353,10663,CXCR6,TYMSTR,16647,ENSG00000172215
8354,10664,CTCF,CFAP108,13723,ENSG00000102974
8354,10664,CTCF,FAP108,13723,ENSG00000102974
8354,10664,CTCF,MRD21,13723,ENSG00000102974
8355,10665,TSBP1,C6ORF10,13922,ENSG00000204296
8355,10665,TSBP1,TSBP,13922,ENSG00000204296
8356,10666,CD226,DNAM-1,16961,ENSG00000150637
8356,10666,CD226,DNAM1,16961,ENSG00000150637
8356,10666,CD226,PTA1,16961,ENSG00000150637
8356,10666,CD226,TLISA1,16961,ENSG00000150637
8357,10667,FARS2,COXPD14,21062,ENSG00000145982
8357,10667,FARS2,FARS1,21062,ENSG00000145982
8357,10667,FARS2,HSPC320,21062,ENSG00000145982
8357,10667,FARS2,PHERS,21062,ENSG00000145982
8357,10667,FARS2,SPG77,21062,ENSG00000145982
8357,10667,FARS2,MTPHERS,21062,ENSG00000145982
8358,10668,CGRRF1,CGR19,15528,ENSG00000100532
8358,10668,CGRRF1,RNF197,15528,ENSG00000100532
8359,10669,CGREF1,CGR11,16962,ENSG00000138028
8360,10670,RRAGA,FIP-1,16963,ENSG00000155876
8360,10670,RRAGA,FIP1,16963,ENSG00000155876
8360,10670,RRAGA,RAGA,16963,ENSG00000155876
8361,10671,DCTN6,WS-3,16964,ENSG00000104671
8361,10671,DCTN6,WS3,16964,ENSG00000104671
8361,10671,DCTN6,P27,16964,ENSG00000104671
8362,10672,GNA13,G13,4381,ENSG00000120063
8362,10672,GNA13,HG1N,4381,ENSG00000120063
8363,10673,TNFSF13B,BAFF,11929,ENSG00000102524
8363,10673,TNFSF13B,BLYS,11929,ENSG00000102524
8363,10673,TNFSF13B,CD257,11929,ENSG00000102524
8363,10673,TNFSF13B,DTL,11929,ENSG00000102524
8363,10673,TNFSF13B,TALL-1,11929,ENSG00000102524
8363,10673,TNFSF13B,TALL1,11929,ENSG00000102524
8363,10673,TNFSF13B,THANK,11929,ENSG00000102524
8363,10673,TNFSF13B,TNFSF20,11929,ENSG00000102524
8363,10673,TNFSF13B,TNLG7A,11929,ENSG00000102524
8363,10673,TNFSF13B,ZTNF4,11929,ENSG00000102524
8364,10674,DURS1,DUS,,
