,collision,ENSG_ID,gene_symbol,source
605,H2A.B.1,"ENSG00000277745, ENSG00000277858","H2AB3, H2AB2",ENSG
606,H2A/Q,"ENSG00000288825, ENSG00000184260","H2AC18, H2AC20",ENSG
607,H2B.1,"ENSG00000180596, ENSG00000184678","H2BC4, H2BC21",ENSG
608,H3,"ENSG00000077782, ENSG00000203811, ENSG00000288474","FGFR1, H3C14, RLN3",ENSG
609,H3.1,"ENSG00000274750, ENSG00000287080","H3C6, H3C3",ENSG
610,H3F3AP1,"ENSG00000259389, ENSG00000220875","H3P38, H3C9P",ENSG
611,H4,"ENSG00000077782, ENSG00000108091, ENSG00000274618","FGFR1, CCDC6, H4C6",ENSG
612,H5,"ENSG00000108387, ENSG00000077782, ENSG00000184702","SEPTIN4, FGFR1, SEPTIN5",ENSG
613,HA-1,"ENSG00000180448, ENSG00000292029","ARHGAP45, KRT31",ENSG
614,HA-2,"ENSG00000108759, ENSG00000136286","KRT32, MYO1G",ENSG
615,HAI,"ENSG00000166145, ENSG00000149418","SPINT1, ST14",ENSG
616,HAP,"ENSG00000133318, ENSG00000077092","RTN3, RARB",ENSG
617,HAP2,"ENSG00000001167, ENSG00000173805","NFYA, HAP1",ENSG
618,HARP,"ENSG00000125779, ENSG00000138375, ENSG00000284290, ENSG00000136859","PANK2, SMARCAL1, ANKS4B, ANGPTL2",ENSG
619,HAS1,"ENSG00000088205, ENSG00000241388","DDX18, HNF1A-AS1",ENSG
620,HB-1,"ENSG00000205426, ENSG00000242265, ENSG00000158497","KRT81, PEG10, HMHB1",ENSG
621,HB6,"ENSG00000168032, ENSG00000170442","ENTPD3, KRT86",ENSG
622,HBP,"ENSG00000013583, ENSG00000115145, ENSG00000163950, ENSG00000115677, ENSG00000278624","HEBP1, STAM2, SLBP, HDLBP, AZU1",ENSG
623,HBSCI,"ENSG00000144285, ENSG00000136531","SCN1A, SCN2A",ENSG
624,HC2,"ENSG00000259513, ENSG00000129084, ENSG00000099937","CYCSP38, PSMA1, SERPIND1",ENSG
625,HC3,"ENSG00000227666, ENSG00000106588","CYCSP24, PSMA2",ENSG
626,HC5,"ENSG00000271423, ENSG00000008018","CYCSP1, PSMB1",ENSG
627,HC8,"ENSG00000100567, ENSG00000233549","PSMA3, CYCSP35",ENSG
628,HCA2,"ENSG00000182782, ENSG00000165509, ENSG00000143199","HCAR2, MAGEC3, ADCY10",ENSG
629,HCA3,"ENSG00000255398, ENSG00000186675","HCAR3, MAGEE2",ENSG
630,HCAP,"ENSG00000111880, ENSG00000108055, ENSG00000161634","RNGTT, SMC3, DCD",ENSG
631,HCC-1,"ENSG00000205323, ENSG00000277236","SARNP, CCL14",ENSG
632,HCC-2,"ENSG00000275528, ENSG00000181991, ENSG00000239264","CCL15, MRPS11, TXNDC5",ENSG
633,HCC-4,"ENSG00000275095, ENSG00000153250","CCL16, RBMS1",ENSG
634,HCCA2,"ENSG00000163374, ENSG00000291442","YY1AP1, MOB2",ENSG
635,HCCR-2,"ENSG00000184992, ENSG00000050426","BRI3BP, LETMD1",ENSG
636,HCG,"ENSG00000189052, ENSG00000135346","CGB5, CGA",ENSG
637,HCG1,"ENSG00000136243, ENSG00000224542","NUP42, TRIM31",ENSG
638,HCNP,"ENSG00000076924, ENSG00000089220","XAB2, PEBP1",ENSG
639,HCP,"ENSG00000080819, ENSG00000106927, ENSG00000111679","CPOX, AMBP, PTPN6",ENSG
640,HCP1,"ENSG00000229357, ENSG00000076351, ENSG00000126457, ENSG00000205268","CYCSP51, SLC46A1, PRMT1, PDE7A",ENSG
641,HCR,"ENSG00000121797, ENSG00000223533, ENSG00000086232","CCRL2, CCHCR1, EIF2AK1",ENSG
642,HCS,"ENSG00000159267, ENSG00000172115","HLCS, CYCS",ENSG
643,HE2,"ENSG00000288309, ENSG00000285507","SPAG11A, SPAG11B",ENSG
644,HED,"ENSG00000158813, ENSG00000164107, ENSG00000121742","EDA, HAND2, GJB6",ENSG
645,HEN1,"ENSG00000171786, ENSG00000162639","NHLH1, HENMT1",ENSG
646,HEP,"ENSG00000213221, ENSG00000275482","DNLZ, EPHB6",ENSG
647,HEPIS,"ENSG00000258315, ENSG00000166352","C17ORF49, IFTAP",ENSG
648,HGF,"ENSG00000115904, ENSG00000136244","SOS1, IL6",ENSG
649,HGFL,"ENSG00000100100, ENSG00000173531","PIK3IP1, MST1",ENSG
650,HGL,"ENSG00000073350, ENSG00000157168, ENSG00000182333","LLGL2, NRG1, LIPF",ENSG
651,HGPS,"ENSG00000154134, ENSG00000084073, ENSG00000160789","ROBO3, ZMPSTE24, LMNA",ENSG
652,HGRG8,"ENSG00000270503, ENSG00000198492","YTHDF2P1, YTHDF2",ENSG
653,HHM,"ENSG00000087494, ENSG00000166946","PTHLH, CCNDBP1",ENSG
654,HI,"ENSG00000147081, ENSG00000006071","AKAP4, ABCC8",ENSG
655,HIP,"ENSG00000162244, ENSG00000164161, ENSG00000100380, ENSG00000172016","RPL29, HHIP, ST13, REG3A",ENSG
656,HIS,"ENSG00000198074, ENSG00000084110","AKR1B10, HAL",ENSG
657,HIS1,"ENSG00000126550, ENSG00000186834","HTN1, HEXIM1",ENSG
658,HK,"ENSG00000113889, ENSG00000075673","KNG1, ATP12A",ENSG
659,HK1,"ENSG00000182255, ENSG00000134709","KCNA4, HOOK1",ENSG
660,HK2,"ENSG00000068796, ENSG00000095066, ENSG00000130037","KIF2A, HOOK2, KCNA5",ENSG
661,HK4,"ENSG00000106633, ENSG00000177301","GCK, KCNA2",ENSG
662,HL,"ENSG00000117305, ENSG00000166035","HMGCL, LIPC",ENSG
663,HL-2,"ENSG00000158764, ENSG00000115423","ITLN2, DNAH6",ENSG
664,HLAL,"ENSG00000242227, ENSG00000182333","HLA-L, LIPF",ENSG
665,HLP,"ENSG00000228896, ENSG00000173805, ENSG00000100453","SKIC2, HAP1, GZMB",ENSG
666,HLP2,"ENSG00000115756, ENSG00000215301","HPCAL1, DDX3X",ENSG
667,HLP3,"ENSG00000164690, ENSG00000163032","SHH, VSNL1",ENSG
668,HMAT1,"ENSG00000162734, ENSG00000033011","PEA15, ALG1",ENSG
669,HNPCC,"ENSG00000095002, ENSG00000076242","MSH2, MLH1",ENSG
670,HNRNP-G,"ENSG00000216835, ENSG00000147274","RBMXP1, RBMX",ENSG
671,HNRPA3,"ENSG00000170144, ENSG00000226790","HNRNPA3, HNRNPA3P1",ENSG
672,HNT,"ENSG00000182667, ENSG00000124782","NTM, RREB1",ENSG
673,HOKPP,"ENSG00000175538, ENSG00000081248","KCNE3, CACNA1S",ENSG
674,HOP,"ENSG00000171476, ENSG00000168439","HOPX, STIP1",ENSG
675,HOPS,"ENSG00000162551, ENSG00000164897","ALPL, TMUB1",ENSG
676,HOS,"ENSG00000072803, ENSG00000089225","FBXW11, TBX5",ENSG
677,HOX1,"ENSG00000005073, ENSG00000253293, ENSG00000106031, ENSG00000078399, ENSG00000106004, ENSG00000105991, ENSG00000106006, ENSG00000197576, ENSG00000122592, ENSG00000105997","HOXA11, HOXA10, HOXA13, HOXA9, HOXA5, HOXA1, HOXA6, HOXA4, HOXA7, HOXA3",ENSG
678,HOX1D,"ENSG00000128652, ENSG00000197576","HOXD3, HOXA4",ENSG
679,HOX2,"ENSG00000120068, ENSG00000173917, ENSG00000170689, ENSG00000260027, ENSG00000182742, ENSG00000120075, ENSG00000108511, ENSG00000120094, ENSG00000120093","HOXB8, HOXB2, HOXB9, HOXB7, HOXB4, HOXB5, HOXB6, HOXB1, HOXB3",ENSG
680,HOX3,"ENSG00000172789, ENSG00000123364, ENSG00000123407, ENSG00000197757, ENSG00000198353, ENSG00000037965, ENSG00000180806","HOXC5, HOXC13, HOXC12, HOXC6, HOXC4, HOXC8, HOXC9",ENSG
681,HOX4,"ENSG00000128645, ENSG00000128710, ENSG00000128709, ENSG00000170166, ENSG00000128652, ENSG00000128713, ENSG00000175879","HOXD1, HOXD10, HOXD9, HOXD4, HOXD3, HOXD11, HOXD8",ENSG
682,HPC2,"ENSG00000006744, ENSG00000141582","ELAC2, CBX4",ENSG
683,HPIP,"ENSG00000103145, ENSG00000163346","HCFC1R1, PBXIP1",ENSG
684,HPS,"ENSG00000104760, ENSG00000107521","FGL1, HPS1",ENSG
685,HPS2,"ENSG00000160182, ENSG00000132842","TFF1, AP3B1",ENSG
686,HRAS1,"ENSG00000273859, ENSG00000276536","RASSF7, HRAS",ENSG
687,HREP,"ENSG00000241322, ENSG00000171931","FBXW10B, FBXW10",ENSG
688,HRG4,"ENSG00000109103, ENSG00000169752","UNC119, NRG4",ENSG
689,HRMT1L3,"ENSG00000111218, ENSG00000185238","PRMT8, PRMT3",ENSG
690,HRS,"ENSG00000185359, ENSG00000100650","HGS, SRSF5",ENSG
691,HS1,"ENSG00000101210, ENSG00000180353, ENSG00000134308","EEF1A2, HCLS1, YWHAQ",ENSG
692,HSD17,"ENSG00000108786, ENSG00000086696","HSD17B1, HSD17B2",ENSG
693,HSDJ0798C17,"ENSG00000284749, ENSG00000228960","OR2A7, OR2A9P",ENSG
694,HSK1,"ENSG00000097046, ENSG00000105642","CDC7, KCNN1",ENSG
695,HSPC105,"ENSG00000137812, ENSG00000184860","KNL1, SDR42E1",ENSG
696,HSPCA,"ENSG00000080824, ENSG00000224411","HSP90AA1, HSP90AA2P",ENSG
697,HSS,"ENSG00000008294, ENSG00000291944, ENSG00000181523, ENSG00000125779","SPAG9, GFER, SGSH, PANK2",ENSG
698,HSST2,"ENSG00000088002, ENSG00000166507","SULT2B1, NDST2",ENSG
699,HSTF1,"ENSG00000284774, ENSG00000075388","HSF1, FGF4",ENSG
700,HTR3,"ENSG00000146731, ENSG00000166736","CCT6A, HTR3A",ENSG
701,HXBL,"ENSG00000229341, ENSG00000248290","TNXB, TNXA",ENSG
702,HZF2,"ENSG00000174738, ENSG00000185947","NR1D2, ZNF267",ENSG
703,IAP,"ENSG00000121351, ENSG00000102158, ENSG00000196776, ENSG00000163295","IAPP, MAGT1, CD47, ALPI",ENSG
704,IBP,"ENSG00000100300, ENSG00000023892","TSPO, DEF6",ENSG
705,IBP1,"ENSG00000089289, ENSG00000146678","IGBP1, IGFBP1",ENSG
706,ICE,"ENSG00000137752, ENSG00000172831","CASP1, CES2",ENSG
707,ICIS,"ENSG00000129422, ENSG00000132938","MTUS1, MTUS2",ENSG
708,ICLN,"ENSG00000213335, ENSG00000074201","CLNS1AP1, CLNS1A",ENSG
709,IDD,"ENSG00000092758, ENSG00000070413","COL9A3, DGCR2",ENSG
710,IDDM1,"ENSG00000254647, ENSG00000231939","INS, HLA-DQB1",ENSG
711,IF,"ENSG00000205403, ENSG00000134812","CFI, CBLIF",ENSG
712,IFN-ALPHAI,"ENSG00000234829, ENSG00000137080","IFNA17, IFNA21",ENSG
713,IGER,"ENSG00000136147, ENSG00000149534","PHF11, MS4A2",ENSG
714,IGFBP-3R,"ENSG00000123384, ENSG00000149932","LRP1, TMEM219",ENSG
715,IGLC,"ENSG00000222037, ENSG00000211675, ENSG00000254030, ENSG00000211677, ENSG00000211679, ENSG00000254029","IGLC6, IGLC1, IGLC5, IGLC2, IGLC3, IGLC4",ENSG
716,IGNT,"ENSG00000174684, ENSG00000285222","B4GAT1, GCNT2",ENSG
717,IGSF13,"ENSG00000186074, ENSG00000144847","CD300LF, IGSF11",ENSG
718,IL-20,"ENSG00000162891, ENSG00000127743","IL20, IL17B",ENSG
719,IL-21,"ENSG00000124391, ENSG00000127318, ENSG00000138684","IL17C, IL22, IL21",ENSG
720,IL-25,"ENSG00000166090, ENSG00000074842","IL25, MYDGF",ENSG
721,IL-27,"ENSG00000197272, ENSG00000074842, ENSG00000172458","IL27, MYDGF, IL17D",ENSG
722,IL1RA,"ENSG00000115594, ENSG00000136689","IL1R1, IL1RN",ENSG
723,IL27,"ENSG00000172458, ENSG00000074842","IL17D, MYDGF",ENSG
724,ILWEQ,"ENSG00000130787, ENSG00000127946, ENSG00000137076, ENSG00000171914","HIP1R, HIP1, TLN1, TLN2",ENSG
725,IMP1,"ENSG00000159217, ENSG00000101294","IGF2BP1, HM13",ENSG
726,IMP2,"ENSG00000184903, ENSG00000157837","IMMP2L, SPPL3",ENSG
727,IMP3,"ENSG00000138600, ENSG00000136231","SPPL2A, IGF2BP3",ENSG
728,IMP4,"ENSG00000285248, ENSG00000005206","IPO4, SPPL2B",ENSG
729,INOS,"ENSG00000105655, ENSG00000007171","ISYNA1, NOS2",ENSG
730,INT1,"ENSG00000125084, ENSG00000164880","WNT1, INTS1",ENSG
731,INT2,"ENSG00000108506, ENSG00000186895","INTS2, FGF3",ENSG
732,INT3,"ENSG00000262826, ENSG00000238196","INTS3, NOTCH4",ENSG
733,INT4,"ENSG00000149262, ENSG00000277641","INTS4, WNT3",ENSG
734,INT6,"ENSG00000104408, ENSG00000102786","EIF3E, INTS6",ENSG
735,IP,"ENSG00000285390, ENSG00000160013","ATP5IF1, PTGIR",ENSG
736,IPOB,"ENSG00000108424, ENSG00000291237","KPNB1, SOD2",ENSG
737,IRAP,"ENSG00000136689, ENSG00000113441","IL1RN, LNPEP",ENSG
738,ISO1,"ENSG00000167720, ENSG00000173812","SRR, EIF1",ENSG
739,ISWI,"ENSG00000102038, ENSG00000153147","SMARCA1, SMARCA5",ENSG
740,J1,"ENSG00000211690, ENSG00000211597","TRGJ1, IGKJ1",ENSG
741,J2,"ENSG00000211687, ENSG00000211596","TRGJ2, IGKJ2",ENSG
742,JDP1,"ENSG00000123685, ENSG00000108176","BATF3, DNAJC12",ENSG
743,JP1,"ENSG00000211692, ENSG00000104369","TRGJP1, JPH1",ENSG
744,JP2,"ENSG00000211688, ENSG00000149596","TRGJP2, JPH2",ENSG
745,JTK5,"ENSG00000263219, ENSG00000163785","RYKP1, RYK",ENSG
746,K-REV,"ENSG00000125249, ENSG00000127314","RAP2A, RAP1B",ENSG
747,K12,"ENSG00000263243, ENSG00000141574","KRT12, SECTM1",ENSG
748,K13,"ENSG00000026559, ENSG00000171401","KCNG1, KRT13",ENSG
749,KAL,"ENSG00000100665, ENSG00000011201","SERPINA4, ANOS1",ENSG
750,KAP,"ENSG00000100526, ENSG00000131400","CDKN3, NAPSA",ENSG
751,KAP-1,"ENSG00000130726, ENSG00000075945","TRIM28, KIFAP3",ENSG
752,KAT1,"ENSG00000286112, ENSG00000292096","KYAT1, HAT1",ENSG
753,KAT3,"ENSG00000213516, ENSG00000137944","RBMXL1, KYAT3",ENSG
754,KAT4,"ENSG00000125166, ENSG00000147133","GOT2, TAF1",ENSG
755,KDAP,"ENSG00000188508, ENSG00000131400","KRTDAP, NAPSA",ENSG
756,KGA,"ENSG00000162989, ENSG00000115419","KCNJ3, GLS",ENSG
757,KIAA0172,"ENSG00000132854, ENSG00000107104","KANK4, KANK1",ENSG
758,KIAA0229,"ENSG00000064999, ENSG00000124678","ANKS1A, TCP11",ENSG
759,KIAA0266,"ENSG00000253797, ENSG00000253710","UTP14C, ALG11",ENSG
760,KIAA0351,"ENSG00000136828, ENSG00000116191","RALGPS1, RALGPS2",ENSG
761,KIAA0563,"ENSG00000278742, ENSG00000275621","LRRC37A, LRRC37A3",ENSG
762,KIAA0700,"ENSG00000127511, ENSG00000169375","SIN3B, SIN3A",ENSG
763,KIAA0705,"ENSG00000187391, ENSG00000123165","MAGI2, ACTRT1",ENSG
764,KIAA1426,"ENSG00000007545, ENSG00000206053","CRAMP1, JPT2",ENSG
765,KIP2,"ENSG00000273707, ENSG00000136425","CDKN1C, CIB2",ENSG
766,KIR,"ENSG00000164949, ENSG00000283731","GEM, KIR3DL1",ENSG
767,KIR2DL5,"ENSG00000274707, ENSG00000288357","KIR2DL5B, KIR2DL5A",ENSG
768,KLIP1,"ENSG00000137207, ENSG00000151725","YIPF3, CENPU",ENSG
769,KNTC1AP,"ENSG00000174442, ENSG00000086827","ZWILCH, ZW10",ENSG
770,KNTC2AP,"ENSG00000122952, ENSG00000167842","ZWINT, MIS12",ENSG
771,KOX21,"ENSG00000234420, ENSG00000075407","ZNF37BP, ZNF37A",ENSG
772,KOX31,"ENSG00000189180, ENSG00000196693","ZNF33A, ZNF33B",ENSG
773,KS,"ENSG00000151093, ENSG00000182871","OXSM, COL18A1",ENSG
774,KS1,"ENSG00000145824, ENSG00000161298","CXCL14, ZNF382",ENSG
775,KSP37,"ENSG00000187783, ENSG00000137441","TMEM72, FGFBP2",ENSG
776,KSR,"ENSG00000141068, ENSG00000142675","KSR1, CNKSR1",ENSG
777,L11,"ENSG00000206053, ENSG00000142676","JPT2, RPL11",ENSG
778,L12,"ENSG00000171490, ENSG00000197958","RSL1D1, RPL12",ENSG
779,L13,"ENSG00000167526, ENSG00000172172","RPL13, MRPL13",ENSG
780,L13A,"ENSG00000142541, ENSG00000172172","RPL13A, MRPL13",ENSG
781,L15,"ENSG00000109881, ENSG00000174748","CCDC34, RPL15",ENSG
782,L19,"ENSG00000160584, ENSG00000282694, ENSG00000108298","SIK3, IGKV1-12, RPL19",ENSG
783,L2,"ENSG00000186919, ENSG00000110841","ZACN, PPFIBP1",ENSG
784,L30,"ENSG00000137876, ENSG00000156482","RSL24D1, RPL30",ENSG
785,L5,"ENSG00000162456, ENSG00000122406","KNCN, RPL5",ENSG
786,L6,"ENSG00000291745, ENSG00000169908, ENSG00000089009","MED10, TM4SF1, RPL6",ENSG
787,L8,"ENSG00000282758, ENSG00000161016","IGKV1-9, RPL8",ENSG
788,L9,"ENSG00000283113, ENSG00000163682","IGKV1-8, RPL9",ENSG
789,LACS2,"ENSG00000151726, ENSG00000164398","ACSL1, ACSL6",ENSG
790,LAG1,"ENSG00000277943, ENSG00000223802","CCL4, CERS1",ENSG
791,LAGE2A,"ENSG00000268651, ENSG00000184033","CTAG1A, CTAG1B",ENSG
792,LAK,"ENSG00000073331, ENSG00000188042","ALPK1, ARL4C",ENSG
793,LAM,"ENSG00000103197, ENSG00000165699","TSC2, TSC1",ENSG
794,LAMP,"ENSG00000078081, ENSG00000185565","LAMP3, LSAMP",ENSG
795,LAP,"ENSG00000002549, ENSG00000151849, ENSG00000134575, ENSG00000172216","LAP3, CENPJ, ACP2, CEBPB",ENSG
796,LAP1,"ENSG00000131323, ENSG00000166825, ENSG00000143337","TRAF3, ANPEP, TOR1AIP1",ENSG
797,LAP2,"ENSG00000112851, ENSG00000120802","ERBIN, TMPO",ENSG
798,LAS1,"ENSG00000001497, ENSG00000118307","LAS1L, DNAI7",ENSG
799,LAT1,"ENSG00000213658, ENSG00000103257","LAT, SLC7A5",ENSG
800,LCA,"ENSG00000132518, ENSG00000122705, ENSG00000262418","GUCY2D, CLTA, PTPRC",ENSG
801,LCA10,"ENSG00000273769, ENSG00000198707","L1CAM-AS1, CEP290",ENSG
802,LD,"ENSG00000112425, ENSG00000248905","EPM2A, FMN1",ENSG
803,LE,"ENSG00000292063, ENSG00000100099","FUT3, HPS4",ENSG
804,LEU1,"ENSG00000176124, ENSG00000110448","DLEU1, CD5",ENSG
805,LFA-1,"ENSG00000005844, ENSG00000160255","ITGAL, ITGB2",ENSG
806,LGCR,"ENSG00000104447, ENSG00000182197","TRPS1, EXT1",ENSG
807,LGL1,"ENSG00000131899, ENSG00000103196","LLGL1, CRISPLD2",ENSG
808,LGS,"ENSG00000182197, ENSG00000146166","EXT1, LGSN",ENSG
809,LIM1,"ENSG00000135517, ENSG00000274577","MIP, LHX1",ENSG
810,LIN-10,"ENSG00000276495, ENSG00000125149","APBA2, PHAF1",ENSG
811,LIP1,"ENSG00000151849, ENSG00000144589","CENPJ, STK11IP",ENSG
812,LIP2,"ENSG00000182718, ENSG00000216740","ANXA2, ANXA2P3",ENSG
813,LMNL1,"ENSG00000160789, ENSG00000185621","LMNA, LMLN",ENSG
814,LNMAT1,"ENSG00000225210, ENSG00000292986","DUXAP9, DUXAP10",ENSG
815,LNP,"ENSG00000144320, ENSG00000137804","LNPK, NUSAP1",ENSG
816,LOR,"ENSG00000134013, ENSG00000203782","LOXL2, LORICRIN",ENSG
817,LPAP,"ENSG00000213402, ENSG00000162836","PTPRCAP, ACP6",ENSG
818,LPP1,"ENSG00000162738, ENSG00000067113","VANGL2, PLPP1",ENSG
819,LRF,"ENSG00000164463, ENSG00000178951","CREBRF, ZBTB7A",ENSG
820,LRH-1,"ENSG00000083454, ENSG00000116833","P2RX5, NR5A2",ENSG
821,LRP,"ENSG00000132670, ENSG00000168028, ENSG00000123384, ENSG00000013364","PTPRA, RPSA, LRP1, MVP",ENSG
822,LRP9,"ENSG00000197324, ENSG00000137642","LRP10, SORL1",ENSG
823,LSH,"ENSG00000018280, ENSG00000119969","SLC11A1, HELLS",ENSG
824,LST-1,"ENSG00000134538, ENSG00000204482","SLCO1B1, LST1",ENSG
825,LYP,"ENSG00000134242, ENSG00000183918","PTPN22, SH2D1A",ENSG
826,M-ABC1,"ENSG00000197150, ENSG00000033050","ABCB8, ABCF2",ENSG
827,M-ABC2,"ENSG00000274099, ENSG00000135776","ABCB10P1, ABCB10",ENSG
828,M130,"ENSG00000058272, ENSG00000177575","PPP1R12A, CD163",ENSG
829,MAC-1,"ENSG00000169896, ENSG00000160255","ITGAM, ITGB2",ENSG
830,MAD,"ENSG00000059728, ENSG00000116748","MXD1, AMPD1",ENSG
831,MAD1,"ENSG00000002822, ENSG00000059728","MAD1L1, MXD1",ENSG
832,MAD2,"ENSG00000164109, ENSG00000119950","MAD2L1, MXI1",ENSG
833,MADA,"ENSG00000160789, ENSG00000116748","LMNA, AMPD1",ENSG
834,MADH6,"ENSG00000137834, ENSG00000120693","SMAD6, SMAD9",ENSG
835,MADH7,"ENSG00000101665, ENSG00000137834","SMAD7, SMAD6",ENSG
836,MADM,"ENSG00000115216, ENSG00000137845","NRBP1, ADAM10",ENSG
837,MAGE1,"ENSG00000198681, ENSG00000154545","MAGEA1, MAGED4",ENSG
838,MAGE2,"ENSG00000268606, ENSG00000183305","MAGEA2, MAGEA2B",ENSG
839,MAK3,"ENSG00000139977, ENSG00000121579","NAA30, NAA50",ENSG
840,MAL,"ENSG00000196588, ENSG00000150455","MRTFA, TIRAP",ENSG
841,MAP-1,"ENSG00000278268, ENSG00000291559","MOAP1, MASP1",ENSG
842,MART1,"ENSG00000254656, ENSG00000120215","RTL1, MLANA",ENSG
843,MART2,"ENSG00000280680, ENSG00000242265","HHAT, PEG10",ENSG
844,MASA,"ENSG00000198910, ENSG00000145293","L1CAM, ENOPH1",ENSG
845,MASK,"ENSG00000131503, ENSG00000134602","ANKHD1, STK26",ENSG
846,MAST,"ENSG00000165698, ENSG00000090487","SPACA9, SPG21",ENSG
847,MAT1,"ENSG00000162734, ENSG00000020426, ENSG00000235531","PEA15, MNAT1, MSC-AS1",ENSG
848,MB1,"ENSG00000105369, ENSG00000100804","CD79A, PSMB5",ENSG
849,MBP,"ENSG00000186652, ENSG00000165471","PRG2, MBL2",ENSG
850,MBP-1,"ENSG00000095951, ENSG00000074800","HIVEP1, ENO1",ENSG
851,MCAF,"ENSG00000108691, ENSG00000171681","CCL2, ATF7IP",ENSG
852,MCD,"ENSG00000103150, ENSG00000185499","MLYCD, MUC1",ENSG
853,MCDR2,"ENSG00000151632, ENSG00000007062","AKR1C2, PROM1",ENSG
854,MCH2,"ENSG00000138794, ENSG00000152034","CASP6, MCHR2",ENSG
855,MCP,"ENSG00000117335, ENSG00000042493","CD46, CAPG",ENSG
856,MCS,"ENSG00000126970, ENSG00000075643","ZC4H2, MOCOS",ENSG
857,MCSP,"ENSG00000173546, ENSG00000167468, ENSG00000163206","CSPG4, GPX4, SMCP",ENSG
858,MCT,"ENSG00000281917, ENSG00000100294","SLC16A1, MCAT",ENSG
859,MCT1,"ENSG00000281917, ENSG00000100294","SLC16A1, MCAT",ENSG
860,MCT3,"ENSG00000141526, ENSG00000100156","SLC16A3, SLC16A8",ENSG
861,MCT4,"ENSG00000141526, ENSG00000168679","SLC16A3, SLC16A4",ENSG
862,MCT5,"ENSG00000170190, ENSG00000168679","SLC16A5, SLC16A4",ENSG
863,MCT6,"ENSG00000170190, ENSG00000108932","SLC16A5, SLC16A6",ENSG
864,MCT7,"ENSG00000147100, ENSG00000108932","SLC16A2, SLC16A6",ENSG
865,MDC,"ENSG00000073670, ENSG00000102962","ADAM11, CCL22",ENSG
866,MDR1,"ENSG00000085563, ENSG00000109436","ABCB1, TBC1D9",ENSG
867,MDSP,"ENSG00000079393, ENSG00000293543","DUSP13B, DUSP13A",ENSG
868,ME2,"ENSG00000291690, ENSG00000075275","PCDHB11, CELSR1",ENSG
869,MED,"ENSG00000049089, ENSG00000105664, ENSG00000092758, ENSG00000196876","COL9A2, COMP, COL9A3, SCN8A",ENSG
870,MEF,"ENSG00000103313, ENSG00000102034","MEFV, ELF4",ENSG
871,MEGT1,"ENSG00000225993, ENSG00000250641","LY6G6D, LY6G6F-LY6G6D",ENSG
872,METTL2,"ENSG00000165055, ENSG00000087995","METTL2B, METTL2A",ENSG
873,MGC15397,"ENSG00000163900, ENSG00000166840","TMEM41A, GLYATL1",ENSG
874,MGC22679,"ENSG00000213160, ENSG00000144362","KLHL23, PHOSPHO2",ENSG
875,MGC45441,"ENSG00000177868, ENSG00000159214","SVBP, CCDC24",ENSG
876,MGC5228,"ENSG00000292376, ENSG00000136450","PRSS30P, SRSF1",ENSG
877,MGF,"ENSG00000126561, ENSG00000049130","STAT5A, KITLG",ENSG
878,MIA1,"ENSG00000163885, ENSG00000261857","CFAP100, MIA",ENSG
879,MIC1,"ENSG00000141452, ENSG00000130513","RMC1, GDF15",ENSG
880,MIC10,"ENSG00000117335, ENSG00000173436","CD46, MICOS10",ENSG
881,MIF,"ENSG00000163220, ENSG00000104899","S100A9, AMH",ENSG
882,MIF2,"ENSG00000145241, ENSG00000099977","CENPC, DDT",ENSG
883,MIFR,"ENSG00000215914, ENSG00000189409","MMP23A, MMP23B",ENSG
884,MINERVA,"ENSG00000118855, ENSG00000136830","MFSD1, NIBAN2",ENSG
885,MINK,"ENSG00000180509, ENSG00000141503","KCNE1, MINK1",ENSG
886,MINT,"ENSG00000274768, ENSG00000065526","CISD3, SPEN",ENSG
887,MIO,"ENSG00000164654, ENSG00000009950","MIOS, MLXIPL",ENSG
888,MIP,"ENSG00000083312, ENSG00000274847, ENSG00000027001","TNPO1, MAFIP, MIPEP",ENSG
889,MIP-2A,"ENSG00000196459, ENSG00000256060, ENSG00000081041","TRAPPC2, TRAPPC2B, CXCL2",ENSG
890,MIP1,"ENSG00000083312, ENSG00000141564, ENSG00000119487","TNPO1, RPTOR, MAPKAP1",ENSG
891,MIR,"ENSG00000165406, ENSG00000007944, ENSG00000281178","MARCHF8, MYLIP, MLXIP",ENSG
892,MIZ,"ENSG00000078043, ENSG00000108175","PIAS2, ZMIZ1",ENSG
893,MK,"ENSG00000110921, ENSG00000110492","MVK, MDK",ENSG
894,MK3,"ENSG00000177272, ENSG00000114738","KCNA3, MAPKAPK3",ENSG
895,ML-1,"ENSG00000132932, ENSG00000112116","ATP8A2, IL17F",ENSG
896,MLCK,"ENSG00000140795, ENSG00000065534","MYLK3, MYLK",ENSG
897,MLL2,"ENSG00000167548, ENSG00000272333","KMT2D, KMT2B",ENSG
898,MLL4,"ENSG00000272333, ENSG00000167548","KMT2B, KMT2D",ENSG
899,MLP,"ENSG00000175130, ENSG00000129170, ENSG00000278466","MARCKSL1, CSRP3, MUC2",ENSG
900,MLP1,"ENSG00000275331, ENSG00000175130","ABCC6, MARCKSL1",ENSG
901,MN,"ENSG00000107159, ENSG00000170180","CA9, GYPA",ENSG
902,MNAB,"ENSG00000056586, ENSG00000165204","RC3H2, OR1K1",ENSG
903,MNS,"ENSG00000197465, ENSG00000250361, ENSG00000170180","GYPE, GYPB, GYPA",ENSG
