,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
8457,ENSG00000143476,DTL,30288,51514,"CDT2, DCAF2, L2DTL, RAMP", RAMP,ENSG
4378,ENSG00000114982,KANSL3,25473,55683,"FLJ10081, KIAA1310, NSL3, RCD1", RCD1,ENSG
8639,ENSG00000144580,CNOT9,10445,9125,"CAF40, CT129, RCD1, RCD1+, RQCD1", RCD1,ENSG
3791,ENSG00000110367,DDX6,2747,1656,"HLR2, RCK, RCK/P54", RCK,ENSG
14221,ENSG00000176601,MAP3K19,26249,80122,"FLJ23074, RCK, YSK4", RCK,ENSG
39439,ENSG00000241258,CRCP,17888,27297,"C17, CGRP-RCP, POLR3I, RCP, RCP9", RCP,ENSG
2639,ENSG00000102076,OPN1LW,9936,5956,"CBBM, CBP, COD5, RCP", RCP,ENSG
10080,ENSG00000156675,RAB11FIP1,30265,80223,"FLJ22524, FLJ22622, RAB11-FIP1, RCP", RCP,ENSG
3441,ENSG00000107537,PHYH,8940,5264,"PAHX, PHYH1, RD", RD,ENSG
11283,ENSG00000164010,ERMAP,15743,114625,"BTN5, RD, SC", RD,ENSG
4079,ENSG00000112357,PEX7,8860,5191,"PTS2R, RD", RD,ENSG
21466,ENSG00000204356,NELFE,13974,7936,"D6S45, NELF-E, RD, RDBP, RDP", RD,ENSG
8625,ENSG00000144476,ACKR3,23692,57007,"CMKOR1, CXCR7, GPR159, RDC1", RDC1,ENSG
4361,ENSG00000114812,VIPR1,12694,7433,"HVR1, RDC1, VPAC1, VPAC1R", RDC1,ENSG
2406,ENSG00000100823,APEX1,587,328,"APE, APE-1, APEN, APEX, APX, HAP1, REF-1, REF1", REF1,ENSG
3216,ENSG00000105825,TFPI2,11761,7980,"PP5, REF1, TFPI-2", REF1,ENSG
21653,ENSG00000204787,REG1CP,9953,,"REG1P, REGL, RS", REGL,ENSG
13302,ENSG00000172023,REG1B,9952,5968,"PSPS2, REGH, REGI-BETA, REGL", REGL,ENSG
5106,ENSG00000120662,MTRF1,7469,9617,"MGC47721, MTTRF1, RF1", RF1,ENSG
5119,ENSG00000120705,ETF1,3477,2107,"ERF, ERF1, RF1, SUP45L1, TB3-1", RF1,ENSG
16535,ENSG00000187010,RHD,10009,6007,"CD240D, DIIIC, RH, RH30A, RH4, RHII, RHPI, SLC42A5", RH,ENSG
16932,ENSG00000188672,RHCE,10008,6006,"CD240CE, RH, SLC42A4", RH,ENSG
7921,ENSG00000139725,RHOF,15703,54509,"ARHF, FLJ20247, RIF", RIF,ENSG
12967,ENSG00000170633,RNF34,17297,80196,"FLJ21786, RIF, RIFF", RIF,ENSG
4425,ENSG00000115268,RPS15,10388,6209,"MGC111130, RIG, S15, US19", RIG,ENSG
676,ENSG00000050165,DKK3,2893,27122,"CRRL, REIC, RIG", RIG,ENSG
14202,ENSG00000176490,DIRAS1,19127,148252,"DI-RAS1, GBTS1, RIG", RIG,ENSG
6786,ENSG00000133321,PLAAT4,9869,5920,"HRASLS4, PLAAT-4, RARRES3, RIG1, TIG3", RIG1,ENSG
3417,ENSG00000107201,RIGI,19102,23586,"DDX58, DKFZP434J1111, FLJ13599, RIG-1, RIG-I, RIG1", RIG1,ENSG
1484,ENSG00000079841,RIMS1,17282,22999,"CORD7, KIAA0340, RAB3IP2, RIM, RIM1", RIM,ENSG
2584,ENSG00000101773,RBBP8,9891,5932,"COM1, CTIP, RIM, SCKL2", RIM,ENSG
4093,ENSG00000112474,HSD17B8,3554,7923,"D6S2245E, FABGL, H2-KE6, HKE6, KE6, RING2, SDR30C1", RING2,ENSG
5204,ENSG00000121481,RNF2,10061,6045,"BAP-1, BAP1, DING, HIPI3, RING1B, RING2", RING2,ENSG
15651,ENSG00000183574,RNF5,10068,6048,"G16, NG2, RING5, RMA1", RING5,ENSG
4092,ENSG00000112473,SLC39A7,4927,7922,"D6S2244E, H2-KE4, HKE4, KE4, RING5, ZIP7", RING5,ENSG
21775,ENSG00000205189,ZBTB10,30953,65986,"FLJ12752, RINZF", RINZF,ENSG
6328,ENSG00000130584,ZBTB46,16094,140685,"BTBD4, BZEL, FLJ13502, RINZF, ZNF340", RINZF,ENSG
6153,ENSG00000129197,RPAIN,28641,84268,"HRIP, MGC4189, RIP", RIP,ENSG
13681,ENSG00000173744,AGFG1,5175,3267,"HRB, RAB, RIP", RIP,ENSG
7487,ENSG00000137275,RIPK1,10019,8737,"RIP, RIP-1, RIP1", RIP-1,ENSG
3933,ENSG00000111615,KRR1,5176,11103,"HRB2, RIP-1", RIP-1,ENSG
377,ENSG00000017797,RALBP1,9841,10928,"RIP, RIP1, RLIP76", RIP1,ENSG
7487,ENSG00000137275,RIPK1,10019,8737,"RIP, RIP-1, RIP1", RIP1,ENSG
24823,ENSG00000214944,ARHGEF28,30322,64283,"P190RHOGEF, RGNEF, RIP2", RIP2,ENSG
2912,ENSG00000104312,RIPK2,10020,8767,"CARD3, CARDIAK, RICK, RIP2", RIP2,ENSG
2451,ENSG00000101084,RAB5IF,15870,55969,"C20ORF24, OPTI, PNAS-11, RCAF1, RIP5", RIP5,ENSG
6741,ENSG00000133059,DSTYK,29043,25778,"DUSTYPK, KIAA0472, RIP5, RIPK5, SPG23", RIP5,ENSG
42387,ENSG00000249992,TMEM158,30293,25907,"P40BBP, RIS1", RIS1,ENSG
12587,ENSG00000169021,UQCRFS1,12587,7386,"RIP1, RIS1, RISP, UQCR5", RIS1,ENSG
14224,ENSG00000176623,RMDN1,24285,51115,"CGI-90, FAM82B, FLJ20665, RMD1", RMD1,ENSG
9984,ENSG00000155906,RMND1,21176,55005,"BA351K16.3, C6ORF96, FLJ20627, RMD1", RMD1,ENSG
20409,ENSG00000201659,RNU12-2P,10109,,"RNU12, RNU12P, U12", RNU12P,ENSG
59311,ENSG00000276027,RNU12,19380,267010,"RNU12-1, RNU12P", RNU12P,ENSG
8490,ENSG00000143622,RIT1,10023,6016,"MGC125864, MGC125865, RIBB, RIT, ROC1", ROC1,ENSG
2308,ENSG00000100387,RBX1,9928,9978,"BA554C12.1, RNF75, ROC1", ROC1,ENSG
21460,ENSG00000204344,STK19,11398,8859,"D6S60, G11, RP1", RP1,ENSG
12082,ENSG00000166974,MAPRE2,6891,10982,"EB1, EB2, RP1", RP1,ENSG
3162,ENSG00000105618,PRPF31,15446,26121,"HPRP31, NY-BR-99, PRP31, RP11, SNRNP61", RP11,ENSG
46874,ENSG00000256155,LINC02598,53954,,"277P12.9, RP11", RP11,ENSG
10040,ENSG00000156313,RPGR,10295,6103,"COD1, CORDX1, CRD, RP15, RP3", RP3,ENSG
1649,ENSG00000084764,MAPRE3,6892,22924,"EB3, RP3", RP3,ENSG
596,ENSG00000043093,DCUN1D1,18184,54165,"DCUN1L1, RP42, SCCRO, SCRO, TES3", RP42,ENSG
5312,ENSG00000122550,KLHL7,15646,55975,"KLHL6, RP42, SBBI26", RP42,ENSG
11214,ENSG00000163795,ZNF513,26498,130557,"FLJ32203, RP58, ZFP513", RP58,ENSG
14816,ENSG00000179456,ZBTB18,13030,10472,"C2H2-171, RP58, TAZ-1, ZNF238", RP58,ENSG
52092,ENSG00000265203,RBP3,9921,5949,"D10S64, D10S65, D10S66, IRBP, RP66", RP66,ENSG
2745,ENSG00000102931,ARL2BP,17146,23568,"BART, BART1, RP66", RP66,ENSG
8979,ENSG00000147099,HDAC8,13315,55869,"HDACL1, KDAC8, MRXS6, RPD3, WTS", RPD3,ENSG
17337,ENSG00000196591,HDAC2,4853,3066,"KDAC2, RPD3, YAF1", RPD3,ENSG
13219,ENSG00000171720,HDAC3,4854,8841,"HD3, KDAC3, RPD3, RPD3-2", RPD3,ENSG
4342,ENSG00000114686,MRPL3,10379,11222,"MRL3, RPML3, UL3M", RPML3,ENSG
21455,ENSG00000204316,MRPL38,14033,64978,"HSPC262, MGC4810, ML38, MRP-L3, RPML3", RPML3,ENSG
15451,ENSG00000182774,RPS17,10397,6218,"ES17, MGC72007, RPS17L, RPS17L1, RPS17L2, S17", RPS17L1,ENSG
17644,ENSG00000197575,RPS17P2,10398,,"RPS17A, RPS17L1", RPS17L1,ENSG
21653,ENSG00000204787,REG1CP,9953,,"REG1P, REGL, RS", RS,ENSG
11322,ENSG00000164093,PITX2,9005,5308,"ARP1, BRX1, IGDS, IHG2, IRID2, OTLX2, RGS, RIEG, RIEG1, RS", RS,ENSG
1560,ENSG00000082014,SMARCD3,11108,6604,"BAF60C, CRACD3, RSC6P", RSC6P,ENSG
965,ENSG00000066117,SMARCD1,11106,6602,"BAF60A, CRACD1, RSC6P", RSC6P,ENSG
3581,ENSG00000108604,SMARCD2,11107,6603,"BAF60B, CRACD2, PRO2451, RSC6P", RSC6P,ENSG
7895,ENSG00000139613,SMARCC2,11105,6601,"BAF170, CRACC2, RSC8", RSC8,ENSG
13625,ENSG00000173473,SMARCC1,11104,6599,"BAF155, CRACC1, RSC8, SRG3", RSC8,ENSG
13087,ENSG00000171160,MORN4,24001,118812,"BA548K23.4, C10ORF83, FLJ25925, RTP", RTP,ENSG
2936,ENSG00000104419,NDRG1,7679,10397,"CAP43, DRG1, NDR1, RTP, TDD5", RTP,ENSG
6584,ENSG00000132199,ENOSF1,30365,55556,"FUCD, HSRTSBETA, RTS, TYMSAS", RTS,ENSG
93,ENSG00000005339,CREBBP,2348,1387,"CBP, KAT3A, RSTS, RTS", RTS,ENSG
8848,ENSG00000146038,DCDC2,18141,51473,"DCDC2A, DFNB66, KIAA1154, NPHP19, RU2", RU2,ENSG
3827,ENSG00000110756,HPS5,17022,11234,"AIBP63, BLOC2S2, RU2", RU2,ENSG
11165,ENSG00000163636,PSMD6,9564,9861,"KIAA0107, P44S10, RPN7, S10", S10,ENSG
18123,ENSG00000198910,L1CAM,6470,3897,"CAML1, CD171, HSAS, HSAS1, MASA, MIC5, NCAM-L1, S10, SPG1", S10,ENSG
5593,ENSG00000124614,RPS10,10383,6204,"ES10, MGC88819, S10", S10,ENSG
2763,ENSG00000103035,PSMD7,9565,5713,"MOV34, P40, RPN8, S12", S12,ENSG
7081,ENSG00000135312,HTR1B,5287,3351,"5-HT1B, 5-HT1DB, HTR1D2, S12", S12,ENSG
4068,ENSG00000112306,RPS12,10385,6206,"ES12, S12", S12,ENSG
2108,ENSG00000099341,PSMD8,9566,5714,"HIP6, HYPF, NIN1P, P31, RPN12, S14", S14,ENSG
9459,ENSG00000151365,THRSP,11800,7069,"LPGP, LPGP1, S14, SPOT14, THRP", S14,ENSG
11465,ENSG00000164587,RPS14,10387,6208,"EMTB, S14, US11", S14,ENSG
13941,ENSG00000175166,PSMD2,9559,5708,"MGC14274, P97, RPN1, S2, TRAP2", S2,ENSG
8097,ENSG00000140988,RPS2,10404,6187,"LLREP3, S2, US5", S2,ENSG
3529,ENSG00000108344,PSMD3,9560,5709,"P58, RPN3, S3, TSTA2", S3,ENSG
9251,ENSG00000149273,RPS3,10420,6188,"FLJ26283, FLJ27450, MGC87870, S3, US3", S3,ENSG
2396,ENSG00000100764,PSMC1,9547,5700,"P56, RPT2, S4", S4,ENSG
6216,ENSG00000129824,RPS4Y1,10425,6192,"MGC119100, MGC5070, RPS4Y, S4", S4,ENSG
7458,ENSG00000137154,RPS6,10429,6194,"ES6, S6", S6,ENSG
326,ENSG00000013275,PSMC4,9551,5704,"MGC13687, MGC23214, MGC8570, MIP224, RPT3, S6, TBP-7, TBP7", S6,ENSG
13261,ENSG00000171863,RPS7,10440,6201,"ES7, S7", S7,ENSG
10660,ENSG00000161057,PSMC2,9548,5701,"MSS1, NBLA10058, RPT1, S7", S7,ENSG
8344,ENSG00000142937,RPS8,10441,6202,"ES8, S8", S8,ENSG
1735,ENSG00000087191,PSMC5,9552,5705,"P45, P45/SUG, RPT6, S8, SUG-1, SUG1, TBP10, TRIP1", S8,ENSG
10547,ENSG00000160294,MCM3AP,6946,8888,"GANP, KIAA0572, MAP80, SAC3", SAC3,ENSG
4081,ENSG00000112367,FIG4,16873,9896,"ALS11, CMT4J, DJ249I4.1, HSAC3, KIAA0274, SAC3", SAC3,ENSG
15758,ENSG00000183918,SH2D1A,10820,4068,"DSHP, EBVS, IMD5, LYP, MTCP1, SAP, XLP, XLPD", SAP,ENSG
6682,ENSG00000132703,APCS,584,325,"MGC88159, PTX2, SAP", SAP,ENSG
17697,ENSG00000197746,PSAP,9498,5660,"GLBA, SAP1, SAP2", SAP1,ENSG
13215,ENSG00000171711,DEFB4A,2767,1673,"DEFB-2, DEFB102, DEFB2, DEFB4, HBD-2, SAP1", SAP1,ENSG
2245,ENSG00000100239,PPP6R2,19253,9701,"DJ579N16.1, KIAA0685, SAP190, SAPS2", SAP190,ENSG
3761,ENSG00000110075,PPP6R3,1173,55291,"C11ORF23, DKFZP781E17107, DKFZP781E2374, DKFZP781O2362, FLJ11058, FLJ43065, KIAA1558, MGC125711, MGC125712, PP6R3, SAP190, SAPL, SAPLA, SAPS3", SAP190,ENSG
3045,ENSG00000105063,PPP6R1,29195,22870,"KIAA1115, SAP190, SAPS1", SAP190,ENSG
17697,ENSG00000197746,PSAP,9498,5660,"GLBA, SAP1, SAP2", SAP2,ENSG
3870,ENSG00000111145,ELK3,3325,2004,"ERP, NET, SAP2", SAP2,ENSG
3761,ENSG00000110075,PPP6R3,1173,55291,"C11ORF23, DKFZP781E17107, DKFZP781E2374, DKFZP781O2362, FLJ11058, FLJ43065, KIAA1558, MGC125711, MGC125712, PP6R3, SAP190, SAPL, SAPLA, SAPS3", SAPL,ENSG
7581,ENSG00000137804,NUSAP1,18538,51203,"ANKT, BM037, FLJ13421, LNP, PRO0310P1, Q0310, SAPL", SAPL,ENSG
10125,ENSG00000157077,ZFYVE9,6775,9372,"MADHIP, PPP1R173, SARA, SMADIP", SARA,ENSG
1465,ENSG00000079332,SAR1A,10534,56681,"SAR1, SARA, SARA1", SARA,ENSG
9606,ENSG00000152463,OLAH,25625,55301,"FLJ11106, SAST, THEDC1", SAST,ENSG
3160,ENSG00000105613,MAST1,19034,22983,"KIAA0973, SAST", SAST,ENSG
3425,ENSG00000107290,SETX,445,23064,"ALS4, AOA2, KIAA0625, SCAR1, SEN1, STEX", SCAR1,ENSG
4060,ENSG00000112290,WASF1,12732,8936,"KIAA0269, SCAR1, WAVE, WAVE1", SCAR1,ENSG
22005,ENSG00000206073,SERPINB4,10570,6318,"LEUPIN, PI11, SCCA-2, SCCA1, SCCA2", SCCA1,ENSG
771,ENSG00000057149,SERPINB3,10569,6317,"HST1196, SCC, SCCA1, T4-A", SCCA1,ENSG
10549,ENSG00000160299,PCNT,16068,5116,"KEN, KIAA0402, PCN, PCNT2, PCNTB, SCKL4", SCKL4,ENSG
9531,ENSG00000151849,CENPJ,17272,55835,"BM032, CPAP, LAP, LIP1, MCPH6, SAS-4, SASS4, SCKL4", SCKL4,ENSG
7130,ENSG00000135480,KRT7,6445,3855,"CK-7, CK7, K2C7, K7, SCL", SCL,ENSG
10789,ENSG00000162367,TAL1,11556,6886,"BHLHA17, SCL, TCL5", SCL,ENSG
18042,ENSG00000198765,SYCP1,11487,6847,"CT8, HOM-TES-14, SCP1", SCP1,ENSG
8638,ENSG00000144579,CTDSP1,21614,58190,"NLIIF, SCP1", SCP1,ENSG
2312,ENSG00000100401,RANGAP1,9854,5905,"FUG1, KIAA1835, SD", SD,ENSG
5004,ENSG00000119899,SLC17A5,10933,26503,"AST, ISSD, NSD, SD, SIALIN, SIASD, SLD", SD,ENSG
10826,ENSG00000162496,DHRS3,17693,9249,"CNALPTC1, RDH17, RETSDR1, RSDR1, SDR1, SDR16C1", SDR1,ENSG
10077,ENSG00000156642,NPTN,17867,27020,"GP55, GP65, NP55, NP65, SDFR1, SDR1", SDR1,ENSG
313,ENSG00000012171,SEMA3B,10724,7869,"LUCA-1, SEMA, SEMA5, SEMAA, SEMAV", SEMA,ENSG
1982,ENSG00000092421,SEMA6A,10738,57556,"HT018, KIAA1368, SEMA, SEMA6A1, SEMAQ", SEMA,ENSG
1583,ENSG00000082684,SEMA5B,10737,54437,"FLJ10372, KIAA1445, SEMAG, SEMG", SEMG,ENSG
5529,ENSG00000124233,SEMG1,10742,6406,"CT103, SEMG", SEMG,ENSG
35520,ENSG00000234801,MORF4,15773,,"SEN, SEN1", SEN1,ENSG
3425,ENSG00000107290,SETX,445,23064,"ALS4, AOA2, KIAA0625, SCAR1, SEN1, STEX", SEN1,ENSG
11299,ENSG00000164050,PLXNB1,9103,5364,"KIAA0407, PLXN5, SEP", SEP,ENSG
8304,ENSG00000142606,MMEL1,14668,79258,"MMEL2, NEPII, NL1, NL2, SEP", SEP,ENSG
42880,ENSG00000250722,SELENOP,10751,6414,"SELP, SEP, SEPP, SEPP1", SEP,ENSG
5668,ENSG00000125354,SEPTIN6,15848,23157,"KIAA0128, MGC16619, MGC20339, SEP2, SEPT2, SEPT6", SEP2,ENSG
11427,ENSG00000164402,SEPTIN8,16511,23176,"KIAA0202, SEP2, SEPT8", SEP2,ENSG
12433,ENSG00000168385,SEPTIN2,7729,4735,"DIFF6, HNEDD5, KIAA0158, NEDD5, PNUTL3, SEPT2", SEPT2,ENSG
5668,ENSG00000125354,SEPTIN6,15848,23157,"KIAA0128, MGC16619, MGC20339, SEP2, SEPT2, SEPT6", SEPT2,ENSG
2991,ENSG00000104835,SARS2,17697,54938,"FLJ20450, MTSERRS, SARS, SARSM, SERRSMT, SERS, SYS", SERS,ENSG
492,ENSG00000031698,SARS1,10537,6301,"SARS, SERS", SERS,ENSG
18089,ENSG00000198848,CES1,1863,1066,"CEH, CES1A1, CES1A2, CES2, HMSE, HMSE1, SES1", SES1,ENSG
17890,ENSG00000198324,PHETA1,26509,144717,"FAM109A, FLJ32356, IPIP27A, SES1", SES1,ENSG
6373,ENSG00000130766,SESN2,20746,83667,"DKFZP761M0212, HI95, SES2, SEST2", SES2,ENSG
14334,ENSG00000177096,PHETA2,27161,150368,"DKFZP686J07229, FAM109B, IPIP27B, SES2", SES2,ENSG
396,ENSG00000019991,HGF,4893,3082,"DFNB39, F-TCF, HGFB, HPTA, SF", SF,ENSG
654,ENSG00000049130,KITLG,6343,4254,"DFNA69, FPH2, KITL, KL-1, MGF, SCF, SF, SLF", SF,ENSG
3834,ENSG00000110841,PPFIBP1,9249,8496,"HSGT2, HSGT2P, L2, SGT2", SGT2,ENSG
17734,ENSG00000197860,SGTB,23567,54557,"FLJ39002, SGT2", SGT2,ENSG
15325,ENSG00000182199,SHMT2,10852,6472,"MSHMT, SHMT", SHMT,ENSG
14310,ENSG00000176974,SHMT1,10850,6470,"CSHMT, MGC15229, MGC24556, SHMT", SHMT,ENSG
12581,ENSG00000168995,SIGLEC7,10876,27036,"CD328, P75/AIRM1, QA79, SIGLEC-7, SIGLEC19P, SIGLECP2", SIGLECP2,ENSG
73925,ENSG00000291114,SIGLEC17P,,284367,"HSPC078, SIGLECP2, SIGLECP3", SIGLECP2,ENSG
5425,ENSG00000123473,STIL,10879,6491,"MCPH7, SIL", SIL,ENSG
16180,ENSG00000185664,PMEL,10880,6490,"D12S53E, GP100, HMB-45, HMB45, ME20, PMEL17, SI, SIL, SILV", SIL,ENSG
2408,ENSG00000100842,EFS,16898,10278,"CASS3, EFS1, EFS2, HEFS, SIN", SIN,ENSG
791,ENSG00000058600,POLR3E,30347,55718,"C37, FLJ10509, RPC5, SIN", SIN,ENSG
4571,ENSG00000116161,CACYBP,30423,27101,"S100A6BP, SIP", SIP,ENSG
11095,ENSG00000163467,TSACC,30636,128229,"C1ORF182, SIP, SSTK-IP", SIP,ENSG
38605,ENSG00000239306,RBM14,14219,10432,"COAA, DKFZP779J0927, SIP, SYTIP1", SIP,ENSG
11568,ENSG00000164938,TP53INP1,18022,94241,"DKFZP434M1317, FLJ22139, P53DINP1, SIP, TEAP, TP53INP1A, TP53INP1B", SIP,ENSG
17546,ENSG00000197256,KANK2,29300,25959,"ANKRD25, KIAA1518, MXRA3, SIP", SIP,ENSG
12710,ENSG00000169554,ZEB2,14881,9839,"KIAA0569, SIP-1, SIP1, ZFHX1B", SIP-1,ENSG
914,ENSG00000065054,NHERF2,11076,9351,"E3KARP, NHERF-2, OCTS2, SIP-1, SLC9A3R2, TKA-1", SIP-1,ENSG
7840,ENSG00000139218,SCAF11,10784,9169,"CASP11, SFRS2IP, SIP1, SRRP129, SRSF2IP", SIP1,ENSG
12710,ENSG00000169554,ZEB2,14881,9839,"KIAA0569, SIP-1, SIP1, ZFHX1B", SIP1,ENSG
6658,ENSG00000132612,VPS4A,13488,27183,"FLJ22197, SKD1, SKD1A, SKD2, VPS4, VPS4-1", SKD2,ENSG
1253,ENSG00000073969,NSF,8016,4905,"SEC18, SKD2", SKD2,ENSG
2786,ENSG00000103168,TAF1C,11534,9013,"MGC:39976, SL1, TAFI110, TAFI95", SL1,ENSG
4508,ENSG00000115750,TAF1B,11533,9014,"RAF1B, RAFI63, SL1, TAFI63", SL1,ENSG
9986,ENSG00000155926,SLA,10902,6503,"HSLAP, SLA1, SLAP, SLAP-1", SLAP,ENSG
11177,ENSG00000163681,SLMAP,16643,7871,"KIAA1601, SLAP", SLAP,ENSG
2022,ENSG00000094975,SUCO,1240,51430,"C1ORF9, CH1, OPT, SLP1", SLP1,ENSG
8331,ENSG00000142765,SYTL1,15584,84958,"EXOPHILIN-7, FLJ14996, JFC1, SLP1", SLP1,ENSG
38748,ENSG00000239650,GUSBP4,18220,,"C6ORF216, FLJ13549, GUSBL2, SMA3-L, SMAC3L", SMA3-L,ENSG
39555,ENSG00000241549,GUSBP2,18792,,"BA239L20.1, BA239L20.5, BGLU-LP, GUSBL1, SMA3-L, SMAC3L, SMAC3L2", SMA3-L,ENSG
38748,ENSG00000239650,GUSBP4,18220,,"C6ORF216, FLJ13549, GUSBL2, SMA3-L, SMAC3L", SMAC3L,ENSG
39555,ENSG00000241549,GUSBP2,18792,,"BA239L20.1, BA239L20.5, BGLU-LP, GUSBL1, SMA3-L, SMAC3L, SMAC3L2", SMAC3L,ENSG
237,ENSG00000009724,MASP2,6902,10747,"MAP-2, MAP19, MASP1P1, SMAP", SMAP,ENSG
4157,ENSG00000112983,BRD8,19874,10902,"P120, SMAP", SMAP,ENSG
1335,ENSG00000075945,KIFAP3,17060,22920,"FLA3, KAP-1, KAP3, SMAP", SMAP,ENSG
4067,ENSG00000112305,SMAP1,19651,60682,"FLJ13159, SMAP-1", SMAP-1,ENSG
8041,ENSG00000140553,UNC45A,30594,55898,"GC-UNC45, SMAP-1", SMAP-1,ENSG
6257,ENSG00000130176,CNN1,2155,1264,"SM-CALP, SMCC", SMCC,ENSG
9300,ENSG00000149591,TAGLN,11553,6876,"DKFZP686P11128, SM22, SMCC, TAGLN1, TGLN, WS3-10", SMCC,ENSG
27758,ENSG00000224960,PPP4R3C,33146,139420,"FLFL3P, FLJ32867, PPP4R3CP, SMEK3P, SMK1", SMK1,ENSG
2399,ENSG00000100796,PPP4R3A,20219,55671,"FLFL1, FLJ20707, KIAA2010, MSTP033, PP4R3, SMEK1, SMK-1, SMK1", SMK1,ENSG
4775,ENSG00000117632,STMN1,6510,3925,"C1ORF215, FLJ32206, LAG, LAP18, OP18, PP17, PP19, PR22, SMN", SMN,ENSG
6107,ENSG00000128739,SNRPN,11164,6638,"HCERN3, PWCR, RT-LI, SM-D, SMN, SNRNP-N, SNURF-SNRPN", SMN,ENSG
1797,ENSG00000088827,SIGLEC1,11127,6614,"CD169, DJ1009E24.1, FLJ00051, FLJ00055, FLJ00073, FLJ32150, SIALOADHESIN, SIGLEC-1, SN", SN,ENSG
13281,ENSG00000171951,SCG2,10575,7857,"CHGC, SGII, SN", SN,ENSG
5980,ENSG00000127616,SMARCA4,11100,6597,"BAF190, BRG1, FLJ39786, HSNF2B, SNF2, SNF2-BETA, SNF2L4, SNF2LB, SWI2", SNF2,ENSG
1501,ENSG00000080503,SMARCA2,11098,6595,"BAF190, BRM, HBRM, HSNF2A, SNF2, SNF2L2, SNF2LA, STH1P, SWI2", SNF2,ENSG
5980,ENSG00000127616,SMARCA4,11100,6597,"BAF190, BRG1, FLJ39786, HSNF2B, SNF2, SNF2-BETA, SNF2L4, SNF2LB, SWI2", SNF2LB,ENSG
2632,ENSG00000102038,SMARCA1,11097,6594,"HSNF2L, ISWI, NURF140, SNF2L, SNF2L1, SNF2LB, SWI", SNF2LB,ENSG
7916,ENSG00000139697,SBNO1,22973,55206,"FLJ10701, FLJ10833, MOP3, SNO", SNO,ENSG
906,ENSG00000064932,SBNO2,29158,22904,"FLJ00173, KIAA0963, SNO, STNO", SNO,ENSG
12549,ENSG00000168883,USP39,20071,10713,"CGI-21, SAD1, SNRNP65", SNRNP65,ENSG
16258,ENSG00000185946,RNPC3,18666,55599,"FLJ20008, KIAA1839, RBM40, SNRNP65", SNRNP65,ENSG
11880,ENSG00000166225,FRS2,16971,10818,"FRS2A, FRS2ALPHA, SNT-1, SNT1", SNT1,ENSG
2532,ENSG00000101400,SNTA1,11167,6640,"LQT12, SNT1, TACIP1", SNT1,ENSG
11769,ENSG00000165801,ARHGEF40,25516,55701,"FLJ10357, SOLO", SOLO,ENSG
16589,ENSG00000187231,SESTD1,18379,91404,"DKFZP434O0515, SOLO", SOLO,ENSG
7726,ENSG00000138483,CCDC54,30703,84692,"FLJ25362, NYD-SP17, SP17", SP17,ENSG
877,ENSG00000064199,SPA17,11210,53340,"CT22, SP17", SP17,ENSG
8044,ENSG00000140564,FURIN,8568,5045,"FUR, PACE, PCSK3, SPC1", SPC1,ENSG
4370,ENSG00000114902,SPCS1,23401,28972,"HSPC033, SPC1, SPC12, YJR010C-A", SPC1,ENSG
6142,ENSG00000129128,SPCS3,26212,60559,"FLJ22649, PRO3567, SPC22/23, SPC3, YLR066W", SPC3,ENSG
13994,ENSG00000175426,PCSK1,8743,5122,"NEC1, PC1, PC1/3, PC3, SPC3", SPC3,ENSG
7585,ENSG00000137812,KNL1,24054,57082,"AF15Q14, CASC5, CT29, D40, HKNL-1, HSPC105, KIAA1570, MCPH4, PPP1R55, SPC7", SPC7,ENSG
10589,ENSG00000160613,PCSK7,8748,9159,"LPC, PC7, PC8, SPC7", SPC7,ENSG
12365,ENSG00000168078,PBK,18282,55872,"CT84, FLJ14385, NORI-3, SPK, TOPK", SPK,ENSG
5741,ENSG00000125755,SYMPK,22935,8189,"PTA1, SPK, SYM", SPK,ENSG
14323,ENSG00000177030,DEAF1,14677,10522,"NUDR, SPN, ZMYND5", SPN,ENSG
3609,ENSG00000108819,PPP1R9B,9298,84687,"PPP1R6, PPP1R9, SPINO, SPN", SPN,ENSG
1046,ENSG00000068394,GPKOW,30677,27238,"GPATC5, GPATCH5, MOS2, SPP2, T54", SPP2,ENSG
10993,ENSG00000163082,SGPP2,19953,130367,"FLJ39004, SPP2", SPP2,ENSG
3916,ENSG00000111412,SPRING1,26128,79794,"C12ORF49, FLJ21415, LUR1, POST1, SPRING", SPRING,ENSG
2343,ENSG00000100505,TRIM9,16288,114088,"RNF91, SPRING", SPRING,ENSG
17500,ENSG00000197122,SRC,11283,6714,"ASV, C-SRC, SRC1", SRC1,ENSG
1642,ENSG00000084676,NCOA1,7668,8648,"BHLHE74, F-SRC-1, KAT13A, NCOA-1, RIP160, SRC1", SRC1,ENSG
11873,ENSG00000166197,NOLC1,15608,9221,"KIAA0035, NOPP130, NOPP140, P130, SRP40", SRP40,ENSG
2381,ENSG00000100650,SRSF5,10787,6430,"HRS, SFRS5, SRP40", SRP40,ENSG
42635,ENSG00000250361,GYPB,4703,2994,"CD235B, GPB, MNS, PAS-3, SS", SS,ENSG
16263,ENSG00000185960,SHOX,10853,6473,"GCFX, PHOG, SHOX1, SHOXY, SS", SS,ENSG
