,collision,ENSG_ID,gene_symbol,source
607,LRF,"ENSG00000178951, ENSG00000164463","ZBTB7A, CREBRF",HGNC
608,LRH-1,"ENSG00000083454, ENSG00000116833","P2RX5, NR5A2",HGNC
609,LRP,"ENSG00000132670, ENSG00000168028, ENSG00000013364, ENSG00000123384","PTPRA, RPSA, MVP, LRP1",HGNC
610,LRP9,"ENSG00000197324, ENSG00000137642","LRP10, SORL1",HGNC
611,LST-1,"ENSG00000204482, ENSG00000134538","LST1, SLCO1B1",HGNC
612,M-ABC1,"ENSG00000197150, ENSG00000033050","ABCB8, ABCF2",HGNC
613,M-ABC2,"ENSG00000274099, ENSG00000135776","ABCB10P1, ABCB10",HGNC
614,M130,"ENSG00000058272, ENSG00000177575","PPP1R12A, CD163",HGNC
615,MAC-1,"ENSG00000169896, ENSG00000160255","ITGAM, ITGB2",HGNC
616,MAD1,"ENSG00000002822, ENSG00000059728","MAD1L1, MXD1",HGNC
617,MAD2,"ENSG00000164109, ENSG00000119950","MAD2L1, MXI1",HGNC
618,MADA,"ENSG00000160789, ENSG00000116748","LMNA, AMPD1",HGNC
619,MADM,"ENSG00000115216, ENSG00000137845","NRBP1, ADAM10",HGNC
620,MAL,"ENSG00000196588, ENSG00000150455","MRTFA, TIRAP",HGNC
621,MAP-1,"ENSG00000165943, ENSG00000127241","MOAP1, MASP1",HGNC
622,MART1,"ENSG00000254656, ENSG00000120215","RTL1, MLANA",HGNC
623,MART2,"ENSG00000054392, ENSG00000242265","HHAT, PEG10",HGNC
624,MASK,"ENSG00000134602, ENSG00000131503","STK26, ANKHD1",HGNC
625,MAST,"ENSG00000090487, ENSG00000165698","SPG21, SPACA9",HGNC
626,MAT1,"ENSG00000235531, ENSG00000162734, ENSG00000020426","MSC-AS1, PEA15, MNAT1",HGNC
627,MB1,"ENSG00000105369, ENSG00000100804","CD79A, PSMB5",HGNC
628,MBP,"ENSG00000186652, ENSG00000165471","PRG2, MBL2",HGNC
629,MBP-1,"ENSG00000095951, ENSG00000074800","HIVEP1, ENO1",HGNC
630,MCAF,"ENSG00000171681, ENSG00000108691","ATF7IP, CCL2",HGNC
631,MCD,"ENSG00000185499, ENSG00000103150","MUC1, MLYCD",HGNC
632,MCH2,"ENSG00000152034, ENSG00000138794","MCHR2, CASP6",HGNC
633,MCSP,"ENSG00000173546, ENSG00000167468","CSPG4, GPX4",HGNC
634,MCT,"ENSG00000100294, ENSG00000155380","MCAT, SLC16A1",HGNC
635,MCT1,"ENSG00000100294, ENSG00000155380","MCAT, SLC16A1",HGNC
636,MCT3,"ENSG00000141526, ENSG00000100156","SLC16A3, SLC16A8",HGNC
637,MCT4,"ENSG00000168679, ENSG00000141526","SLC16A4, SLC16A3",HGNC
638,MCT5,"ENSG00000168679, ENSG00000170190","SLC16A4, SLC16A5",HGNC
639,MCT6,"ENSG00000170190, ENSG00000108932","SLC16A5, SLC16A6",HGNC
640,MCT7,"ENSG00000147100, ENSG00000108932","SLC16A2, SLC16A6",HGNC
641,ME2,"ENSG00000075275, ENSG00000197479","CELSR1, PCDHB11",HGNC
642,MED,"ENSG00000049089, ENSG00000105664, ENSG00000092758","COL9A2, COMP, COL9A3",HGNC
643,MEGT1,"ENSG00000250641, ENSG00000244355","LY6G6F-LY6G6D, LY6G6D",HGNC
644,MGC15397,"ENSG00000163900, ENSG00000166840","TMEM41A, GLYATL1",HGNC
645,MGC22679,"ENSG00000144362, ENSG00000213160","PHOSPHO2, KLHL23",HGNC
646,MGC45441,"ENSG00000159214, ENSG00000177868","CCDC24, SVBP",HGNC
647,MGC5228,"ENSG00000172460, ENSG00000136450","PRSS30P, SRSF1",HGNC
648,MIA1,"ENSG00000163885, ENSG00000261857","CFAP100, MIA",HGNC
649,MIC1,"ENSG00000130513, ENSG00000141452","GDF15, RMC1",HGNC
650,MIF,"ENSG00000163220, ENSG00000104899","S100A9, AMH",HGNC
651,MIF2,"ENSG00000145241, ENSG00000099977","CENPC, DDT",HGNC
652,MIFR,"ENSG00000189409, ENSG00000215914","MMP23B, MMP23A",HGNC
653,MINERVA,"ENSG00000118855, ENSG00000136830","MFSD1, NIBAN2",HGNC
654,MINK,"ENSG00000141503, ENSG00000180509","MINK1, KCNE1",HGNC
655,MINT,"ENSG00000065526, ENSG00000277972","SPEN, CISD3",HGNC
656,MIO,"ENSG00000009950, ENSG00000164654","MLXIPL, MIOS",HGNC
657,MIP,"ENSG00000083312, ENSG00000027001, ENSG00000274847","TNPO1, MIPEP, MAFIP",HGNC
658,MIP-2A,"ENSG00000196459, ENSG00000081041, ENSG00000256060","TRAPPC2, CXCL2, TRAPPC2B",HGNC
659,MIP1,"ENSG00000083312, ENSG00000119487, ENSG00000141564","TNPO1, MAPKAP1, RPTOR",HGNC
660,MIR,"ENSG00000007944, ENSG00000175727","MYLIP, MLXIP",HGNC
661,MIZ,"ENSG00000078043, ENSG00000108175","PIAS2, ZMIZ1",HGNC
662,MK,"ENSG00000110492, ENSG00000110921","MDK, MVK",HGNC
663,MK3,"ENSG00000114738, ENSG00000177272","MAPKAPK3, KCNA3",HGNC
664,ML-1,"ENSG00000132932, ENSG00000112116","ATP8A2, IL17F",HGNC
665,MLCK,"ENSG00000065534, ENSG00000140795","MYLK, MYLK3",HGNC
666,MLL4,"ENSG00000272333, ENSG00000167548","KMT2B, KMT2D",HGNC
667,MLP,"ENSG00000129170, ENSG00000198788","CSRP3, MUC2",HGNC
668,MLP1,"ENSG00000175130, ENSG00000091262","MARCKSL1, ABCC6",HGNC
669,MN,"ENSG00000170180, ENSG00000107159","GYPA, CA9",HGNC
670,MOP,"ENSG00000122375, ENSG00000112038","OPN4, OPRM1",HGNC
671,MOP3,"ENSG00000133794, ENSG00000139697","BMAL1, SBNO1",HGNC
672,MOX1,"ENSG00000007952, ENSG00000005102","NOX1, MEOX1",HGNC
673,MP1,"ENSG00000109270, ENSG00000107959","LAMTOR3, PITRM1",HGNC
674,MP44,"ENSG00000129422, ENSG00000163002","MTUS1, NUP35",HGNC
675,MPS1,"ENSG00000112742, ENSG00000127415, ENSG00000177954","TTK, IDUA, RPS27",HGNC
676,MRG1,"ENSG00000218283, ENSG00000164442, ENSG00000134138","MORF4L1P1, CITED2, MEIS2",HGNC
677,MRG2,"ENSG00000105419, ENSG00000179277","MEIS3, MEIS3P1",HGNC
678,MRK,"ENSG00000112144, ENSG00000091436","CILK1, MAP3K20",HGNC
679,MRLC2,"ENSG00000180209, ENSG00000118680","MYL11, MYL12B",HGNC
680,MRP-L15,"ENSG00000115364, ENSG00000137547","MRPL19, MRPL15",HGNC
681,MRP-L32,"ENSG00000180992, nan, ENSG00000106591","MRPL14, MRPL, MRPL32",HGNC
682,MRP2,"ENSG00000023839, ENSG00000205078, ENSG00000150361","ABCC2, SYCE1L, KLHL1",HGNC
683,MRP6,"ENSG00000163221, ENSG00000091262","S100A12, ABCC6",HGNC
684,MRP7,"ENSG00000001626, ENSG00000124574","CFTR, ABCC10",HGNC
685,MRP8,"ENSG00000121270, ENSG00000006071, ENSG00000143546","ABCC11, ABCC8, S100A8",HGNC
686,MSF,"ENSG00000115414, ENSG00000116690","FN1, PRG4",HGNC
687,MSH,"ENSG00000115138, ENSG00000120149","POMC, MSX2",HGNC
688,MSP,"ENSG00000173531, ENSG00000185621, ENSG00000263639","MST1, LMLN, MSMB",HGNC
689,MSS1,"ENSG00000130299, ENSG00000161057","GTPBP3, PSMC2",HGNC
690,MSS4,"ENSG00000183155, ENSG00000107242","RABIF, PIP5K1B",HGNC
691,MST,"ENSG00000128309, ENSG00000125459, ENSG00000130758","MPST, MSTO1, MAP3K10",HGNC
692,MT-A70,"ENSG00000165819, ENSG00000100982","METTL3, PCIF1",HGNC
693,MTB,"ENSG00000146918, ENSG00000255986","NCAPG2, MT1JP",HGNC
694,MTF,"ENSG00000163975, ENSG00000260549, ENSG00000181867","MELTF, MT1L, FTMT",HGNC
695,MTF1,"ENSG00000196132, ENSG00000163975","MYT1, MELTF",HGNC
696,MTR1,"ENSG00000070985, ENSG00000137200","TRPM5, CMTR1",HGNC
697,MTR2,"ENSG00000180917, ENSG00000132661","CMTR2, NXT1",HGNC
698,MTTF1,"ENSG00000230444, ENSG00000254798","TFAMP1, TFAMP2",HGNC
699,MU,"ENSG00000188428, ENSG00000106588, ENSG00000134184","BLOC1S5, PSMA2, GSTM1",HGNC
700,MU2,"ENSG00000161203, ENSG00000129354","AP2M1, AP1M2",HGNC
701,MUM2,"ENSG00000170043, ENSG00000146457","TRAPPC1, WTAP",HGNC
702,MYM,"ENSG00000163867, ENSG00000146463, ENSG00000121741, ENSG00000197056, ENSG00000132950, ENSG00000147130","ZMYM6, ZMYM4, ZMYM2, ZMYM1, ZMYM5, ZMYM3",HGNC
703,NABC1,"ENSG00000064787, ENSG00000088836","BCAS1, SLC4A11",HGNC
704,NAC1,"ENSG00000160877, ENSG00000144285","NACC1, SCN1A",HGNC
705,NAG,"ENSG00000108784, ENSG00000151779, ENSG00000136546","NAGLU, NBAS, SCN7A",HGNC
706,NAP1,"ENSG00000131400, ENSG00000187109, ENSG00000101473, ENSG00000061676, ENSG00000163512, ENSG00000169429","NAPSA, NAP1L1, ACOT8, NCKAP1, AZI2, CXCL8",HGNC
707,NAP1L,"ENSG00000187109, ENSG00000131401","NAP1L1, NAPSB",HGNC
708,NAP2,"ENSG00000131401, ENSG00000205531","NAPSB, NAP1L4",HGNC
709,NAT3,"ENSG00000139209, ENSG00000173418","SLC38A4, NAA20",HGNC
710,NBC3,"ENSG00000033867, ENSG00000050438","SLC4A7, SLC4A8",HGNC
711,NBP,"ENSG00000073282, ENSG00000068120","TP63, COASY",HGNC
712,NBR,"ENSG00000187609, ENSG00000130762","EXD3, ARHGEF16",HGNC
713,ND1,"ENSG00000116679, ENSG00000198888","IVNS1ABP, MT-ND1",HGNC
714,NDR,"ENSG00000112079, ENSG00000136929","STK38, HEMGN",HGNC
715,NDR1,"ENSG00000112079, ENSG00000104419","STK38, NDRG1",HGNC
716,NET,"ENSG00000111145, ENSG00000103546","ELK3, SLC6A2",HGNC
717,NET1,"ENSG00000065320, ENSG00000134186","NTN1, PRPF38B",HGNC
718,NEUROPSIN,"ENSG00000129455, ENSG00000124818","KLK8, OPN5",HGNC
719,NF-E1,"ENSG00000100811, ENSG00000102145","YY1, GATA1",HGNC
720,NG2,"ENSG00000204308, ENSG00000173546","RNF5, CSPG4",HGNC
721,NIK,"ENSG00000006062, ENSG00000071054","MAP3K14, MAP4K4",HGNC
722,NIP,"ENSG00000123159, ENSG00000214960, ENSG00000140254","GIPC1, CRPPA, DUOXA1",HGNC
723,NIP1,"ENSG00000125967, ENSG00000113734, ENSG00000114503","NECAB3, BNIP1, NCBP2",HGNC
724,NIRF,"ENSG00000127743, ENSG00000147854","IL17B, UHRF2",HGNC
725,NKH,"ENSG00000178445, ENSG00000145020","GLDC, AMT",HGNC
726,NKIR,"ENSG00000115353, ENSG00000186074","TACR1, CD300LF",HGNC
727,NKX6.1,"ENSG00000148826, ENSG00000163623","NKX6-2, NKX6-1",HGNC
728,NL2,"ENSG00000142606, ENSG00000167772","MMEL1, ANGPTL4",HGNC
729,NLG1,"ENSG00000169760, ENSG00000126259","NLGN1, KIRREL2",HGNC
730,NOR1,"ENSG00000116885, ENSG00000119508","OSCP1, NR4A3",HGNC
731,NOV,"ENSG00000147403, ENSG00000114554","RPL10, PLXNA1",HGNC
732,NP,"ENSG00000126746, ENSG00000230447","ZNF384, CTF2P",HGNC
733,NPH3,"ENSG00000182575, ENSG00000113971","NXPH3, NPHP3",HGNC
734,NPL3,"ENSG00000186310, ENSG00000270647","NAP1L3, TAF15",HGNC
735,NR1,"ENSG00000188566, ENSG00000176884","NDOR1, GRIN1",HGNC
736,NRF2,"ENSG00000154727, ENSG00000116044","GABPA, NFE2L2",HGNC
737,NRK2,"ENSG00000114904, ENSG00000077009","NEK4, NMRK2",HGNC
738,NRP,"ENSG00000123240, ENSG00000187109, ENSG00000099250","OPTN, NAP1L1, NRP1",HGNC
739,NS,"ENSG00000133710, ENSG00000163938","SPINK5, GNL3",HGNC
740,NSCL2,"ENSG00000177551, ENSG00000147133","NHLH2, TAF1",HGNC
741,NSE1,"ENSG00000162981, ENSG00000169189","LRATD1, NSMCE1",HGNC
742,NSE2,"ENSG00000156831, ENSG00000168672","NSMCE2, LRATD2",HGNC
743,NSP2,"ENSG00000137936, ENSG00000125744","BCAR3, RTN2",HGNC
744,NTN,"ENSG00000006210, ENSG00000171119","CX3CL1, NRTN",HGNC
745,NY-REN-2,"ENSG00000270503, ENSG00000198492","YTHDF2P1, YTHDF2",HGNC
746,OAT4,"ENSG00000168065, ENSG00000149742","SLC22A11, SLC22A9",HGNC
747,OAT6,"ENSG00000004809, ENSG00000197847","SLC22A16, SLC22A20P",HGNC
748,OCC-1,"ENSG00000235162, ENSG00000163430","C12ORF75, FSTL1",HGNC
749,OCC1,"ENSG00000163430, ENSG00000235162","FSTL1, C12ORF75",HGNC
750,OCIF,"ENSG00000118903, ENSG00000164761","BTF3P11, TNFRSF11B",HGNC
751,OCT1,"ENSG00000143190, ENSG00000175003","POU2F1, SLC22A1",HGNC
752,OCT2,"ENSG00000028277, ENSG00000112499","POU2F2, SLC22A2",HGNC
753,OCT3,"ENSG00000204531, ENSG00000146477","POU5F1, SLC22A3",HGNC
754,ODA6,"ENSG00000122735, ENSG00000171595","DNAI1, DNAI2",HGNC
755,ODC,"ENSG00000115758, ENSG00000183032","ODC1, SLC25A21",HGNC
756,ODC1L,"ENSG00000142920, ENSG00000155096","AZIN2, AZIN1",HGNC
757,OF,"ENSG00000066336, ENSG00000136492","SPI1, BRIP1",HGNC
758,OLF1,"ENSG00000164330, ENSG00000167825","EBF1, OR5I1",HGNC
759,OLF4P,"ENSG00000172148, ENSG00000268834","OR7A2P, OR7A1P",HGNC
760,OP-2,"ENSG00000183682, ENSG00000116985","BMP8A, BMP8B",HGNC
761,OR11-1,"ENSG00000254593, ENSG00000254724","OR7E126P, OR7E10P",HGNC
762,OR11-11A,"ENSG00000255261, ENSG00000177400","OR7E4P, OR7E8P",HGNC
763,OR19-18,"ENSG00000127529, ENSG00000172148","OR7C2, OR7A2P",HGNC
764,ORF1,"ENSG00000135541, ENSG00000213672","AHI1, NCKIPSD",HGNC
765,ORF26,"ENSG00000157796, ENSG00000234965","WDR19, SHISA8",HGNC
766,ORP1,"ENSG00000104237, ENSG00000141447","RP1, OSBPL1A",HGNC
767,OSCP,"ENSG00000241837, ENSG00000198542","ATP5PO, ITGBL1",HGNC
768,OST,"ENSG00000126217, ENSG00000244038","MCF2L, DDOST",HGNC
769,OX2R,"ENSG00000163606, ENSG00000137252","CD200R1, HCRTR2",HGNC
770,P0,"ENSG00000089157, ENSG00000158887","RPLP0, MPZ",HGNC
771,P1,"ENSG00000180644, ENSG00000137818, ENSG00000232799","PRF1, RPLP1, CRYGFP",HGNC
772,P100,"ENSG00000197157, ENSG00000088325","SND1, TPX2",HGNC
773,P105,"ENSG00000077150, ENSG00000142186, ENSG00000109320","NFKB2, SCYL1, NFKB1",HGNC
774,P11,"ENSG00000223496, ENSG00000197747, ENSG00000111405","EXOSC6, S100A10, ENDOU",HGNC
775,P115,"ENSG00000089820, ENSG00000138768","ARHGAP4, USO1",HGNC
776,P12,"ENSG00000231712, ENSG00000115350, ENSG00000175482","H3P5, POLE4, POLD4",HGNC
777,P120,"ENSG00000112983, ENSG00000145715, ENSG00000198561, ENSG00000111641","BRD8, RASA1, CTNND1, NOP2",HGNC
778,P13,"ENSG00000171311, ENSG00000235655","EXOSC1, H3P6",HGNC
779,P130,"ENSG00000166197, ENSG00000103479","NOLC1, RBL2",HGNC
780,P14,"ENSG00000116586, ENSG00000270915, ENSG00000113387, ENSG00000115128, ENSG00000167797, ENSG00000132792, ENSG00000147889, ENSG00000163684, ENSG00000163220","LAMTOR2, H3P8, SUB1, SF3B6, CDK2AP2, CTNNBL1, CDKN2A, RPP14, S100A9",HGNC
781,P15,"ENSG00000132661, ENSG00000113387, ENSG00000147883, ENSG00000086504, ENSG00000227430","NXT1, SUB1, CDKN2B, MRPL28, H3P9",HGNC
782,P150,"ENSG00000196455, ENSG00000097007, ENSG00000166825, ENSG00000167670","PIK3R4, ABL1, ANPEP, CHAF1A",HGNC
783,P16,"ENSG00000229421, ENSG00000147889","H3P10, CDKN2A",HGNC
784,P17,"ENSG00000196550, ENSG00000230111, ENSG00000148229, ENSG00000237888","FAM72A, H3P11, POLE3, RPL29P31",HGNC
785,P18,"ENSG00000198517, ENSG00000149357, ENSG00000230618, ENSG00000179636, ENSG00000138085, ENSG00000123080, ENSG00000186448","MAFK, LAMTOR1, H3P12, TPPP2, ATRAID, CDKN2C, ZNF197",HGNC
786,P180,"ENSG00000125844, ENSG00000101868","RRBP1, POLA1",HGNC
787,P19,"ENSG00000110944, ENSG00000243977, ENSG00000147889, ENSG00000129355","IL23A, H3P13, CDKN2A, CDKN2D",HGNC
788,P2,"ENSG00000177600, ENSG00000171824","RPLP2, EXOSC10",HGNC
789,P20,"ENSG00000159713, ENSG00000250966","TPPP3, H3P14",HGNC
790,P200,"ENSG00000008869, ENSG00000066777, ENSG00000189079","HEATR5B, ARFGEF1, ARID2",HGNC
791,P21,"ENSG00000168824, ENSG00000172465, ENSG00000178458, ENSG00000124762","NSG1, TCEAL1, H3P16, CDKN1A",HGNC
792,P22,"ENSG00000197102, ENSG00000215021, ENSG00000187446","DYNC1H1, PHB2, CHP1",HGNC
793,P220,"ENSG00000149308, ENSG00000114867","NPAT, EIF4G1",HGNC
794,P23,"ENSG00000170348, ENSG00000248205, ENSG00000110958","TMED10, H3P17, PTGES3",HGNC
795,P24,"ENSG00000152954, ENSG00000271296, ENSG00000010278, ENSG00000187446","NRSN1, H3P19, CD9, CHP1",HGNC
796,P25,"ENSG00000166847, ENSG00000171368","DCTN5, TPPP",HGNC
797,P27,"ENSG00000165949, ENSG00000104671, ENSG00000173465, ENSG00000110801, ENSG00000250705","IFI27, DCTN6, ZNRD2, PSMD9, H3P23",HGNC
798,P28,"ENSG00000163879, ENSG00000101843, ENSG00000197272, ENSG00000148834, ENSG00000108587, ENSG00000251118","DNALI1, PSMD10, IL27, GSTO1, GOSR1, H3P24",HGNC
799,P29,"ENSG00000117592, ENSG00000196415, ENSG00000117614","PRDX6, PRTN3, SYF2",HGNC
800,P3,"ENSG00000171824, ENSG00000126903","EXOSC10, SLC10A3",HGNC
801,P31,"ENSG00000131100, ENSG00000099341, ENSG00000053501","ATP6V1E1, PSMD8, USE1",HGNC
802,P32,"ENSG00000153563, ENSG00000108561","CD8A, C1QBP",HGNC
803,P33,"ENSG00000227507, ENSG00000153487","LTB, ING1",HGNC
804,P34,"ENSG00000111358, ENSG00000134480, ENSG00000103591","GTF2H3, CCNH, AAGAB",HGNC
805,P35,"ENSG00000176749, ENSG00000168811, ENSG00000160339, ENSG00000243566","CDK5R1, IL12A, FCN2, UPK3B",HGNC
806,P36,"ENSG00000220875, ENSG00000122643","H3C9P, NT5C3A",HGNC
807,P37,"ENSG00000215114, ENSG00000134480, ENSG00000172116","UBXN2B, CCNH, CD8B",HGNC
808,P38,"ENSG00000100591, ENSG00000106305, ENSG00000112062","AHSA1, AIMP2, MAPK14",HGNC
809,P39,"ENSG00000159720, ENSG00000171450","ATP6V0D1, CDK5R2",HGNC
810,P40,"ENSG00000100916, ENSG00000103035, ENSG00000116584, ENSG00000145839, ENSG00000073282, ENSG00000198520, ENSG00000117395, ENSG00000115365, ENSG00000220347, ENSG00000168028","BRMS1L, PSMD7, ARHGEF2, IL9, TP63, ARMH1, EBNA1BP2, LANCL1, H3P28, RPSA",HGNC
811,P42,"ENSG00000156345, ENSG00000227443, ENSG00000100519","CDK20, H3P30, PSMC6",HGNC
812,P43,"ENSG00000232466, ENSG00000164022","H3P31, AIMP1",HGNC
813,P44,"ENSG00000255492, ENSG00000137965, ENSG00000116455, ENSG00000145736","H3P33, IFI44, WDR77, GTF2H2",HGNC
814,P45,"ENSG00000145604, ENSG00000087191","SKP2, PSMC5",HGNC
815,P47,"ENSG00000115956, ENSG00000270433, ENSG00000153487, ENSG00000105472, ENSG00000088833","PLEK, H3P37, ING1, CLEC11A, NSFL1C",HGNC
816,P48,"ENSG00000259389, ENSG00000168267, ENSG00000100380","H3P38, PTF1A, ST13",HGNC
817,P49,"ENSG00000151304, ENSG00000259338","SRFBP1, H3P39",HGNC
818,P5,"ENSG00000123737, ENSG00000143870","EXOSC9, PDIA6",HGNC
819,P50,"ENSG00000102606, ENSG00000109320, ENSG00000138303, ENSG00000101017, ENSG00000258570","ARHGEF7, NFKB1, ASCC1, CD40, H3P40",HGNC
820,P51,"ENSG00000197024, ENSG00000265541, ENSG00000073282","ZNF398, H3P41, TP63",HGNC
821,P52,"ENSG00000164985, ENSG00000271626, ENSG00000077150, ENSG00000213780","PSIP1, H3P42, NFKB2, GTF2H4",HGNC
822,P54,"ENSG00000096060, ENSG00000226436, ENSG00000147140, ENSG00000116754","FKBP5, H3P43, NONO, SRSF11",HGNC
823,P55,"ENSG00000226881, ENSG00000157554, ENSG00000117461, ENSG00000197170, ENSG00000075618","H3P44, ERG, PIK3R3, PSMD12, FSCN1",HGNC
824,P56,"ENSG00000100764, ENSG00000227211, ENSG00000123106, ENSG00000138769","PSMC1, H3P45, CCDC91, CDKL2",HGNC
825,P57,"ENSG00000102879, ENSG00000179101, ENSG00000129757","CORO1A, H3P47, CDKN1C",HGNC
826,P58,"ENSG00000108344, ENSG00000167004, ENSG00000102580, ENSG00000119318, ENSG00000250351, ENSG00000243772","PSMD3, PDIA3, DNAJC3, RAD23B, H3P20, KIR2DL3",HGNC
827,P6,"ENSG00000163221, ENSG00000123737","S100A12, EXOSC9",HGNC
828,P60,"ENSG00000237178, ENSG00000161011, ENSG00000050327","H3P7, SQSTM1, ARHGEF5",HGNC
829,P600,"ENSG00000127481, ENSG00000169194","UBR4, IL13",HGNC
830,P62,"ENSG00000121774, ENSG00000110768, ENSG00000073792, ENSG00000132912, ENSG00000161011, ENSG00000213024","KHDRBS1, GTF2H1, IGF2BP2, DCTN4, SQSTM1, NUP62",HGNC
831,P63,"ENSG00000136026, ENSG00000073282","CKAP4, TP63",HGNC
832,P65,"ENSG00000173039, ENSG00000067715, ENSG00000114745","RELA, SYT1, GORASP1",HGNC
833,P66,"ENSG00000160691, ENSG00000077514","SHC1, POLD3",HGNC
834,P67,"ENSG00000105383, ENSG00000111142","CD33, METAP2",HGNC
835,P68,"ENSG00000077514, ENSG00000108654","POLD3, DDX5",HGNC
836,P75,"ENSG00000071564, ENSG00000028137, ENSG00000164985","TCF3, TNFRSF1B, PSIP1",HGNC
837,P76,"ENSG00000151176, ENSG00000125304","PLBD2, TM9SF2",HGNC
838,P8,"ENSG00000143546, ENSG00000075914, ENSG00000176046, ENSG00000185290, ENSG00000182712","S100A8, EXOSC7, NUPR1, NUPR2, CMC4",HGNC
839,P84,"ENSG00000198053, ENSG00000125503, ENSG00000079134","SIRPA, PPP1R12C, THOC1",HGNC
840,P85,"ENSG00000105647, ENSG00000145675, ENSG00000125503, ENSG00000102606, ENSG00000088808","PIK3R2, PIK3R1, PPP1R12C, ARHGEF7, PPP1R13B",HGNC
841,P8MTCP1,"ENSG00000214827, ENSG00000182712","MTCP1, CMC4",HGNC
842,P90,"ENSG00000127022, ENSG00000072274","CANX, TFRC",HGNC
843,P97,"ENSG00000153774, ENSG00000165280, ENSG00000179409, ENSG00000175166, ENSG00000110321","CFDP1, VCP, GEMIN4, PSMD2, EIF4G2",HGNC
844,PA,"ENSG00000166947, ENSG00000231887","EPB42, PRH1",HGNC
845,PAAT,"ENSG00000139209, ENSG00000119965","SLC38A4, C10ORF88",HGNC
846,PABP1,"ENSG00000231707, ENSG00000070756","PABPC1P1, PABPC1",HGNC
847,PABP3,"ENSG00000230673, ENSG00000151846","PABPC1P3, PABPC3",HGNC
848,PAC1,"ENSG00000067082, ENSG00000078549, ENSG00000183527","KLF6, ADCYAP1R1, PSMG1",HGNC
849,PAC2,"ENSG00000284770, ENSG00000128789","TBCE, PSMG2",HGNC
850,PACAP,"ENSG00000170476, ENSG00000141433","MZB1, ADCYAP1",HGNC
851,PACER,"ENSG00000273129, ENSG00000102445","PACERR, RUBCNL",HGNC
852,PACT,"ENSG00000122257, ENSG00000180228","RBBP6, PRKRA",HGNC
853,PAD,"ENSG00000159339, ENSG00000108406","PADI4, DHX40",HGNC
854,PAD1,"ENSG00000115233, ENSG00000142623","PSMD14, PADI1",HGNC
855,PAFAH,"ENSG00000007168, ENSG00000146070","PAFAH1B1, PLA2G7",HGNC
856,PAL,"ENSG00000145730, ENSG00000171241, ENSG00000148602","PAM, SHCBP1, LRIT1",HGNC
857,PAM-1,"ENSG00000145730, ENSG00000158769","PAM, F11R",HGNC
858,PAN2,"ENSG00000160505, ENSG00000240857","NLRP4, RDH14",HGNC
859,PAO,"ENSG00000148832, ENSG00000088826","PAOX, SMOX",HGNC
860,PAP,"ENSG00000153317, ENSG00000014257, ENSG00000114383, ENSG00000106244, ENSG00000090060, ENSG00000112996, ENSG00000151693","ASAP1, ACP3, TUSC2, PDAP1, PAPOLA, MRPS30, ASAP2",HGNC
861,PAP1,"ENSG00000106244, ENSG00000172016","PDAP1, REG3A",HGNC
862,PAP2,"ENSG00000117598, ENSG00000132382","PLPPR5, MYBBP1A",HGNC
863,PAPA,"ENSG00000106571, ENSG00000182752","GLI3, PAPPA",HGNC
864,PAR-1,"ENSG00000072518, ENSG00000279050, ENSG00000181104","MARK2, PWAR1, F2R",HGNC
865,PAR-4,"nan, ENSG00000177425","PWAR4, PAWR",HGNC
866,PAR-6,"ENSG00000102981, ENSG00000257151","PARD6A, PWAR6",HGNC
867,PAR1,"ENSG00000181104, ENSG00000279050, ENSG00000185803","F2R, PWAR1, SLC52A2",HGNC
868,PAR2,"ENSG00000164251, ENSG00000132517, ENSG00000144852","F2RL1, SLC52A1, NR1I2",HGNC
869,PAR3,"ENSG00000148498, ENSG00000164220","PARD3, F2RL2",HGNC
870,PAR4,"nan, ENSG00000177425, ENSG00000127533","PWAR4, PAWR, F2RL3",HGNC
871,PARC,"ENSG00000112659, ENSG00000275385","CUL9, CCL18",HGNC
872,PARS,"ENSG00000143799, ENSG00000136628","PARP1, EPRS1",HGNC
873,PAT1,"ENSG00000062725, ENSG00000123643","APPBP2, SLC36A1",HGNC
874,PBF,"ENSG00000186918, ENSG00000183255","ZNF395, PTTG1IP",HGNC
875,PBI,"ENSG00000244509, ENSG00000109208","APOBEC3C, SMR3A",HGNC
876,PBP,"ENSG00000088538, ENSG00000008710, ENSG00000163736, ENSG00000125686","DOCK3, PKD1, PPBP, MED1",HGNC
877,PC-1,"ENSG00000008710, ENSG00000197594","PKD1, ENPP1",HGNC
878,PC2,"ENSG00000118762, ENSG00000141582, ENSG00000125851","PKD2, CBX4, PCSK2",HGNC
879,PC3,"ENSG00000159388, ENSG00000141570, ENSG00000175426","BTG2, CBX8, PCSK1",HGNC
880,PC4,"ENSG00000113387, ENSG00000115257, ENSG00000006652","SUB1, PCSK4, IFRD1",HGNC
881,PCA1,"ENSG00000253438, ENSG00000197594","PCAT1, ENPP1",HGNC
882,PCD,"ENSG00000166228, ENSG00000039139, ENSG00000122735, ENSG00000167646","PCBD1, DNAH5, DNAI1, DNAAF3",HGNC
883,PCL,"ENSG00000037280, ENSG00000107593","FLT4, PKD2L1",HGNC
884,PCL1,"ENSG00000116005, ENSG00000112511","PCYOX1, PHF1",HGNC
885,PCN,"ENSG00000160299, ENSG00000178209","PCNT, PLEC",HGNC
886,PCP,"ENSG00000137509, ENSG00000130517","PRCP, PGPEP1",HGNC
